,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.491574744757567,0.0284407884661629,0,0,0,0,0,0,0,0,0,0
ETH,0.655406748478812,0,0,-0.504900589472636,-0.186578073603247,0.344096704792244,0.0247645195362044,0,0.264133994513478,0.130911837517376,0.176301245539224,-0.282416490929808,0,0,0.0682297574444402
XRP,0,0,0,0,0,0,0,0,0,-0.017789839647944,0,0.0921792672751579,0,0,0.020912922514106
LTC,0.539504341015642,-2.71050543121376e-20,0,0,0,0,0,0,0,-0.0273033050716615,0,0,0,0,-0.0087342325233976
XEM,0.75777980597323,-4.33680868994202e-19,0.172097247193035,0,0,0,0,0.0308943479533865,0,0.120640828762722,0,0.285414472263669,0,0,0.0297531462836561
DASH,0,0.0829223398659781,0,0.140838146327918,-0.0177935124220587,0,0,0.126106678252454,0,0.0772276838052983,0,0.103874482385825,0,0,0
DOGE,0.304330637858601,0.0649917874497662,0,0.136109304396706,0,0,0,0,0.0360224060993571,0.00806367905954112,0,0,0,0,0
XMR,0.578837940029526,0,0.480544792492108,-0.168116773483108,-0.0375634549502715,0.407099033313036,0.171099036525691,0,0.00669325408496573,0,0,0,0,0,-0.0759778453289825
XLM,0,0,0,0.140176154646042,0.114719205991875,0,0,0,0,0,0,0,0,0,0.0536768712246288
DGB,-0.694369323843668,0.248966909499205,-0.0471889784518691,0.452313464477788,0.138967452490654,0,0.0173984439227516,0,-0.0681453051209213,0,-0.354810484606649,0.0665708013890437,0,0,0
BV010082.Index,0,0.0444730326113517,0,0,0,0,0,0,0.0216487903484978,0,0,0,0,0,-0.11075041125733
CVIX.Index,0,0,0,0,0,0,0,0,0.00541591727066971,0,0,0,0,0,0.186651975321368
DXY.Curncy,0,0,0.00915033233985046,0.0236720463852773,0.000507503600178902,0,-0.019035086533702,-0.00931066061494681,0,0.00321938472712643,0,0.0593123670846051,0,0,-0.0104329135846528
SPX.Index,0,0,0,-0.0164974247242867,0,0,0,-0.00941147254253671,0.00198935156574708,0,0,0,0,0,-0.080678030264241
VIX.Index,0,0.105305514388591,0,-0.0738671826719767,-0.0251378195010845,0,0,0,0.110457131876511,-0.0379063427555687,-0.286181375071158,0.706107870453517,0,0,0
