,BTC,ETH,XRP,BCH,LTC,EOS,ADA,XLM,NEO,MIOTA,XMR,DASH,TRX,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.192422440965881,0,0.0221508419963421,0,0,0,0.0827824397689099,0.133651582271079,0.177753436535574,0.00621420000925053,0.0311490304058866,0.0118533516685638,0,0,0,0,0
ETH,0,0,0,0.0637437488412964,0.0137486934216368,0,0.0735933283590342,0,0.229390439732777,0,0.0589826561071789,0.0607028852351895,0,0,0,0,0,0,0,0
XRP,0,0,0,0.014780989759156,0.0279928269603054,0.0441520447303466,0.017674370707884,0,0.187661135472495,0,0.178584598085807,0,0,0.111441684591402,0,0,0,0,0,0
BCH,0,0,0,0,0,0.0847116824490497,0,0,0,0.331420773323345,0,0.0831384188815952,0.0422259360364683,0,0.00298685027849158,0,0,0,0,0
LTC,0,0,0,0.179323799759352,0,0,0,0,0.0824109447260599,0,0.092736759288579,0,0,0,0.176177333617391,0,0,0,0,0
EOS,0,0,0,0,0.0489318441320454,0,0,0,0.249525835332248,0,0.0390787728388707,0.0956674789615762,0,0.0926789383055113,0.138294891737,0,0,0,0,0
ADA,0,0,0,0,0,0,0,0.28173375905924,0.255822638540741,0,0,0,0,0.147684791497695,0,0,0,0,0,0
XLM,0,0,0.173570399115158,0,0,0,0,0,0.0231670781609402,0,0.253603421471341,0.0683818079502344,0,0.204887490959107,0,0,0,0,0,0
NEO,0,0,0,0,0.0423517048530714,0,0.139084181251238,0.0106216056551204,0,0.191507818557441,0.104005544259899,0,0,0,0.215096995538504,0,0,0,0,0
MIOTA,0,0,0,0,0,0.00630082843593371,0,0.0378726986478236,0.295981387749334,0,0.156581979367538,0.0549905651780355,0.0625928412010042,0.11360174116238,0,0,0,0,0,0
XMR,0,0,0.0938239216542217,0,0.192386016743132,0.0304161612406396,0,0,0.0887261536293884,0.103979831207444,0,0,0.127886574348683,0,0,0,0,0,0,0
DASH,0,0,0,0,0,0,0.0522447872362237,0.145449602730075,0.0898137604219687,0,0.103534753190598,0,0.138226590661515,0.0501035561558162,0,0,0,0,0,0
TRX,0,0,0,0.273085927506629,0,0,0,0,0,0.262199885661332,0,0.205247578009779,0,0.0636361076056481,0,0,0,0,0,0
XEM,0,0.112373918870102,0,0,0,0,0.203321639646503,0.235755088034457,0.221242308884569,0,0,0,0.126998328853432,0,0,0,0,0,0,0
ETC,0,0,0,0,0,0.195181217107746,0.11340185349265,0,0.0695891866285858,0.242410893118185,0,0,0.0869433171571081,0.0902791303995296,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0.00902489131370602,0,0,0,0,0,0,-0.0262179538174172,0,0,0,0,0,0,-0.0246468533328501
CVIX.Index,0,-0.0819976118518023,0.0270320298283398,0.0567382599970578,0,-0.0419356449598207,0.0295813828864332,0,0,0,-0.0633000840478587,0.103821391587678,-0.00702282395696649,-0.0240069317119861,0,0,0,0,0,0.0147354822516324
DXY.Curncy,0,0,0.00850150358831884,0,-0.0181117045214262,-2.71050543121376e-20,0,-0.0294493197535242,0,0,0,0.0314308482288818,-0.0145403196832855,0.00124754233192035,0.0111673765007095,0,0,0,0,0.00312357342243873
SPX.Index,0,0,0,0,0,0.000639727310448446,0,0,0.0156202727099947,-0.0151333231454887,0,-0.02069146562877,0,0,0,0,0,0,0,-0.0903402759846436
VIX.Index,0,0,-0.166926158491216,0,0,0,0,0,0.219070586565878,0,0,0,0.0904010860012023,0.0815770131769867,0,0,0,0,-3.96400104758781,0
