,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.27608381167209,0.119679223976558,0,0.222732707232237,0,0,0.0226025384587949,0,0,0,0,0,0,0,0
ETH,-3.46944695195361e-18,0,0,0,0.0434426174399899,0.00871535078413707,0.14998307430836,0,0,0,0,0.150932930250394,0.144824970062771,0,0,0,0,0
XRP,0.0621606424539462,0,0,0,0,0.012089576240559,0.0963944590907347,0.0213225046896815,0,0,0.0113527258648424,0.0232519294578055,0,0,0,0,0,0
LTC,0.477672047995549,0,0,0,0.119264598729393,0.0706811060448472,0,0,0,0.0299603036549012,0,0,0,0,0,0,0,0.0136080080369169
XMR,0.295056183526867,0,0,0.28614735508707,0,0,0.203316026016458,0,0,0,0.0263613885861833,0,0,0,0,0,0,0
ETC,0,0.292987979722947,0,0.0418701693535204,0.0243133646988024,0,0.139280273067334,0,0,0.0285416069689268,0.198472414007991,0.0698500675507953,0,0,0,0,0,0
DASH,0.522041174168587,0,0.0864891980737401,-0.0689410231818978,0.0876836178816442,0.387895204595646,0,0.10768745821672,0,0,0.031289629444811,0,0,0,0,0,0,0
XEM,0,0,0,0.0518980798391996,-0.129167954800059,0,0.238107901625556,0,0,0.136522268834003,0.121363089823942,0,-0.0610334704935073,0,-0.124047000542813,0,0,0
DOGE,0.307824686789503,0,0.145479506471472,0.106256201604145,-0.0819209530610646,0.057965300202411,0,0,0,0,0.0231820597434464,0.0471818122523445,0,0,0,0,0,-0.106310161893446
ZEC,0.349683609720398,0.123005392014956,0,0.402943215148014,0,0,0,0,0,0,0,0,0.0958972977644787,0,0,0,0,-0.0586431917910568
XLM,0,0,0,0,0,0.181592717812613,0,0.0357598162634929,0,0.0807025746386439,0,0.0691977620030108,0.026399634626013,0,0,0,0,0
NEO,0,0.00252753438602338,0.467611428383808,-0.208956669979768,0,0,0.01430646764369,0,0,0,0.0763902357821292,0,0.0748744617805866,-0.735544464113018,0.129906915266867,0,0,-0.0856512576513961
DGB,3.46944695195361e-18,0.26330840965408,0,0,0,0.0703668313955386,0,0.0112156984072578,0,0,0.0546443082838617,0.164349123629372,0,0,0,0,0,0.151124755218001
BV010082.Index,0,-0.0382360890443099,0,0,0.0643955299715838,-0.0347505721400227,0.0146433664338067,0,0.123847755508836,-0.0182817041407071,0,0,0,0,0,0,0,0
CVIX.Index,0,0,0,0.105373829448807,0.0260923977291602,0.0398576718707287,0.0239083016353564,-0.064143975748976,0,-0.0584463688815102,0.0409825311078154,-0.00913408886834687,0,0,0,0,0,0.039885480915686
DXY.Curncy,0,0,-0.00121928467820577,0.00961031430649029,0.0048200624644592,0,0.00986276401399932,0,0,-0.000409685285019362,0,0,0,0.101302327927564,0.013131247690597,0,0,-0.00715445294426868
SPX.Index,0,0,0,0,0,-0.00901503531294957,0.0100774244738761,0,0,0,0,0.00611792511707564,0,0,0,0,0,-0.0513324729363702
VIX.Index,0,0,0.173389713078643,0.0907097302614393,0.047504303856912,0.152780984602962,0,-0.103430312344451,0,0,0,-0.0409589905251683,0.104832428236496,0,0,0,0,0
