,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,DASH,XMR,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0471748518655335,0,0.0751182153975414,0.0528792786462445,0,0.0143048722607716,0.118987901523175,0.166894245549477,0.0472898048929125,0,0,0.00574098614439985,0,0,0,0,0,0,0
ETH,0,0,0.160412333078116,0,3.46944695195361e-18,0.149937968317693,0,0,0.13888826121455,0,0,0,0.111299636621369,0.07912122823837,0,0,0,0,0,0
XRP,0,0.226626445433687,0,0,0,0,0.0657506118577633,0.150160247964079,0.026586617799547,0,0.059738442687426,0,0.035018480046434,0,0.196058001664307,0,0,0,0,0
BCH,0,0,0,0,0.0464347026209659,0,0,0,0.330772371573652,0,0,0.269891446104469,8.67361737988404e-19,0,0,0,0,0,0,0
EOS,0,0,0,0.22331973117482,0,0,0.0208706471394422,0,0,0,0.199194201866601,0,0,0,0.010970328228141,0,0,0,0,0
LTC,0,0,0,0.304707692883061,0,0,0.0519665176940073,0.0538495495163052,0,0,0.102759014719996,0,0,0,0.0188018851933558,0,0,0,0,0
ADA,0,0,0.330361659301759,0,0.0417844246178581,0,0,0.0989707495735977,0.0187407547384935,0,0.110425523013657,0.088224554434021,0,0.147227843961631,0,0,0,0,0,0
XLM,0,0,0.297966620930995,0,0,0,0.128794464453332,0,0,0,0.109674561063093,0,0.0959933707261695,0.143945258253877,0,0,0,0,0,0
MIOTA,0,0,0,0.0696168897613483,0,0,0.0752538128746059,0,0,0.0444760206310245,0.115331070196261,0.118800409330001,0.200224485610558,0,0,0,0,0,0,0
TRX,0,0,0,0.337820326959941,0,0,0,0.212512423196611,0,0,0,0,0,0.0125410318759671,0,0,0,0,0,0
NEO,0,0,0,0,0.0805456345265835,0,0,0.279051343541586,0.17675816127634,0,0,0.0130229602436107,0.0720522067964281,0,0.170975303997163,0,0,0,0,0
DASH,0,0,0,0.149910947772011,3.46944695195361e-18,0.0177873385593215,0,0.20789031608448,0.142590178153127,0.0814551097489061,0.0359482395764947,0,0,0,0,0,0,0,0,0
XMR,0,0,0.14463037067184,0.0697816228822551,0,0.212948467368453,0,0.0715739442793314,0.136985316896651,0.0391124322467413,0,0.104823482462283,0,0,0,0,0,0,0,0
XEM,0,0.0705294462040873,0,0.0308014068212655,0,0,0.09592050674162,0.427125048084961,0.0524724681508833,0.12880849187062,0,0,0,0,0,0,0,0,0,0
ETC,0,0,0.22492031499035,0,0.110655060835098,0,0.0289783905819508,0.135338969800882,0.139380005658341,0.0153857614331403,0.0499578799637321,0,0,0.00535017631243719,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238290035459677
CVIX.Index,0,0,0,0,-0.0238606084060872,0,0,0,0.0457139788462354,-0.0279870287244822,0,0.0213740913308433,0,-0.0248672484492405,0,0,0,0,0,0.0205842943751381
DXY.Curncy,0,0,0,0,0,0,0,0,0.00155941838891351,0,0,0.00619050397551634,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,-0.00799078942376349,0.0114845303756239,-0.00671241601759771,-0.00327121814729788,0,0,0,0,0,0,0,0,0,-0.112747987574112
VIX.Index,0,0,0,0,-0.0549309607020377,0,0,0,0,0,0.171614151571319,0,0,0,0,0,0,0,-4.23589880549728,0
