,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0717500711573582,-0.0428485495171422,0.0260836043512044,-0.0112178221475979,0,0,0,0.00128654425777971,5.42101086242752e-20,-0.0121425476828397,0,0,0,0,0
ETH,0,0,0,0,0.00518161904869707,0.0632035677012389,0,0,0,0.112495809149842,-0.0162756717614156,0,0,0,-0.0238808644466528,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0.188705060623578,-0.0451799363247966,-0.0320934513698882,0,0,0,0,0,-0.09506341876968
LTC,0.442408469534729,0,0,0,-0.012980466199587,0,0,-0.011101749590871,0,-0.00084155925071373,-0.000542907880216293,-0.0014799021366558,-0.0170929058053188,0,0,0,0,0
XMR,-0.489892295126036,0,0,-0.234390503419877,0,0,0.126672371209765,0.286139267712127,0,0.211667359278602,-0.0813785131024726,-0.0166131465686717,0,0,0,0,0,0
ETC,0,0.118982118912522,0.101945794926223,0,0.0434781044532601,0,0,0,0,0.00523669885197164,0,-0.00552941327885331,0,0,0,0,0,-0.120065103862349
DASH,0,0,0,0,0.0815171931898178,0,0,0,0,0,-0.0348678377610646,-0.0280856847692785,0,0,0,0,0,0
XEM,0,0,0.0418035222075739,0,0.0771426904176688,0.135405241257694,0,0,0,0,-0.00582621900251142,0,0,0,-0.160075240358538,0,0,-0.0276421908904185
DOGE,0,0,0.0455914838938452,0,-0.0536577278775525,0.0204970889101285,0,0,0,0,0.0211558260915171,-0.0132913846787949,-0.0147852757520678,0,0,0,0,0
XLM,0,0,0,0,0.140817907614976,0.159030098150207,0,-0.039136371201447,0,0,0,-0.0135777846479175,0.0875298137150963,0,0,0,0,0
NEO,0,0,0,0,-0.28294731041506,-0.260054702667144,0,0.0707592634260511,0,0,0,0,-0.266313731872771,0,0,0,0,0
ZEC,0,0,-0.598233198767624,0,-0.228739229243744,0,-0.748535129274268,-0.509270260683535,0,0,0,0,0,0,-0.447520357258044,0,0,0
DGB,0,0,0,0,0,0,0,0,0,0.0497811120152058,-0.0549797270014701,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.0149819943884379,0,0.00879512992568042,0,0,0,0,0,0.0241422012454541,0,0,0,0,0,0,-0.110293273585806
CVIX.Index,0,0,0,0,0,0,0,-0.0736154833541249,0.138435828348241,0,0.00927470066043716,-0.00845591540783011,0,0,0,0,0,0.119136247312896
DXY.Curncy,0,0,-0.00145731057107763,0,0,0,0,0,0,0,0.00117181960163928,0,0.0021816320583795,0.0316281022730004,0,0,0,-0.0152829224358432
SPX.Index,0,-0.0124182778852747,0,0.0336263981471058,0.00105665681508892,0,0.0105350058631852,0,0,0.0111492441129615,0,0,-0.00779166437208043,0,0,0,0,-0.0504697988253414
VIX.Index,0,0,-0.0521882799600273,0,-0.0127514972083598,-0.0105468308185853,0,0.111289441558846,0,-0.238468732489648,0.0500140108601561,-0.0217750606574055,0,-1.87538991796469,0.672468295320372,0,0,0
