,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.151889058694039,0.149644836154571,0.221206652359859,0,0.0130167488591408,0,0,0,0,0,0,0,0,0,0
ETH,0.0889849254977271,0,0,0,0,0.0323044901116974,0.0560331710990008,0,0,0,0,0.123100179819996,0.0850275783024517,0,0,0,0,0
XRP,0.0656292762045103,0,0,0,0,0.0971681922404041,0.0143745853264112,0.0294084700056453,0,0,0.00763834201833101,0.0251952576503818,0,0,0,0,0,0
LTC,0.415463108237866,0,0,0,0.0963110032330293,0,0.0580606343477825,0,0,0.0367652449802902,0,0,0,0,0,0,0,0
XMR,0.415161193021075,0,0,0.215619342465062,0,0.178759313444121,0,0,0,0,0.0774361382405991,0,-0.0842727847705902,0,0,0,0,0
DASH,0,0,0,0,0.104059974336049,0,0.346388928087519,0.187305082135133,0,0.0165070372919402,0,0,0,0,0,0,0,0
ETC,0,0.203398787771415,0,0,0.0400188046987534,0.130964105106812,0,0,0,0,0.258955682356813,0,0,0,0,0,0,0
XEM,0,0,0,0.0332862301208417,-0.199393301422011,0.34908324904448,0.0148200378556583,0,0,0.166444008565716,0.0874136253456218,-0.101123203931287,-0.102994667416073,0,-0.173109178913244,0,0,0
DOGE,0.274567171088644,0,0,0,-0.0357729022786582,0,0.0264110624814988,0,0,0.00975638701412866,0.0450553021516787,0.0700807579191603,0,0,0,0,0,-0.0542363944257676
ZEC,0.297845813356271,0.157770954517258,0,0.413952659866376,0,0,0,0,0,0,0,0,0.116939699514886,0,0,0,0,-0.0431476406312426
XLM,0,0,0,0.0231989455503546,0,1.73472347597681e-18,0.20015680709658,0.0188455721243411,0,0.0769634278608308,0,0.110275731835503,0,0,0,0,0,0
NEO,0,0,0.353916362396999,-0.0995489863763569,0,0.0262503840791082,0,0.0159958394689216,0,-0.085128107824564,0.160307228533823,0,0.135851116484229,-0.59989283041357,0,0,0,-0.0452554262908631
DGB,0.193666278128794,0.18403400702395,0,0,0,0,0.0480587272013529,0,0,0,0.0345173180733883,0.195217508978282,0,0,0,0,0,0.129465952086958
BV010082.Index,-0.0294247249715756,-0.10096825717743,0,-0.0236970360628873,0.0789076819114556,0.0136749654331438,-0.024488085483188,0,0.204730920943754,-0.0230347199713278,0.0270226800286621,0,0,0,0,0,0,0
CVIX.Index,0,0.0420819029422244,0,0.110485166404641,0.03025694512149,0.022138504610188,0.00764204373438727,-0.0408714081896581,0,-0.0677613322180807,0.0608566499254339,-0.00811410346954294,0,0,0,0,0,0.0791908201397875
DXY.Curncy,0,0,-0.0196143373160074,0.0128515685031916,0.00475544162652273,0.0105246691799973,0,0,0,0,0,0.00111970737101261,-0.00753694961429572,0.092287600934055,0.0427199142013372,0,0,-0.0172317234466274
SPX.Index,0,0,0,0,0,0.00992590612140425,-0.012014371527855,0,0,0,0,0.00658230475530021,0,0,0,0,0,-0.0480582821795521
VIX.Index,0,0,0.232874764314127,0.0885042407464884,0.0489755337407044,0,0.142107275170578,-0.0838484203484578,0,0,-0.00608114020458221,-0.0289282465757011,0.080984251206452,0,0.0569650504025987,0,-0.803630462967332,0
