,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.268059078014023,0.0960111265977105,0,0.175609458046654,0,0,0.0199278259691616,0,0,0,0,0,0,0,0
ETH,0,0,0.0633356907970708,0,0.102585486616938,0,0.280401910522267,0,0,0,0,0.205232841143906,0.0998450411864531,0,0,0,0,0
XRP,0,0.0633265415867122,0,0,0,0,0.0919995648899858,0.0536780983872416,0,0.0186647019851873,0.0524011345502834,0.0323594404172665,0,0,0,0,0,0
LTC,0.460808027367779,0,0,0,0.0395971779080277,0.0281444294563094,0,0,0,0.0388082305420301,0.0310342290908503,0,0,0,0,0,0,0
XMR,0.447319660219404,0,0,0.101321194470971,0,0,0.290554427852414,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0
ETC,0,0.180974575839595,0,0,0.187553436977259,0,0.0155669848188337,0.255592234157701,0.260100355313224,0,0.0216783181372617,0.0967400303622424,0.148007955063413,0,0,0,0,0.332888996336173
DASH,0.600246798789125,0.0879161512229841,0,0,0.0617821624700909,0.126773863872854,0,0.0596141968242258,0,0,0.101827880348489,0,0,0,0,0,0,0.0888693842721824
XEM,0,0,0,0.0139841067204589,-0.130959536306379,3.46944695195361e-18,0.263698491576671,0,0,0.201100646280286,-0.0378301880642801,0,-0.0774730304907932,0,0,0,0,0
DOGE,0.19726189459101,0,0,0,-0.00892419616394368,0.0774388163789798,0,0.0205092048043041,0,0,0.00905170857203974,0.0502231481674957,0,0,0,0,0,0
ZEC,0.204911776687201,0.211381846879613,0,0.471263111692318,0,-0.0355652289002909,0,0,0,0,-0.0697893424063938,0,0.093878415318587,0,0,0,0,0
XLM,0,0.142543319283762,0,0,0,0.127637806775789,0.0216541480146017,0,0,0.0783834649446279,0,0.047064153662651,0,0,0,0,0,0
NEO,0,0,0.24148718844058,0,-0.00560889982122974,0,0.0136154163935802,0,0.281002422707685,-0.0413574988849553,0,0,0.216383789726094,-0.646707919121325,0,0,0,-0.0804006947838968
DGB,0,0,0,0,0.114497874984617,0.173849988756825,0,0,0,0,0,0.108922615999114,0,0,0,0,0,0
BV010082.Index,0,-0.0769697208635609,0,0,0.0649133150923342,-0.0264381986640587,0.00141073779739129,0,0.099358370029092,0,0.0372054174385699,0.00173096259313323,0,0,-0.0982201051610195,0,0,0
CVIX.Index,0,0.0906692636704898,0,0,0.0714989691426154,0.0306297749636578,0.00300871262879567,0,0,-0.0439660097268239,-0.0472154128283142,0.0240975896262551,0,0,0,0,0,0.0760412570637645
DXY.Curncy,0,0,0,0.00483176372360955,-2.16840434497101e-19,0,0.0160470013294396,0,0.0246437778330227,-0.000237048485176518,-0.0106073837283316,0,0,0.0812866744091785,0.00181747554159913,0,0,0
SPX.Index,0,0,0,0,0.00250236113331489,0,0.00431677734995384,0,0,0,-0.00191398636317527,0.00728931441719549,0,0,0,0,0,-0.0522564056585982
VIX.Index,0,-0.176629187275415,0,0.0637086431678855,0,0.0754456838370696,0,-0.0367995707777766,0,-0.00280171943424387,-0.176745299287479,0,0.0132991176360348,0,0.17172771041024,0,0,0
