,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.287204229544582,-0.0166280140532268,0,-0.0519646583311778,0,0,0,0.00354820296824674,0,0,0,0,0,0,0.0131143826743492
ETH,0,0,0.398600814229948,-0.0841197548952235,0.0440561267348605,0,0,0,0,0.116814512828079,-0.0458599135447156,0,0,-0.268529848193523,0,0,0,-0.054380296099844
XRP,0,0.0313493632364197,0,0,0,0,0,0,0,0.0703655921390423,-0.0278557064224686,0,0.119059616151507,0,0,0,0,-0.0884854559241977
LTC,0.339448401042769,0,0,0,-0.00468872998718773,0,0,0,0,0,0.00139606056616658,-0.0282973375954637,0,0,0,0,0,0.00143804012036143
XMR,-0.814316866787214,0,0,0,0,0,0.288769023928332,0.360431316262108,0,0,-0.0112694192107213,-0.0978308385319897,0.251722961125727,0,0,0,0,0.0710466709719938
ETC,0,0,0,-0.283796353017781,0.0892475022338469,0,0,0,-0.0714983292466925,-0.0392650960418525,0,0,0.372608224463676,0,0,0,0,0
DASH,0,0,0,0,0.0855879115539363,0.070457068233974,0,0.0357415327828296,0,0.0725643659176432,-0.034606330236884,-0.0507878561763325,-0.028163433745789,0,0,0,0,0
XEM,0,0,0,0,0.0461860486933173,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGE,0,0,0,0.109917012923116,-0.0374810143588412,0.0102858768117722,0,0.0288189139562374,0,-0.00911399696489184,-0.00795922996124881,0.0122708771754468,0,0,0,0,0,0.0118984533249493
XLM,0,0.196772103144081,0,-3.46944695195361e-18,0.126665021092517,0.180491887308411,0,0,0,0,-0.022610166684174,0,0.0402821392285638,0,0,0,0,-0.032237504865762
ZEC,0,0,-0.577871915925974,0,6.93889390390723e-18,0,0,-0.319890179615768,0,0,0,0.300635154639232,0,0,-0.711983789081945,0,0,0
NEO,0,0.246305075883018,0,-0.419200145430592,-0.065394472675729,-0.267553806663574,0.0900903972891678,0,0.356530525773395,-0.108197661797059,-0.0338433268812457,0,0,0,0,0,0,0
DGB,0,0,0,0,0.0648390035168101,0.0970975252327873,0,0,0,0,-0.00196587617518926,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187541269216794
CVIX.Index,0,0,0,0,0.0493466370772979,0,0,0,0,-0.0273673378778999,-0.00539978860785342,0,0,0,0,0,0,0.10540536121686
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0.00196703804816416,0,0,0,0,0,-0.0151747175348026
SPX.Index,0,0.00840463421592175,0,0,0,0,0.00750214753262761,0,0,-0.00415409482982377,0.00075020113726762,0.00941075893628575,0,0,0,0,0,-0.0432295890289354
VIX.Index,0,-0.102713835418591,0,0,0,0.0800811160555129,0.00152352462825805,0,0.224521280366705,-0.159958919531353,-0.0249847041132844,-0.00349000172804489,0.0195047171641073,0,0.222817494734097,0,-2.55761744835209,0
