,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.120815125403529,0.0755941064639443,0,0,0.0305460054299334,0.0486707168825857,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0.201254490768918,0.162162720713179,0,0,0.0597837352815844,0,0.0326391748022954,0,0,0,0,0,0,0,0,0
DASH,0.207668162824235,0.239121696072617,0,0.0137515994418596,0,0,0.0707505238623247,0,0,0,0.0338521635340547,0,0.143205527608788,0,0,0,0,0
XMR,0.0766271993051392,0.332142130583499,0,0,0,0.423413874094451,0,0.0204188857205378,0,0,0.0364062516828773,0,0,0,0,0,0,-0.137185146117888
XRP,0.0818777616826517,0,0,0,0,0,0,0,0,0.152628377439213,0.00810292608449609,0,0,0,0,0,0,0
LTC,0.0848444904394901,0,0,0.0494974903639457,0,0,0.0988221367481124,0,0,0,0,0,0,0,0,0,0,0
ETC,0.159210632768094,0.0296761590040223,0.0831250376355034,0,0,0.00899807074298468,0,0,0.127935126593812,0,0.111668171714912,0.118595134425021,0,0,0,0,0,0
XEM,0,0.277072709433829,0,0,0,0,0.0572199830850758,0,0.0462694986051784,0,0,0.122425540836572,0,0,0,0,0,0
ZEC,0,0,0.236598806855723,0,0,0,0.225380221925641,0,0,0.138423583408445,0,0.0443383862776159,0.040849539735396,0,-0.0218837533650054,0,0,0
DOGE,0.264004708682037,0,0,0.128471615131138,0.0467717693818877,0,0,0,0.0706389592173423,0,0.0632983960060804,0,0,0,0,0,0,0
XLM,0,0,-0.0402686158167679,0.141452423003056,0,0.25851940969242,0.0919339119679042,0.0294696843803866,0,0,0,0,0.103136504889443,0,0,0,0,-0.0785858541618878
NEO,0,0,0.104850546940814,-0.123140149564824,0,0,0.299462584450569,0,0,0,0.104313229454552,0,0.154237858181146,0,0,0,0,0
DGB,0.357828100733134,0,0,0,0,0,0.0148190807099223,0.0102315397548275,0,0,0.0607874403909074,0.0704014800470497,0,0,0,0,0,0
BV010082.Index,0,0,0,0.0372054851605591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,0.0753632935809672,0,0,0,0,0,-0.0719418030176249,-0.024503888677472,0,0,0,0,0,0,0,0,0.0540582329323155
DXY.Curncy,0,0.0179011278609721,5.42101086242752e-20,0,-0.00259008014750695,0,-0.0078225235997361,-0.014192656092735,0,0,0,0,-0.000993345958265613,0.101148748517955,0.0204810335230312,0,0,-0.0068169133608406
SPX.Index,0,0.0120022785153858,0,0,0,0,-0.0104732286987326,0.00080864277214465,0,0,0.0038430258661361,0,0,0,0,0,0,-0.0427629732880493
VIX.Index,0,0,0,0,0,0,0,-0.0977310101890883,0,0,0,0,0,0,0,0,0,0
