,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.357654550239548,0.0199549775580566,0,0,0.0378747279410006,0.106380258252352,0.0279464514727978,0.0341355775272134,0,0,0,0,0
ETH,0,0,0,0,0,-0.149474880549722,0,0.103038855024077,0,0,0.0811269068155618,0,0,0,0,0
XRP,0,0,0,0,0.0180957316966176,-0.0171759630404793,0,0,0,0,0.0538156437855839,0,0,0,0,0
LTC,0.492035093150608,0,0,0,0.00138410841895992,-0.00316515363867745,0,0,0,0.0110791693982282,0,0,0,0,0,-0.029258607164357
XMR,0.821545357262695,0.021252716940317,-0.184446033382444,3.46944695195361e-18,0,0,0,0,0,0,0.129834940066653,0,0,0,0,-0.0934427881369686
ETC,0,-0.460552525935086,0,0,-0.0189785070223644,0,0.173400092994335,0,0,0,0,0,0,0,0,0
DASH,0,0.0830989861665743,0,0,0.0117280199235666,0.0099600140309858,0,0,0,0.117569575225219,0,0,0,0,0,-0.103274519330419
XEM,0.623839434635754,0.129892294340723,0.289411595223284,0,0.0125633266436856,0.0263990424183093,0.3417253628916,0,0,0.163694973244536,0.146372977212558,0,0,0,0,0
DOGE,0.433468901729127,0.0465416171626468,0,0,0,0.00334169255702577,0.0193131276082821,0,0,0,0,0,0,0,0,0
XLM,0.152355006814787,0,0,0.129390598707564,-0.0267635787920673,-0.0525355102266212,0,0.140422032949589,0,0,0,0,0,0,0,0.117098171803906
DGB,0,0.379415511758669,0,0,-0.0826220434235766,0.0120056974745265,0,0.080434495457684,0,0,0,0,0,0,0,0
BV010082.Index,0,-0.0242049601007167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,-0.0669133324076759,0,0,0,-0.0106616023907532,0,0,0,0,0.0409923854523251,0,0,0,0,0.130022838490542
DXY.Curncy,-0.0155075392813626,-0.00134242593999082,0,0,0.0019313969910584,-0.000739507089306289,0,-0.00269439039379141,0,0,0,0.0208057728861483,0.0577925296105367,0,0,0
SPX.Index,0,0,0,0,0,-6.7762635780344e-21,0.00415368706132016,0,0,0,-0.00981381475456877,0,0,0,0,-0.0431171523269919
VIX.Index,-0.251581948051253,0,0,0,0.0649683839516343,0.0711094031894516,0,-0.0467748584585226,-0.246994479793276,0.109338893255248,0.0461586457898743,0,0.800695274150194,0,-1.6177514322522,0
