,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.145289584513318,0.148387488937155,0.243239451032708,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0.0434424717716374,0.149982970234705,0.00871500327552853,0,0,0,0,0.150932958864611,0.144825453865005,0,0,0,0,0
XRP,0,0,0,0,0,0.0862228869911807,0,0,0,0.00998562173113925,0.0319055321993326,0.0249376728928744,0,0,0,0,0,0
LTC,0.415462034716921,0,0,0,0.0963069569192302,0,0.0580621775373776,0,0,0.0367673272478631,0,0,0,0,0,0,0,0
XMR,0.374536829350685,0,0,0.25247655191763,0,0.207277128071589,0,0,0,0,0.0198280256722077,0,-0.0502260050075984,0,0,0,0,0
DASH,0,0.0232622788397828,0,0,0.108347984238131,0,0.339145704107979,0.166588006069196,0,0.0407908415768593,0.0200582929531827,0,0,0,0,0,0,0
ETC,0,0.205407336349095,0,0,0.0320144347480519,0.142039289037658,0,0,0,0,0.251436985953765,0,0,0,0,0,0,0
XEM,0,0,0,0.0332595351393679,-0.199534817688968,0.349137336777074,0.0150397473729901,0,0,0.166357403252447,0.0872289643279099,-0.101351911139803,-0.103066670164333,0,-0.173332968053568,0,0,0
DOGE,0.21669968959501,0,0,0,0,0.00419652160751341,0.040738133929202,0,0,0,0.0377930545167408,0.0621517273068303,0,0,0,0,0,-0.0708918771282232
ZEC,0.299841293146071,0.148745822317588,0,0.411814312032947,0,0,0,0,0,0,0,0,0.114479678066802,0,0,0,0,-0.0436908545492355
XLM,0,0,0,0,0,0,0.14527745609062,0.0119558224303525,0,0.0667806829994637,0,0.0648027924248776,0,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.1358967506524,0.134832669657458,0,0,0,0,0.115830087064297,0,0,0,0.018917752476358,0.198156917845126,0,0,0,0,0,0.129623426615861
BV010082.Index,0,-0.0382360890443098,0,0,0.064395529971584,0.0146433664338064,-0.0347505721400226,0,0.123847755508836,-0.0182817041407071,0,0,0,0,0,0,0,0
CVIX.Index,0,0.00714094788961398,0,0,0,0.0623613955602717,0,-0.0595938016768698,0,-0.0467828194935166,0.0515204254350106,-0.0131577833661398,0,0,0,0,0,0.0506742100089505
DXY.Curncy,0,0,-0.00340785554249422,0.00871167308167729,0.0049070012824009,0.00857789768210354,0,0,0,0,0,0,0,0.0988045789771655,0.0230914856986788,0,0,-0.0110636222713397
SPX.Index,0,0,0,0,0,0.011733525911014,-0.0127713573370909,0,0,0,0,0.00688800005286725,0,0,0,0,0,-0.051170173667204
VIX.Index,0,0,0.302046072797657,0.202201028725793,0.0217054808114594,0,0.143522735428994,-0.15640554694076,-0.271660275301605,0,0.102622829800174,-0.0141033468913257,0.054185150459557,0,0,0,0,0
