,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.264210118126404,0,0,0,0,-0.0311693143243909,0,0,0,0,0,0,-0.0302738020735379
ETH,0,0,-0.271413491013212,0,1.02036722022,0.481131341640276,-0.216774686865458,0,-0.277236126470668,0.0950705992874715,0,0.205435679160796,0,0,0.186419752307711
LTC,0.444439327637346,0,0,0,-0.0549672627126887,-0.0193078657021224,0,-0.0236673299230622,0,-0.0708055354295596,0,0,0,0,0
XRP,0,0.0053834440322028,0,0,0,0,0,0.0570769964496428,0,-0.118202889022771,0,0,0,0,0.0519358710110004
DASH,0,0.0896151308725645,0,0,0,0,0,0.0728926515720865,0,0.0892930724274707,0,0,0,0,0.138674082379835
DOGE,0.310337979914718,0.0390068170629651,0,0.0924481668934373,0,0,0,-0.0557652021545795,0.142660897867191,0,0,-0.178461601056898,0,0,0
XEM,0.508617258015531,0.0823304363719836,0,0.360744778204795,0,0,0,0.223776715837495,0,0.105903558530667,-0.2933505468511,0,0,0,0.0280646022022276
XMR,0.169508441867896,0.258258914707173,0,0,0,0.194467315660344,0.140539315712426,0,0.582139903539581,0.0512799780908873,0,0,0,0,0
XLM,0,0.0132554943127716,0,0.18029075147402,0.0774772760230803,0.152372269129469,0,0.0979169647192792,0,-0.0272118410537449,0,0.184597801542568,0,0,0.0117432077899295
DGB,-0.267357761509739,0.20537207027433,0,0,0,-0.127403735175546,0.342314314353767,0,0,0,0,0,0,0,-0.0247169884281694
BV010082.Index,-0.193518390549303,0.0071468430960126,0,0,-0.0529661065768665,-0.0474190462718479,1.0842021724855e-19,0,0,0,0,0,0,0,-0.106947785052609
CVIX.Index,0,0.0364745806061701,-0.167309780682211,0.0437071394749032,-0.135137158639083,0,-0.103954749942505,0.0342083744305101,0.0298214750703617,0,0,0,0,0,0.144626248073909
DXY.Curncy,0,0.00499549862167636,0.0233831713418215,0.0141842664223946,0,-0.0125253562327553,0,0,-0.016683023460148,0.00226614511866014,0,0.059737755856835,0,0,-0.0128259638149411
SPX.Index,0,0.00273502017482786,0,0.0156576419189986,0,0,0,-0.00903457182106636,0,0,0.0413905454170065,0,0,0,-0.0779183738193383
VIX.Index,-0.107333142609306,0.0146347658661053,0,0.056092903386579,0,0.0674587097411497,0.123610074338037,0,0,0,-0.129416336625583,0.470465528808656,0,0,0
