,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0193064461957341,0,0.0141426727169065,0.0208628609016373,0,0.0473763809502531,0,0,-0.00773936908222898,0,-0.0069757543756793,0,0,0,-0.00896896367369562
ETH,0,0,0,0,0,0,0,0,0,0.0844410011139278,0,0,0,0,0,0.113429289376304
XRP,0,0,0,0,0,0,0,0.032239408592704,0,0.280426193709708,0,0,0,0,0,0
LTC,0.380442371332559,0,0,0,0.0818998453452303,0.00789204127464779,0.0379921322955698,0,0,0,0,0,0,0,0,0
ETC,0,0,0.0453080494072338,0,0,-0.0160813675675621,0.211231842746951,-0.0496319468012574,0.0676681812321311,0,0,-0.524679028807191,0,0,0,0
XMR,0.894263441210972,1.08208960367093,-0.0513432706747564,0,0,0,0.405913243954152,0,-0.894891686791927,0.167135240212389,-0.243729330045403,0,-0.317882090590115,0,0,-0.121388453924294
DASH,0,-0.185564454633703,0,0,0,0.0558292107308992,0,0,0,0.081871718924813,0,0,0,0,0,-0.0120977169319412
XEM,0.744911744782526,0,0.209001467753144,0,0.11550675807957,0.0054945518841976,0.0850196446017726,0,0,-0.0182350072412464,-0.0631941989997967,0,-0.759400746885788,0,0,-0.00713910799425341
DOGE,0,0,0,0,0,-0.0291403436608433,0,0.0425722172201992,0,0.0633820273096814,0,0,0,0,0,0
XLM,0,0,0.51627110465576,0,0.0745035003952485,0.00365645803198774,0,0,0,0,0.114142705179949,0,0.366580676197973,0,0,0.0473109933050855
DGB,0,0,0,0,-0.0352403726932591,-0.0859166282115713,0,0,0,0.0309796654761149,0,0,0,0,0,0
BV010082.Index,0,-0.00996603661069542,-0.0814505695684043,0,0,0.00396679828473539,0.0120617296157181,0.0144043600772477,-0.221158485374651,0.0354551915207326,0.018791446728427,0,0.122569807662269,0.588863184745648,0,0.0056738765174517
CVIX.Index,0,0.0713699848643495,0.0188088279347767,0,0,-0.0192007136403531,0,-0.0394744628149958,0,0.0522231326669504,0,0,0,0,0,0.106470471736274
DXY.Curncy,0,0,-0.00908710939256194,0,0,0,0,0,0,0,0,0,0,0,0,0.0097961412356122
SPX.Index,0,0,0.00497498148262754,0,0,0,0,0.00482249348001866,0,0,0,0,0,0,0,-0.0699124861218548
VIX.Index,-0.382452764268526,0,0.0845868257601476,0,-0.122172895056377,0.0271105794778009,-0.191179934945199,0.048854903674556,0,-0.146161712327402,0,0,0.80707098775976,0,-4.70984441396867,0
