,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.00771407844480848,0.108486663406,-0.0137486246235065,0.0265912938951639,0,0,0,0,0,0.00937330417189207,-0.0160322261948041,0,0,0,0,0
ETH,0,0,0.00186818412154472,0,0,0.0450541438764126,0.115289328096928,0.0170671792235648,0,0.122317174461545,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0.383390306519474,-0.0553755755462179,-0.00848727203711604,0,0,0,0,0,0
LTC,0.446093600918997,0,0,0,-0.0279484153988157,0,0,-0.00680423034319882,0,0,-0.00201812302611197,-0.00279040195680769,-0.0175823794813365,0,0,0,0,0
XMR,0,0,0,0,0,0,0,0,0,0,-0.167078254531659,0,-0.0919986960894302,0,0,0,0,0
ETC,0,0,0.048529998793967,0,0,0,0,0,0,0,-0.000188474720746466,-0.00528856889105646,0,0,0,0,0,-0.111484242634766
DASH,0,0,0,0,0.0820647169913068,0,0,0.05132117497146,0,0.0639090853817601,-0.0516701417925536,-0.0330209760287548,0,0,0,0,0,-0.0101964446275627
XEM,0,0,0.123394616134155,0,0.0855107369083517,0.139105433148929,0,0,0,-0.012300572897425,-0.00344686179478771,0,0,0,-0.14768541017599,0,0,0
DOGE,0,0,0.0576428819401136,0,-0.0551516114982886,0,0,0,0,0,0.00712862183157624,-0.0103386936321655,-0.00651645283397115,0,0,0,0,0
XLM,0,0,0.555623847090848,-0.187510631646675,0.0567079678572706,0.183729352333892,0,-0.0764680981848101,0,0,0.0341191449219499,-0.0177933654001472,0.139083142102283,0,0,0,0,0
NEO,0,0.553453739216268,0,0,-0.63398881186685,0,-0.659901877372666,0,0.816934072152018,0,0,0,-0.226477638149976,0,0,0,0,0.251250484787842
ZEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0,0,0,0,0,0,0,0.00945500018894515,-0.0575903523516148,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.0799987920037279,0,0,0,8.67361737988404e-19,0,-0.0924254757424891,0.00790177438326172,0.00414177305082824,0,0.0237708827565042,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,0,-0.017052375333047,0,0.071104585601622,0.00492480507992765,0,0,0,0,0,0,0.16451693643023
DXY.Curncy,0,0,-0.00507462408262904,0,0,0,0,0.0017031826927052,0,0,0.00173873495054784,0.000393335479758768,0.00469878324691103,0.0486292429843058,0,0,0,-0.00477313385020389
SPX.Index,0,0,0.00594227044068322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628184608494031
VIX.Index,0,0,0,0,-0.15852308032862,-0.252866756868692,0,0.229656398996409,0,-0.0518272193142157,0.0104114707552041,-0.0396522514024063,0,0,0.650909900506302,0,-0.379758230637389,0
