,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,DASH,XMR,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.134791055740838,0,0.0605157811127651,0,0,0,0.101518990897055,0.0802842411063505,0.013455367839151,0.0287128740748358,0,0,0.00220493684728486,0.0691714232641272,0,0,0,0,0
ETH,0,0,0.0734130258718503,0,0,0.134410686873624,0.0162161996779592,0,0,0,0.110650543637889,0.151464752738656,0,0.0864375996049449,0.0375629601122755,0,0,0,0,0
XRP,0,0.207504082346229,0,0.0224561792732231,0.0489495598903493,0,0.0717337061124595,0.204380783567494,0.0751210461859707,0,0.0226767922734445,0,0.0553869805444144,0.0214815385517608,0.0231118737991205,0,0,0,0,0
BCH,0,0,0,0,0.00840066278874042,0,0,0.0524393709047381,0.297777272213518,0,0.142869208383707,0.0506377315650052,0,0,0,0,0,0,0,0
EOS,0,0,0,0.184348319592436,0,0,0.0243829951263603,0,0,0,0.207907671454393,0,0.113730026576301,0,0,0,0,0,0,0
LTC,0,0.218279943201443,0,0.229525154054334,0,0,0.0899067645025645,0.031262124150327,0,0,0.0973493431528606,0.0408325001930023,0,0,0,0,0,0,0,0
ADA,0,0,0.0841725472277953,0,0.113401480762236,0,0,0.282742332189823,0.144283188348135,0,0.0531748231157663,0,0,0.177946858986078,0,0,0,0,0,0
XLM,0,0,0,0.0932923600780255,0.0240513745402362,0,0.156548144886529,0,0.0629969619209491,0,0.184473829689508,0,0.0646984074468136,0.153348182038514,0,0,0,0,0,0
MIOTA,0,0,0.112799984776588,0,0,0,0.0862113440237915,0,0,0.0644737203161531,0.105705399796015,0.0605189976077104,0.0768655292919832,0.0657956372164763,0.04086818972223,0,0,0,0,0
TRX,0,0,0,0.213438093202348,0.0667061097111322,0,0,0.426368527548062,0,0,0,0,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0.0731438822991769,0,0,0.265194717431592,0.181546841959083,0,0,0.0278761907884619,0,0,0.190367241654451,0,0,0,0,0
DASH,0,0,0,0.138658691316089,0,0,0,0.247978164116929,0.0694178410836304,0.0826473282294394,0.0371316864991092,0,0.0238139549578005,0.00779098765004966,0,0,0,0,0,0
XMR,0,0,0.310558040740487,0.115187142269976,0,0,0,0.0940095313027652,0.0249510362776451,0.042035065849328,0,0.106238529796427,0,0,0.0716162627401707,0,0,0,0,0
XEM,0,0.0976527159674417,0,0.0877609687765899,0,0,0.0729715430184445,0.429578428942408,0.0186242920548387,0.0620457351216684,0.0320661696589486,0,0,0,0,0,0,0,0,0
ETC,0,0,0,0,0.0650438576195153,0,0.097051981645517,0.112730737532186,0.103599593571861,0.0271367533861861,0.0883584849205095,0,0.173610660297592,0.0395645479190767,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238290035459676
CVIX.Index,0,0,0,0,-0.0238498767148274,0,0,0,0.0457482384270447,-0.0305518441093554,0.0365161936144016,0,0,-0.0401885528668524,0,0,0,0,0,0.0209890023330781
DXY.Curncy,0,0,0,0.00167521269766702,0,0,0,0,0.0103253282316835,0,0,0,0,-0.0057891202245583,0,0,0,0,0,-0.00272312266613153
SPX.Index,0,0,0,0,0,0,-0.00347848071284703,0,0,-0.00368221842017491,0,0,0,0,0,0,0,0,0,-0.117375729615622
VIX.Index,0,0,0,0.016416527143046,-0.0729188756858133,0.105247762280489,1.38777878078145e-17,0,-0.0301371349695953,-0.0342396580345908,0.1845923788165,0,0,0,0,0,0,0,-4.70042142909386,0
