,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,DASH,XMR,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0864576895705898,0,0,0,0.102618485539204,0.133947748028791,0.00258406109996582,0,0,0,0,0.0532897864780752,0,0,0,0,0
ETH,0,0,0.114624140477125,0,0,0.109312480328525,0,0,0.00928463867853109,0,0.0954643768720885,0.193225751011858,0,0.0918912667857756,0.0147327725447573,0,0,0,0,0
XRP,0,0.121521879874822,0,0.0260127470303532,0.04022966568854,0,0.0725964588066419,0.160655473102047,0.132575277978583,0,0.0465874637614603,0,0.0380970136106521,0.0701741805518364,0.0140002071830407,0,0,0,0,0
BCH,0,0,0,0,0.0022635612020245,0,0,0.0645374154498772,0.352164466487277,0,0.151210268704494,0,0,0,0,0,0,0,0,0
EOS,0,0,0,0.184662624418103,0,0,0.0260280929450879,0,0,0,0.210131003208363,0,0.113394198273737,0,0,0,0,0,0,0
LTC,0,0.161186749088224,0,0.265095063005343,0,0,0.0787704600443089,0.0558193884751271,0,0,0.0958431297218974,1.73472347597681e-18,0,0,0,0,0,0,0,0
ADA,0,0,0.0841725472277952,0,0.113401480762236,0,0,0.282742332189823,0.144283188348136,0,0.0531748231157666,0,0,0.177946858986078,0,0,0,0,0,0
XLM,0,0,0.163458468408071,0,0,0,0.126984223441116,0,0.0562538648172135,0,0.078274160658623,0,0.0910166098660914,0.154640161633648,0,0,0,0,0,0
MIOTA,0,0,0,0,0,0,0.0918414185419429,0.125555106881591,0,0.0808114915448295,0.0836322273293291,0,0,0.0674227520933704,0.0716298369372767,0,0,0,0,0
TRX,0,0,0,0.224718930963919,0.0701850646995912,0,0,0.402990860133244,0,0,0,0,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0.0683055226074772,0,0,0.268190740062202,0.180173285020133,0,0,0.0606527185713652,0,0.0225740977445747,0.189248553178965,0,0,0,0,0
DASH,0,0,0,0.127125007139794,0,0,0,0.258295063237531,0.0735954839851797,0.0821697271784743,0.0376200707622971,0,0.0238388867585375,0.00763171650002134,0,0,0,0,0,0
XMR,0,0,0.227216276582957,0.0740114142774009,0,0.122485436509152,0,0.206479734844941,0.00363112348202076,0.00603767706112549,0,0,0,0,0.0687018203281217,0,0,0,0,0
XEM,0,0.201990445340264,0,0.0396039295631696,0,0,0.0742298565944138,0.358781390762014,0.0610120971648956,0.0957988282852453,0.0237742991566296,0,0,0,0,0,0,0,0,0
ETC,0,0,0,0,0.0815359819879587,0,0.0902874192702004,0.156455866154592,0.0867517577408628,0.0328847223556967,0.110101208640361,0.0498736525433168,0.0648391227492138,0.0278078936386885,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0.00544896698402575,0,0,0,0,-0.0171157254336817,0.0045460510102178,0.0126320030073096,0,0,0,0,0,0,0,-0.0555516455612184
CVIX.Index,0,0,0,0,-0.0243446101704157,0,0,0,0.0456889895935685,-0.0322729032790249,0.0388854373580482,0,0,-0.0373610285868988,0,0,0,0,0,0.0228157002747248
DXY.Curncy,0,0,0,0,0,0,0,0,0.00513396891025642,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,0,0,-0.00383111595956341,-0.00304918320351014,0,0,0,0,0,0,0,0,0,-0.115614014065909
VIX.Index,0,0,0,0,-0.0588906797295718,0,0,-0.139871775585312,0,-1.73472347597681e-18,0.233332361257006,0,0,0.0362205093601696,0,0,0,0,-4.36892577138,0
