,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.00764551937487368,0.147008123236512,-0.0154029672642599,0.0265735455948718,0,0,0,0,0,0.00880695024931653,-0.0146881677347563,0,0,0,0,0.00130075938790697
ETH,0,0,0,0,0.0349893520752945,0,0,0.0113892143693321,0,0.0853154224399014,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0.0352413537156083,0,0.406745534474484,-0.0558543565019016,-0.0134506196009219,0,0,0,0,0,0
LTC,0.418075967288528,0,0,0,-0.0406590691444906,0,0,0,0,0,-0.00168364840901758,-0.00290183487696741,-0.0202365291737949,0,0,0,0,0
XMR,0,0.36392955522016,-3.46944695195361e-18,-0.190581674305141,0,0,0,0.144336018443259,-0.341122700239519,0.00918842103771352,-0.115713526499947,-0.016882234221859,-0.130821300319816,0,0,0,0,-0.0869951432466219
ETC,0,0,0.0485313482645802,0,0,0,0,0,0,0,-0.000188819829544869,-0.0052884013156859,0,0,0,0,0,-0.111485019134025
DASH,0,0,0,0,0.0820653826954617,0,0,0.051321003465493,0,0.0639095553653899,-0.0516697448256737,-0.0330209754987293,0,0,0,0,0,-0.0101964592873999
XEM,0,0.139971592645069,0.130297505223596,0,0.0804083942862335,0.12308149692552,0,0,0,-0.0148451428381821,-0.0174888984088532,0,0,0,-0.15771544839018,0,0,0
DOGE,0,0,0.0434816019316326,0,-0.0660428117140431,0,0,0,0,0,0.0159360767463757,-0.0118535368745065,-0.00665996307062501,0,0,0,0,0
XLM,0,0,0.461707282585433,0,0.103741834827559,0.175100591341175,0,-0.0161778220274757,0,0,0.034316563947293,-0.0178923282653573,0.0935986617050147,0,0,0,0,0
NEO,0,0,0,0,-0.423103392975533,0,-0.91838869455407,0,0.773644263596422,0,0,0,-0.107606522262621,0,0,0,0,0.302906341321033
ZEC,0,0,0.269796724617633,0,0,0,-2.12319612384435,-0.425158643131964,-0.534784406524894,0,-0.14322976745879,0,-0.116959506200739,0,-1.19657411551476,0,0,0
DGB,0,0,0,0,0,0,0,0,0,0,-0.0556288241712682,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.0797356842096705,0,0,0,0,0,0,0,0.00137719623529166,0,0,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,0,-0.0430731194273011,0,0.0532903191377665,0.00365559857659736,-0.00304901938287491,0,0,0,0,0,0.177619850593539
DXY.Curncy,0,0,-0.00766728600217827,0,0,0,0,0.00131700954160358,0,0.00684429196406404,0.000749140942851996,0.000563620420106143,0,0.043258243400923,0,0,0,-0.00783622886930131
SPX.Index,0,0,0.0042270988656949,0.0198727926762345,-0.000930938300722791,0,0,0,0.0247480960481271,0,0,0,0,0,-0.0103822476922118,0,0,-0.0558887053924628
VIX.Index,0,0,0.0702375536291105,0,-0.149548143160747,-0.320368024586031,0,0.211661141110273,0,-0.0785995467907937,0.0137412840139022,-0.0406657458306661,0,0,0.670768435182496,0,-0.896300235974967,0
