,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0383636211157463,0,0,0.14713714339912,0,0,0,0.0121468732329005,0.0579818731547967,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0.191732294779388,0,0,0,0,0.171810581344427,0.0977310934236112,0,0,0.101410417046312,0,0,0,0,0,0
XRP,0,0,0,0,0.251414501478347,0,0,0.111955206039593,0,0,0.216940171403349,0,0,0,0,0,0,0,0,0
BCH,0,0.0401837730182108,0,0,0.215700429566982,0,0,0.141530728228766,0,0,0.0411113371214304,0.0208029938109857,0,0,0,0,0,0,0,0
EOS,0,0.279953464493051,0.0102573864145767,0,0,0,0,0,0,0.0668425274282255,0.146419976866125,0,0,0.209532806240149,0,0,0,0,0,0
XLM,0,0,0.085437778726368,0,0,0,0,0.0874631097322492,0,0.219568927956866,0,0.0364418329683056,0,0.0586472251256348,0,0,0,0,0,0
LTC,0,0.132935988249445,0,0.10754562103082,0,0,0,0.178370497259704,0,0,0.102128351607268,0.0288339545421274,0,0.0866712188033161,0,0,0,0,0,0
ADA,0,0.0551660421163286,0.0847705253404027,0,0.160720763625621,0,0,0,0,0.296777426866362,0.0842746187228019,0,0,0.140527372884803,0,0,0,0,0,0
XMR,0,0.454198247826406,0.0157848693767513,0,0.00739246487208067,0,0,0,0,0,0.0921980103937347,0.0474001535392918,0,0.115235682476735,0,0,0,0,0,0
TRX,0,0,0,0,0.0424004969935961,0,0,0.083210315751463,0,0,0.372873636022789,0,0,0.146582099557081,0,0,0,0,0,0
MIOTA,0,0,0.0707494578884035,0,0,0,0,0,0,0.367236797503831,0,0,0,0.451108989080923,0,0,0,0,0,-0.0471062878140119
DASH,0,0,0,0,0.0564234618783261,0,0,0.142359021785109,0,0.0667987147824224,0.147997117948479,0,0,0.200169471411672,0,0,0,0,0,0
BNB,0,0.178808383395445,0,0,0.0124341196499247,0,0,0.0643332410514838,0,0.000585292712888011,0.0690837971810726,0.120175622428899,0,0.0876946786292951,0,0,0,0,0,0
NEO,0,0.0908025703150434,0,0,0,0,0,0,0,0.146701449343906,0.51116436559363,0.0392881912817575,0,0,0,0,0,0,0,0
ETC,0,0.310265773889776,3.46944695195361e-18,0,0,0,0,0.0474760078980226,0,0,0.122301569294167,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00798646281232025
CVIX.Index,0,-0.0846398409845799,0.0303928550171393,0,-0.0227532270005761,0,0,0,0,0,0.0607129280209154,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,-0.0124302136478885,-0.00313949583629833,0,0,0,0,0,0,0,0,0.00119414510744427,0,0.0022912304066695,0,0,0.0950103123364268,0,0,-0.000532050163192971
SPX.Index,0,0,-0.00301653728267768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543530436790132
VIX.Index,0,0,-0.173562709563064,0,0,0,0,0,0,-1.73472347597681e-18,0.254889298453381,0,-0.0269695015162412,-0.253039699884334,0,-1.05741238690886,0.724577476461491,0,0,0
