,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,DASH,XMR,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0219489245894545,0,0,0,0.120012785971152,0.166226624998187,0.00516807485267769,0,0,0.0370066442064257,0,0.0884204430286572,0,0,0,0,0
ETH,0,0,0.207055563040626,0.0781943612074789,0,0.277786395578076,0,0,0.1148107936881,0,0,0,0,0.0715289976853012,0,0,0,0,0,0
XRP,0,0.117032956457832,0,0.0234145143750271,0,0,0.0623864856203362,0.190465698944566,0.100145436158966,0,0.0647624814369304,0,0.0872049158202211,0.0718031158529576,0,0,0,0,0,0
BCH,0,0,0,0,1.73472347597681e-18,0,0,0,0.172549705577957,0,0,0.390838791802409,0.00756928803564082,0,0.0974356653475073,0,0,0,0,0
EOS,0,0,0,0.197137539181256,0,0,0.0334066258091859,0,0,0,0.210512517066102,0,0,0.0314695978117591,0.0426703933588082,0,0,0,0,0
LTC,0,0,0,0.2152951403137,0,0,0.0665582787870853,0.0837013562547288,-3.46944695195361e-18,0,0.10074456291044,0.0845982635397316,0,0,0,0,0,0,0,0
ADA,0,0,0.105275893097887,0,0.108417285703747,0,0,0.160622229094419,0.103542915160464,0,0.0883558417994539,0.00186176748850023,0.0905233679172237,0.169886497904867,0,0,0,0,0,0
XLM,0,0,0,0,0,0,0.142784620789537,0,0.00628504856881699,0,0.3170067306648,0,0.119131266286418,0.138202881901455,0,0,0,0,0,0
MIOTA,0,0,0,0,0,0,0.0989629764816785,0,0,0.0347991069722488,0.087880032796766,0.27193500240601,0.157032045263312,0.0725061043543279,0.0413033539974461,0,0,0,0,0
TRX,0,0,0,0.317679649214895,0,0,0,0.252234496840648,0,0,0,0,0,0,0.0307384093353211,0,0,0,0,0
NEO,0,0,0,0,0.0774984078884129,0,0,0.280041275755918,0.175018111078743,0,0,0.00940465723093743,0.0857966177005636,0,0.151614518239963,0,0,0,0,0
DASH,0,0.186918337756228,0,0.118935408079165,0,0,0,0.17882625019033,0.129899141443945,0.067342885154176,0.0538422915505356,0,0,0.0207783797967389,0.0183635672087124,0,0,0,0,0
XMR,0,0,0.251560740512475,0.119591525327068,0,0,0,0.199030618690607,0.0279679875304803,0,0,0.132842304919319,0,0,0,0,0,0,0,0
XEM,0,0.116185538124892,0,0.0801716167178525,0,0,0.0764111205794945,0.359301417486887,0.0579081560447126,0.102088402716494,0,0,0,0,0.0424892219139966,0,0,0,0,0
ETC,0,0,0.0182134853781676,0.0349531519597276,0,0,0.0688358945144508,0.122955455243584,0.0679136415123837,0,0.102445208940835,0.1805952478803,0,0.0465630461640669,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238290035459676
CVIX.Index,0,0,0,0,-0.0336641096728231,0,0,0,0.0585596919642507,-0.0314727550557429,0,0.0187599877891517,-0.0123601044365827,-0.0595859336358539,0.0470815706223966,0,0,0,0,0.0179210424880027
DXY.Curncy,0,0,0,0,0,0,0,0,0.00444958358464978,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,-0.00680694373383199,0.0091558639869906,-0.00596331144249776,-0.00320995352549414,0,0,0,0,0,0,0,0,0,-0.112437361479904
VIX.Index,0,0,0,0,-0.0464650223164046,0,0,0,0,-0.060552068554005,0.200542924171297,0,0,0.000137124838599328,0,0,0,0,-4.89652966926263,0
