,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.112642560477477,-0.0138023556632514,0.11063872937968,0.0789204893988553,0.10995087245355,-0.0794331067008309,0.18703794880549,0,0,0.0697244106002305,0,0,0,0,0
ETH,0,0,-0.028150318773373,0.140701574579635,0,0.360713091003508,0,0,0,0,0.109152849897802,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,-0.040168389341071,0,0,0.815959448001549,0,-0.293786913233806,0,0,0,0,0
DASH,0,0,-0.0928546547625469,0,0,0,0,0.0354594691918926,0.162185063179466,-0.156567239805076,0,0,0,0,0.272380349263903,0,0,0
LTC,0,0,0,0,0,0.0902268569904285,0.0267372250567533,-0.0307431052356068,0,0.0590367808199563,0.0290426645559696,0,0,0,0,0,0,0
XMR,0,0.350995491254445,-0.00898627320353232,0.00676594141360851,0,0,0,0.0681597115161434,0.132512578149575,-0.0262267587108485,0,-0.101458683395555,0,0,0,0,0,0
ETC,0,0.379539925289254,-0.00535607735434013,0.083169785068911,0.105269939038792,0,0,0,0.0643769612924816,0,0,0,0,0,0,0,0,0
XEM,0,0,0,1.73472347597681e-18,0,0.0566035726140511,0,0,0.154666045636668,-0.174551822440943,0,0.0631684261363456,0.177966339965342,0,0,0,0,0
ZEC,0,0,0,0.317212368530548,0,0,0.0190329512308011,0,0,0.200859717498806,0,0,0,0,-0.0115735256886374,0,0,0
DOGE,0,0,0.109782884828764,0,0.0782904325986729,0,0.151322586709013,-0.0559519627627367,0.0469826315937792,0,0.139941274989846,0,0,0,0,0,0,0
XLM,0,0.148136298331103,0.402404576772529,0,0.169895496121718,0,0,0,-0.117201728270308,0,0,0,0,0,0,0,0,0
NEO,0,0,-0.0257621561865201,2.16840434497101e-19,0,-0.0753749292800076,0,0,0,0.114039480728193,0,0,0,0,0,0,0,0
DGB,0.297844688629701,0.00383112421003709,-0.145104995867782,0.0352146664001329,-0.0601963446306147,0,0,0.0797560951223679,0,0,0.255617728116561,0,0,0,0,0,0,0
BV010082.Index,0.0165295962777189,0.0254792108320368,0,0,0,0,-0.0676882399503737,-0.0291807373852628,0,0.00315811385117294,0,0,0.0556259904471339,0,0.0405093398634873,0,0,-0.0405259782191836
CVIX.Index,0,0,0.0108817746645707,0,0.0411471666545864,0,0,-0.0502939128936452,0,0,-0.0234908451339606,0,0.0869272579478108,0,0,0,0,0.0833844442230594
DXY.Curncy,0.00845039632505153,0,0,-0.00250629338592827,0.0016144814990773,0,0,0,-0.00308622558780817,0,-0.000224269376948537,-0.0160736738501559,0,0.00755041359911623,0.0217818607705971,0,0,0
SPX.Index,0,0,0.000869799703341947,-0.000101789363597629,0.00238076143600026,0.005848518639043,0,0,0,0,0,-0.00403043757170638,-0.00280984558275435,0,0,0,0,-0.0238811820616157
VIX.Index,0,-0.0487037349490266,0,-0.0541230141159835,0,-0.0960236631860419,0,0,0,0,0,0,0,0,0.102673501450129,0,0,0
