,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,DASH,XMR,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0635822354104043,0,0.07855017331239,0,0,0,0.092579910067521,0.101981661077142,0.00964711300093841,0.0314601966633656,0,0,0.016275554763438,0.0588506565379875,0,0,0,0,0
ETH,0,0,0.104137025808855,0,0,0.0978520149614331,0.00197477897461857,0,0,0,0.0970207619619015,0.203028765988666,0,0.0922893906735804,0.0258304648694953,0,0,0,0,0
XRP,0,0,0,0.023815950822266,0.0225683816524742,0,0.075187905625873,0.1617586147814,0.140428059300727,0,0.0789784216492765,0,0.0710421075163297,0.0887094684768695,0.0140356607717005,0,0,0,0,0
BCH,0,0,0,0,0,0,0,0.0944540588767805,0.283649312649417,0,0.164482766750973,0,0,0,0,0,0,0,0,0
EOS,0,0,0,0.184662624418103,0,0,0.0260280929450879,0,0,0,0.210131003208364,0,0.113394198273737,0,0,0,0,0,0,0
LTC,0,0.224731556102198,0,0.249464317309819,0,0,0.0850077416518246,0.0357233716632473,0,0,0.0975497877652567,0,0,0,0,0,0,0,0,0
ADA,0,0,0.0841725472277952,0,0.113401480762236,0,0,0.282742332189823,0.144283188348136,0,0.0531748231157666,0,0,0.177946858986078,0,0,0,0,0,0
XLM,0,0,0,0.07078593762735,0,0,0.148216061386934,0,0,0,0.22828263719878,0,0.0960416617445948,0.156553284052668,0,0,0,0,0,0
MIOTA,0,0,0,0,0,0,0.0864651014611599,0.12055528816202,0,0.0904623897630015,0.0697467324060775,0.031877784331477,0.0231569705825932,0.0627565156821328,0.0643406631855456,0,0,0,0,0
TRX,0,0,0,0.224718930963919,0.0701850646995912,0,0,0.402990860133244,0,0,0,0,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0.0683055226074772,0,0,0.268190740062202,0.180173285020132,0,0,0.0606527185713656,0,0.0225740977445748,0.189248553178965,0,0,0,0,0
DASH,0,0,0,0.13811209361895,0,0,0,0.250958567064743,0.0694332912400784,0.083058668288673,0.0358997783572867,0,0.0230059292745345,0.0076395565006201,0,0,0,0,0,0
XMR,0,0,0.278881271112134,0.0893534209138806,0,0,0,0.115324814772812,0.0191258397214352,0.0193636244797299,0,0.127441508239454,0,0,0.0817820234061931,0,0,0,0,0
XEM,0,0.180843746915779,0,0.059847151937796,0,0,0.0693388921108017,0.356398321354119,0.0585871510985019,0.0883415282733046,0.0265398546804818,0,0,0,0,0,0,0,0,0
ETC,0,0,0.00236873678409532,0,0.0861455102002426,0,0.120325907782758,0.126936557090266,0.103773137875636,0.0260777480676447,0.0951430360080349,0.0222150105747251,0.130692546707537,0.0277709478660237,0,0,0,0,0,0
BV010082.Index,0,0,0,0.0112363694073738,0.00504028638747572,0,0,0,0,-0.0117456723388438,0,0,0,0,0,0,0,0,0,-0.0320522844051367
CVIX.Index,0,0,0,0,-0.0220760362022986,0,0,0,0.0535363244035484,-0.0269564705544034,0.0309574019147262,0,0,-0.0455122485883157,0,0,0,0,0,0.0190877143293542
DXY.Curncy,0,0,0,0,0,0,0,0,0.00513406209932063,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,0,0,-0.0038310869581371,-0.00304938045044935,0,0,0,0,0,0,0,0,0,-0.115614165419553
VIX.Index,0,0,0,0,-0.0590861912906681,0,-1.38777878078145e-17,-0.140917581571831,-0.0651479679954742,0,0.239016347556386,0,0,0.0474773533848481,0,0,0,0,-4.45134306028111,0
