,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,XMR,MIOTA,ETC,ADA,ZEC,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.171993123903942,0,0.109845690499632,0.0220154078775809,0.0156060531628498,0,0.0574564378382045,0,0.00362143675138097,0.0175267632044233,0.0130402841811813,0,0,0,0,0
ETH,0,0,0.00316494383398973,0,0.236507851852247,0,0.00871994528717874,0.0572387289282461,0.040661054213945,0.127427847768878,0,0,0.0135849130883047,0,0,0,0,0,0,0
XRP,0,0.331475681813323,0,0,0,0.0609987638682197,0,0.100533827939581,0.0432733798362683,0.139862954410573,0,0,0,0,0,0,0,0,0,0.04028243107688
BCH,0,0,0,0,0.0476526069408169,0,0.120628503972533,0.226783124722331,0.0785024309764955,0,0.30620116158102,0,0,0.0247837504064806,0,0,0,0,0,0
LTC,0,0,0,0,0,0,0.0464068965793634,0.0585893789697374,0,0,0.713780149234949,0,0,0,0,0,0,0,0,0
DASH,0,0,0,0.0778700720147022,0.0880013016249892,0,0,0.0555879581704155,0.0657816721068795,0.078883659104454,0,0,0.0493150438913012,0,0,0,0,0,0,0
XEM,0,0.113080490096826,0,0,0.0787214346449562,0,0,0.0314295492899321,0.00673347100792825,0.164944284475928,0,0,0.000832863496023923,0.024722851728205,0,0,0,0,0,0
NEO,0,0,0,0.111930271074638,0.0458439588019209,0,0.0790549338470036,0,0,0,0,0,0,0.117275490478414,0,0,0,0,0,0
XMR,0,0,0.07243077402732,0,0.00948447218979477,0,0.111158351594546,0.0291617153319474,0,0.0101767280792438,-1.73472347597681e-18,0,0.341816010848487,0.0327297357993459,0,0,0,0,0,0
MIOTA,0,0,0,0,0,0,0.114069219605135,0.15645386424521,0,0,0,0,0.0822395890296329,0.0888386738813325,0.312950875980895,0,0,0,0,0
ETC,0,0.172836398392733,0,0,0.487314792106903,0,0.0308495633801747,0,0,0.100567301471056,0,0,0.0439219751220031,0.0274359758614633,0,0,0,0,0,0
ADA,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436097020446916,0,0,0,0,0,0
ZEC,0,0,0,0.132293826968787,0,0.182548605824001,0.104674248028634,0,0.232491135235091,0.00705352755431515,0,0,0,0.0247605713994626,0.143349930696481,0,0,0,0,0
XLM,0,0,0,0,0,0,0.153683102768264,0.136866156813728,0.193990673593361,0.255483869241386,0.0616446278038141,0,0.0167825635556082,0,0,0,0,0,0,0
EOS,0,0,0,0,0.216537891801165,0,0,0.157105527361374,0,0.15061865032076,0,0,0.0947118931367787,0.0215000644834447,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,-0.0231327897750304,-0.0125426000566491,0,0,0.0017206623702975,0.0240958922701087,0,0,0,0,-0.083059615223309
CVIX.Index,0,0,0.0332261827530848,0.0388576066980136,0,0,0,0,-0.00818610046748577,-0.0398856816526411,-0.0432208053496176,0.0228250918023744,0,0.00394922724080725,0,0,0,0,0,0.0986929455121881
DXY.Curncy,0,0,0,0,-0.00254214629325081,-0.0181677852886862,0,0.00401105189993988,0,0,0,-0.00414282093221571,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,0,0.000590353459635092,-0.00207861478509373,0,0,0,0,0,0.00022051286157857,0,0,0,0,-0.0282297237067925
VIX.Index,0,0,0.130060165873923,0,0,0,0,-0.0476496359436512,0,0.108735979222379,-0.0537840624921093,0.0320587158548239,0,0.0182213926111566,-0.0869403535808937,0,0,0,0,0
