,BTC,XRP,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0165832779899541,0.126274175313749,0.0621785875023289,0.0185232224112291,0.0153272538715169,0.0760371320383162,0.00788332250998005,0,0,0,0,0,0
XRP,0.343610816477746,0,0.0656448482148375,0.0160963669507416,0,0.210059192523367,0.00639881641913531,0,0,0,0.361318369924625,0,0,0
LTC,0.370886586706003,0.0214676869710217,0,0.0661062257073963,0.056054427728405,-0.0324084576096949,0.0584782964743429,0.0462040846937001,0,0,0,0,0,0.0718070170282569
DOGE,0.527926361426542,0,0.0131639326387154,0,-8.67361737988404e-19,0.375915235372038,0.0670100192770645,0.0739578601699429,-0.0556337906408679,0,0,0,0,0
DASH,0,0,0.141700444316793,0,0,0.171335816911155,0,0,0.0462263560096863,0,0,0,0,0
XLM,0.232039029446139,0.207026035365593,0,0.223821764079124,0.0254077162118805,0,0,-0.0251985128108361,0.0033055036937272,0,0,0,0,0
XMR,0,0,0.16163441670042,0,-0.11789013143835,0,0,-0.358613896059092,0,0,0,0,0,0
XEM,0,0,0.182146863991616,0.417467316046226,0,0,-0.0148275098984734,0,0.102874214722784,0,0,0,0,0
DGB,0,0,0.17628441920914,0.113225794328746,0,0,0.256354256928774,0,0,0,0,0,0,0.0868881355081462
BV010082.Index,0,-0.0323296517897331,0,-0.0215193682058025,0,0.0338074393345449,0,-0.0239538204230214,0.00227502318540342,0,0.111693189003828,0,0,0.0363494843092663
CVIX.Index,0,0,-0.0507016270414555,0,0.0200967102946558,0.0216443319812722,0,0,0.0195356100032374,0,0,0,0,0.114151885118553
DXY.Curncy,0,-1.0842021724855e-19,-0.0162813673289051,0.0236483672959777,0.00255622891710772,0.0150248682846737,-0.0159846842452394,-0.0204644828554122,0,0,0.142766351976104,0,0,-0.0279816987860682
SPX.Index,0,0,0,0.0105369199228939,0,0,0,0,0,0,0.00123351939485829,0,0,-0.081453556668181
VIX.Index,0,0,-0.0454060383764509,0,0,0,-0.120615886643151,0.0150467063828184,-0.00987843592213676,0,0,0,-3.68658664867098,0
