,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,0,0,0,0,0,-0.00749773728724579,0,0,0,0,0
ETH,0,0,0.0406185087324085,0,0,0,0,0,0,0,0,0,0,0,0,0.0562759113866403
XRP,0,0,0,0,0,0.0084453048413502,0,0,0,0.200492213412245,0.0419067187828548,0,0,0,0,0.0337433011083821
LTC,0.563706408943386,0,-0.0054244677423542,0,0.0612480365124245,0.00405899959325555,0,-0.0234607355984633,0,0,-0.0119263899868932,0,0.116195740246219,0,0,-0.0051349334522907
ETC,0,0,0.0244747731187598,0,0,0,0.196329082162556,0,0,0,0,0,0,0,0,0
XMR,0,0.551985321222091,-0.204004516905656,0,0,0,0.329062919047031,0,-0.250854917829801,0.18437040956146,0,0,0,0,0,0
DASH,0,0,-0.102455997236254,0,0,0.0155651554741129,0,0.0941277993895959,0,0.108379025241265,-0.0608557003840143,0,0,0,0,0
XEM,0,0,0.103175234086559,0,0.0351925815621727,0,0.141562331776048,0,-0.107897628255423,-0.0412428518259355,0.0353100872005352,0,0,0,0,-0.10350537479998
DOGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0,0.550136393782311,0,0,0,0,0,-0.0474500765853312,0,0,0,0,0,0,0.054236007095965
DGB,0,0,0,0,0,-0.0488006396855067,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.0746488755910334,0,0,0.0107855707580121,0,0,0,0,0.0190303639614314,0,0,0,0,0.0167500844847806
CVIX.Index,0,0,0,0,-0.0486529727642679,-0.0113655919956832,0.0312353977994969,0,0,0.0720660585722941,0.0365079200248982,-0.0645260167049995,0,0,0,0.123688004087245
DXY.Curncy,0,0.00747553008842362,0.00483367986283484,0,-0.00451233527581379,0.00250104918876564,0.004230336049659,-0.00719352207142387,0,-0.0012028814997857,0.00369595253321241,0.110778295732799,0,0,0,0.0066321368388876
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687583099640125
VIX.Index,0,-0.0703694862841643,0.0695972442621711,0,-0.0845762309714577,0.0273256814503935,0,0,0,-0.0688288564635318,0.0487021145430663,0,0.588815698397851,0,-6.00087640359898,0
