,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.158759241668955,0.145247545420247,0,0.213833291819926,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0.0633356907970716,0,0.102585486616938,0,0.280401910522266,0,0,0,0,0.205232841143906,0.0998450411864535,0,0,0,0,0
XRP,0.0516397566021029,0.0769782400363446,0,0,0,0,0.0499394194766206,0.0482134498695413,0,0.0176082920337285,0.0600620535655006,0.0227729232883436,0,0,0,0,0,0
LTC,0.304164692514484,0,0,0,0.0896786128949494,0.028894026224567,0,0,0,0.052689080031695,0.0416142527506493,0,0,0,0,0,0,0
XMR,0.282442120305629,0,0,0.218452643538171,0,-8.67361737988404e-19,0.335211031924302,0,0,0,-0.0119105023413706,0.0322783598130154,-0.0257061453559631,0,0,0,0,0
ETC,0,0.149229312603248,0,0,0.170937229821064,0,0.193242305831328,0.148817647484868,0.125380483552653,0,0,0.119234332346866,0.0985030617867012,0,0,0,0,0.307367387518097
DASH,0.72197737511034,0.174074847151203,0,-0.188546376930429,0.0477977559294832,0.176189137759958,0,0,0,0,0.0779972892473205,-0.144693378850266,-0.032257675448401,0,0,0,0,0.0850543653384163
XEM,0,0,0,0.0150611795283108,-0.129439853189133,0,0.250021019658257,0,0,0.202194788223013,0,0,-0.0753895375463429,0,0,0,0,0
DOGE,0.197269912518833,0,0,0,-0.00892421174155902,0.077439413850706,0,0.0205027040489074,0,0,0.0090511317316896,0.0502237640207889,0,0,0,0,0,0
ZEC,0,0.122837847482494,0,0.511975104613107,0,-0.13242661713969,0.248347595387353,0,0,0,-0.0598104248396555,0,0.13042262815413,0,0,0,0,0
XLM,0,0.150921940596046,0,0,0,0.13403814014694,0.0310994128658354,0,0,0.0285556140454934,0,0.0499234380717843,0,0,0,0,0,0
NEO,0,0,0.24148718844058,0,-0.00560889982123004,0,0.0136154163935809,0,0.281002422707683,-0.0413574988849555,0,0,0.216383789726093,-0.646707919121325,0,0,0,-0.0804006947838968
DGB,0,0,0,0,0.114497154551282,0.173846537735425,0,0,0,0,0,0.108930772020658,0,0,0,0,0,0
BV010082.Index,0,-0.122167722194718,0.0425044048478424,-0.00206348335486469,0.0555344237509544,0,0.0393052304246292,0,0.0808127141638318,0,0.0298553435506434,0,0.026105671048808,0,-0.242151317469205,0,0,-0.0281144656018247
CVIX.Index,0,0.091220339205977,0,0,0.068637413967119,0.0324013117236374,0,0,0,-0.0413555629400133,-0.0486498743745795,0.0278218835484774,0,0,0,0,0,0.0700505243732878
DXY.Curncy,0,0,0,0.00299268709094801,0,0.00305474583338643,0.0149814210798794,0,0.0263339185877402,0,-0.0098781673173687,0,0,0.068289960297831,0,0,0,0
SPX.Index,0,0,0,0,0.00127408992948152,0,0.00360873304738324,0,0,0,0,0.0074020572613717,0,0,0,0,0,-0.0459628906496924
VIX.Index,0,-0.187104131764051,0,0.0647224112154284,0,0.0815795540046574,0,-0.0336579462785005,0,0,-0.17109634905613,0,0.0160163967217302,0,0.172451667338487,0,0,0
