,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.293048081554278,0.0745567051009531,0.108513272969073,0.026638122906788,0.0853549770604334,0,0.024281557283271,0,0,0,0,0
XRP,0.193012124013085,0,0,0.0625351330080192,0,0.1160411049208,-0.0773804086299143,0,0.0911917774645213,0,0,0,0,-0.107815905084449
LTC,0.502872681483206,0,0,-0.00419879628362002,0,0,0,0.0316269222556564,0,0,0,0,0,0
DASH,0,0,0,0,0.108715924455759,0,0,0.0648600672613267,0,0,0,0,0,0
XLM,0.227587948871238,0.178172796338256,0.239841038521307,0.0376286079072399,0,0,0.164693339701306,-0.116352216508975,0,0,0,0,0,0
DOGE,0.409380065850971,0,0.129440128611281,0.0171560156539042,0.00339443270418892,0,0,0.00460344883042247,0.0212433827978451,0,0,0,0,0
XMR,0.783394815758645,0,0,0,0,0.543179532087598,0,-0.23775179580437,0,0,0,0,0,-0.0686894333442852
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.443250714069986,0.195911945113291,0,0,0.093533118054707,0.314726937228269,0,-0.0700894141062346,0,0,0,0,0,0
BV010082.Index,0,-0.0185214831708503,0,-0.00684357395722756,0,0,-0.0317260021929993,-0.0299829013773855,0.0152590741183794,0,0,0,0,0.0331695432754126
CVIX.Index,0.0507585852572762,0.0747806683118385,-0.176243975911751,0,-8.67361737988404e-19,0,0,0,0.0243692408589027,0.0401590251041459,0,1.18690789574261,0,0.167933986752406
DXY.Curncy,0,0,0,-0.00322567061079666,0.00131824297931246,0.00892287050490955,0.000176236357037646,0,-0.00180319152556331,0,0.0622189323597327,0,0,0.028629285927688
SPX.Index,0,0,0,0,0.0101979201837099,-0.0205001002222655,0,0,0.00892884930863026,0,-0.00251959205272626,0,0,-0.108467465988416
VIX.Index,0,0,0,-0.0894252032487745,0,0,-0.0315795915048239,0.0563988946868151,-0.0169244556705883,0,0.251050463684512,0,-2.48341327101104,0
