,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.147957024672547,0,0.18960030200749,0.130647541583667,0.0191239233278119,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0.103347529058829,0,0,0.101474353742534,0.207147661711256,0,0.0909437054962922,0,0,0,0,0,0,0,0,0
DASH,0.222177719167738,0.356567622055388,0,0,0,0.326971552012896,0.0817765483438416,0.133791090531389,0,0,0.187967808577847,0,0,0,0,0,0,0
XRP,0,0.0387751522390685,0,0,0,0.04048909586859,0,0.0491474606714079,0,0.132791138205659,0.0508013402925405,-0.014136320869102,0.033369493866981,0,0.126169332846075,0,0,0
LTC,0.391151781196279,0,0,0,0,0.017525344385013,0.0455679610640229,0,0,0,0,0,0,0,0,0,0,0
XMR,0.59146598898662,0.0590113905368707,0.0713918829556084,0,0.174579918411303,0,0,-0.0270474931005644,0,0,0.0985857906612103,-0.0853098816143766,-0.0942843644077624,0,0,0,0,0
ETC,0.169430238383007,0.259616734940806,0.0909544634801114,0,0,0,0,0,0,0,0.161765161211698,0.0631878830370233,0,0,0,0,0,0
XEM,0,0,0.327804876637731,0,0,-0.114684549147228,0.0790812746255486,0,0.124629601316548,0,0,0.122661711803842,-0.0520199475349619,0,-0.150027741605996,0,0,0.102379081837212
ZEC,0.0283434668441509,0,0.324391306247828,0,0.142384009202237,0,0.183565473024248,0,0,0,0,0,0.0395983185515763,0,0,0,0,0
DOGE,0.197455924908099,0,0,0.0131053343877397,0,0,0.0493232678502924,0,0.00384384641900364,0,0.113415877114564,0,0.0234766381729288,0,0,0,0,-0.0189522689605399
XLM,0,0,0,0,0,0.113873774662597,0.211413509939356,0,0,0,0,0.0273570111638232,0.0488808438447317,0,0,0,0,-0.107415817549761
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.332065658600957,0.0729045738578057,-0.0511240262325718,0,0,0,0,0,0,0.218237892878469,0,0.0816247615495501,0,0,0,0,0,0
BV010082.Index,0,0,0.0706300716157503,-0.0549155508475088,0,0,-0.0929186554364537,0.0222518806976803,0,0.171584377750989,-0.0191285862761895,0,-0.00194491581303355,0,0,0,0,-0.0218639196543805
CVIX.Index,0,0.0788399616076516,0,0,0,0.0505119852222235,0,-0.0781889944257183,0,0,0,0,0.031144431299222,0,0,0,0,0.0423346219274644
DXY.Curncy,0,-8.67361737988404e-19,0.0107150048222448,0,0.0245130001122813,-0.0021190765913179,0,-0.0169672512458591,0,0,0,-0.0109381495148482,0,0.116457058645867,0.0185454830911261,0,0,-0.0130301790428449
SPX.Index,0,0,0.00348897424915249,0,0.00239094273762586,0.00148667809095519,-0.0106272728379431,0,0,0,0.00232885011879306,0.00394638106337441,0,0.0321425564707193,0,0,0,-0.0488500458782847
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
