,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0992557365258978,0,0.0755394465701275,0.0146094931679293,-0.0120696276793389,0.0139273351529357,0,0.0110277326641104,0.00123187768249158,0,0,0,0,0,-0.00351759291114687
ETH,0.665546285230819,0,0,0,0.0171111952190465,-0.106750142602786,0,0.190812538684962,0.0342824825976529,0.105493083349537,0.0449158416588409,0,0,0,0,0.0916471385656051
XRP,0,0,0,0,0.00763032212987606,0,0,0.0366984979481911,0,0.163981357919802,0.0305457251248288,0,0,0,0,0.0379116256452633
LTC,0.48662378141806,0.0206334956895975,0,0,0.00237509621974539,0.0153978766526818,0,0,0,0.0152567329181005,0,0,0,0,0,0
XMR,0,0.41305691156597,-0.363231031598555,0,0,-4.33680868994202e-19,0.290811939863709,0,-0.229659190291044,0.401310874671399,0.0513282666590908,0,0,0,0,0
ETC,0,-0.158321578603478,0,0,0,0,0.111784867755012,0,0,0,0,0,0,0,0,0
DASH,0,0,-0.209188383823666,0,0.00862956587992372,-0.0170451781382578,0,0.173198989943985,0,0.202216324257172,-0.0193704973503998,-0.59855842090014,0,0,0,3.46944695195361e-18
XEM,0,0.223282490793766,0.097601374236727,0,0.0129619845833068,-0.035586486515157,0.236967420298066,0,0,0,0.0852131997102791,0,0,0,0,-0.105915805543601
DOGE,0.0897162761682735,0.0436425988683307,0,0.0570696932285849,-0.0270740555359103,-0.0209479096356161,0.108638568645306,0.115642763173191,0,0.101747885075142,0,0,0,0,0,0
XLM,0,0.0816569297592905,0.542627944524691,0,0,0,0.081686671870356,0.0274094330471459,-0.0295196875618866,0,0.0645951205349412,0,0,0,0,0
DGB,0,0.320694951989385,0.0856877397327897,0.0969432121518301,-0.0929661623428193,-0.0579419800804521,0,0.0741446926838647,0,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.0551470296399171,-0.102702297493666,0.0165593138084562,-0.000788882134500952,0,-0.0645007252202242,-0.0626278487839297,-0.0112687739324853,0.00748758724716863,0,0.107052987597274,0.846790696165685,0,0
CVIX.Index,0,0,0.0149709454165902,0,-0.0283090905928968,-0.0264520875686771,0,0,0,0.0386610953546999,0.0265537718967017,0,0,0,0,0.123598728161834
DXY.Curncy,0,-0.00659185668482117,0,0,0.00162277906627336,-0.00097737710106003,0,-0.00267862345828545,0,0,0,0.0679137539235707,0,0,0,0
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701304444997374
VIX.Index,0,-0.232282515808274,0.0823215873568926,0,0.0113577204677238,-0.00228685157344223,-0.0648340938652646,0,0,-0.199604469685113,0.0386066005517404,0.093783873908553,1.05892983545381,0,-4.89541841350561,0
