,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.301406995723465,0.132318992920133,0,0.28417817171855,0.03120598690358,0,0.0137641062990992,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0.0422623277056064,0.0181167340637245,0.122305127935535,0,0,0,0,0.145685497006264,0.158276693875782,0,0,0,0,0
XRP,0.061080058931197,0,0,0,0,0.0207369698452593,0.0908461346074273,0.0234010701406234,0,0.00111086069537325,0.022649186419904,0.022870183941052,0,0,0,0,0,0
LTC,0.465128095497148,0,0,0,0.0925881716001387,0.0643442891535642,0,0,0,0.0337175380457729,0,0,0,0,0,0,0,0.0152739396447226
XMR,0.295056183526866,0,0,0.28614735508707,0,0,0.203316026016458,0,0,0,0.0263613885861833,0,0,0,0,0,0,0
ETC,0,0.284961742303425,0,0.0332582863860311,0.0188608845479327,0,0.138611109955032,0,0,0.024429582797094,0.217252861116917,0.0423000002063656,0,0,0,0,0,0
DASH,0.569098823590729,0,0,0,0.0464421669048511,0.382973061180909,0,0.0747867549893975,0,0,0.0241898015089093,0,0,0,0,0,0,0
XEM,0,0,0,0,-0.141075534136577,0,0.231327482947646,0,0,0.173679466566784,0.102950554373213,0,-0.0840283652575918,0,0,0,0,0
DOGE,0.304429622474045,0,0.152637787411517,0.119122559617288,-0.0838321664946803,0.0592623053078287,0,0,0,0,0.0222041330090635,0.0453721592255608,0,0,0,0,0,-0.106695702633482
ZEC,0.349683609720398,0.123005392014956,0,0.402943215148015,0,0,0,0,0,0,0,0,0.0958972977644786,0,0,0,0,-0.0586431917910569
XLM,0,0,0,0,0,0.172084526711205,0,0.0563036424961584,0,0.0879160970296948,0,0.0866885703307975,0.0448489408329886,0,0,0,0,0
NEO,0,0,0.397209612151686,-0.161886349812563,0,0,0.037067896591337,0,0,0,0.0357259104021312,0,0.0943953608792034,-0.746651027854067,0,0,0,-0.0574434952192455
DGB,0,0.283952917269667,0,0,0,0.0831181643418571,0,0,0,-0.025481290760306,0.062415704227568,0.16903490185305,0,0,0,0,0,0.169043927587206
BV010082.Index,-0.0459093684392593,-0.0761419960432101,0,0,0.0851792936164555,-0.0248175384904864,0.000478819724575351,0,0.184058754980351,-0.0268832992489059,0.04764215089897,0,0,0,-0.0936568459457707,0,0,0
CVIX.Index,0,0.0213053994592478,0,0.113437716003293,0.0387853557969611,0.0328955825461792,0.0114228015063777,-0.0279463159059945,0,-0.0652032213365887,0.0411660339849506,0,0,0,0,0,0,0.0591782464647362
DXY.Curncy,0,0.00426312928102475,-0.00332655505728071,0.0121000039576308,0.00288535374986314,0,0.0095617471706992,-0.00357158236191995,0,0,0,0,-0.0018720860176154,0.114108558167809,0,0,0,-0.00367689604438779
SPX.Index,0,0,0,0,0,-0.00586464764451286,0.0088369780342023,0,0,0,0,0.00536866586541516,0,0,0,0,0,-0.0508705119745253
VIX.Index,0,0,0.240634480165726,0.116571155965,0.068565346837124,0.0408329601217121,0,-0.0990266187585385,-0.0661907421529823,-0.166102644701205,0.063225937728439,-0.00173284850500894,0.00516537831643898,0,0,0,-1.87044705455583,0
