,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.179383257260881,-0.0446223592405733,0,-0.0197298049468667,0,0,-0.00817790538525245,0,0,0,0,0,0,0,0
ETH,0,0,0.210952077872575,0,0,0,0,0,0,0,-0.037851466619992,0,0,0,0,0,0,0
XRP,0,0.0482080102718754,0,0,0,0,0,0,0,0.0660976103056391,-0.0261580782606712,0,0.128700006615219,0,0,0,0,-0.088236799309576
LTC,0.337019021694968,0.00681658418976839,0,0,-0.0112727537437691,0,0,0,0,0,0.00139657116221511,-0.0310449432714449,0,0,0,0,0,0
XMR,-0.262648780706566,0.240249696605201,0,-0.717305872393851,0,0,0.433799723542582,0.118136194248348,0,-0.115821869912442,-0.0238641587585403,-0.0672096440800483,0,0,0,0,0,0.0100616680719225
ETC,0,0,0,0,0.0706647317628867,0,0,0,0,-0.0487723021240812,0,0,0.341519230283155,0,0,0,0,0
DASH,0,0,0,0,0.104626275643951,0,0,0.0317312530501928,0,0.0821534709517987,-0.0180420624338579,-0.0556738478639439,-0.0383968340042342,0,0,0,0,0
XEM,0,0,0,0,0.0424040472725373,0.0807112059301373,0,0,0,0,0.0234750128524843,-0.0936763025870475,0.0531785026999362,0,0,0,0,0
DOGE,0,0,0,0,-0.0358298012915789,0,0,0.0171448337001563,0,-0.0124865607202161,-0.00856760218142942,0.00777268617466077,0,0,0,0,0,0
XLM,0,0,0,0,0.131557032196943,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0.634271312202043,-2.1974973425457,0.401135958577263,-0.0627264808400302,0.549582505192411,-0.771928006171744,-0.222969682591351,0,0,0,0.202489273383111,0,0,-0.595733973762441,0,0,0
NEO,0,0,0,0,0,-0.0816435175057166,0,0,0.436192972670938,0,-0.0215792212003878,0,0,-0.317348219716117,0,0,0,0
DGB,0,0.12641232471887,0,0,0.0979335656259383,0.220677050514751,-0.121788814157233,0,0,0,-0.0108903008613174,0.0283886015042151,0,0,0,0,0,0
BV010082.Index,-0.118207718113425,0,0,0,-0.0157846994398152,0.0205876153478648,0.00595110645250822,0,0,0,-0.000110429757608322,0.0117965039474039,0,0,0,0,0,-0.0891009315190269
CVIX.Index,0,0,0,0,0,0,0,0,0,-0.0310228325636806,-0.00964006534554752,0,0,0,0,0,0,0.101684197550319
DXY.Curncy,0,0,0,0,-0.00355880112779721,0.00990512536818343,0,0.0134731046656265,0,0,-6.72869416286301e-05,0.00271224202001033,0,0,0,0,0,-0.0251739085253321
SPX.Index,0,0,0,0,0,0,0,0,0,0,-0.000512384297414315,0.0103866821119079,0,0,0,0,0,-0.0442313972149114
VIX.Index,0,-0.0547244370561579,0,0,0,0.190840298272863,0,0,0,-0.135627644168972,-0.0290523250959764,0.0451444890327651,0,0,0.323509602211021,0,0,0
