,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0891176669929465,0.112450895224621,0,0,0,0.035357841678389,0.0242185966368983,0,0,0,0,0,0,0,0,0
ETH,0,0,0.122663008871783,0.163352645456669,0,0,0.0813323219756725,0,0.0951202487827303,0,0,0,0,0,0,0,0,0
DASH,0.214722052019694,0.159780395567316,0,0.0559888819786923,0,0,0,0,0,0,0,0.0683054831937886,0.210759956230228,0,0,0,0,0
XMR,0.16668157531698,0.444624534821281,0.0161820491724426,0,0,0,0,0,0,0,0.129658222574769,0,-0.101308725447674,0,0,0,0,-0.128340093354274
XRP,0.104050956008986,-0.0281137037833001,0,-0.0815364946023748,0,0,0,0,0,0.301671787891638,0.0478741781914224,-0.0762747942760709,0,0.244749456461929,0,0,0,0
LTC,0.0934118707111124,0,-0.0100540478949102,0.040215821170501,0,0,0.124668140182609,0,0,0.0351950100350239,0,0,0,0,0,0,0,0
ETC,0.125565969896831,0.207209977476091,0.0748536461280345,0,0,0,0,-0.0384086973542143,0.0956250001300435,0,0.10958842504144,0.0548622831873557,0,-0.0140945774328275,-0.182688914796374,0,0,0
XEM,0.315129787598829,0,0,0,0.46474120487051,0,0,0,0.231696326881954,-0.58860658819096,0.293253622441864,0.147290235248255,0,0,-0.248558486714629,0,0,0
ZEC,0,0,0.283986846157778,0,0,0,0.150270545100352,-0.0152695682484591,0,0,0,0,0.0426835322744076,0,0,0,0,0
DOGE,0.149492567044354,0,-0.0147093578237053,0.0795713451394184,0.284815392862941,0,0.0627057437288899,-0.132180898340119,0.168379512978408,0,0.0370777328792602,0,-0.0157586628010365,0,0.113203799936631,0,0,0
XLM,0,0,-0.0192205590063128,0.193553131657141,0,0,0,0,0,0,0,0,0.102927334900288,0,0,0,0,-0.0891109213308987
NEO,0,0,0,0,0,0,0,0.0404308091550079,0,0,0,0,0.0699460430260595,0,0,0,0,-0.0954614604922815
DGB,0.323317456764543,0.113239486223477,0,-0.0804470015219193,0,0,0,0,-8.67361737988404e-19,0.0333770432854661,0.0958737852545604,0.0371354681540299,0,-0.0371357267319319,0,0,0,0
BV010082.Index,0,0,0.00238791555244062,0.0194090523059048,0.265562408119437,0,-0.00660997275234007,0,-0.0166454112898633,0,0,0,-0.00043891848702775,0,0,0,0,0
CVIX.Index,0,0.0410491309129763,0,0.0357286333251996,0,0.168375127300667,-0.124558475013046,-0.0682645889032403,0,0,0,0,0.0257037787961961,0,0,0,0,0.0900600284288547
DXY.Curncy,0,0.0192128656227787,-1.35525271560688e-20,0,0,0,-0.00572297783084243,-0.0155208049939163,0,0.00251250954488746,0.000458350786811733,-4.33680868994202e-19,0,0.119618739029076,0.0236015321023681,0,0,-0.0103516018541572
SPX.Index,0,2.71050543121376e-20,0.00164788049012836,0.0021860258927258,0,0,0,0.00298242505925862,0,0,0.00692910830357373,0,0,0,0,0,0,-0.0353855989761798
VIX.Index,0,0,0,0,0,0,0,-0.117335730555538,0,0,0,0,0,0,0,0,0,0
