,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.431249055222788,0.0188453679987048,0.00196919235202431,0,0.0362735786358516,0.0813956974019114,0.0275092382526046,0.0327123541493171,0,0,0,0,0
ETH,0,0,0,0,0,-0.133185480768342,0,0.197287137917643,0,0,0.0924024903235497,0,0,0,0,0
XRP,0,0,0,0,0.0139637519977572,-0.0136899379712704,-0.0430319503677012,0.0479340887961427,0,0.0738995809600041,0.0274219701602978,0,0,0,0,0
LTC,0.492914690605744,0,0,0,0.000618012368233789,-0.00315027682170912,0,0,0,0.0122562472168445,0,0,0,0,0,-0.0285650752580476
XMR,0.693325300175361,0,-0.0915861661847071,0,0,-0.00611647133434873,0,0.0253088990738963,0,0,0.108116939909371,0,0,0,0,0
ETC,0,-0.338841253514638,0,0,0,0,0.109836293867561,0,0,0,0,0,0,0,0,0
DASH,0,0.0869699521458826,0,0,0.0126108774992326,0.0109471930463644,0,0,0,0.118620408595742,0,0,0,0,0,-0.108665705750569
XEM,0.618621529481099,0.182935689474693,0.276842706736246,0,0,0.026766487873389,0.328793408784959,0,0,0.144538971241224,0.0657372900343229,0,0,0,0,0
DOGE,0.409521003701591,0.061489096066276,0,0,0,0.00491386885583669,0.0122510701662765,0,0,0,0,0,0,0,0,0
XLM,0.365849904954104,0,0.108494303057135,0.0247476775195528,-0.0284405558282697,-0.0536220659298129,0,0.0642779079241198,0,0,0,0,0,0,0,0.0879594143372298
DGB,0,0.374909829108729,0,0,-0.0321336615628574,0,0,0.0767297028840215,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0.0159398594191655,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,-0.0522973441375312,0,0,-0.00672158426097864,-0.0106297395494653,0,0,0,0,0.0382416111211939,0,0,0,0,0.138441239525279
DXY.Curncy,-0.0154994282793563,-0.00369806633990339,0,0,0.00185469933510391,-0.00121746456445734,0.00171997322455678,0,0,0,1.0842021724855e-19,0.0468313490650497,0.0384239742804735,0,0,0
SPX.Index,0,0,0,0,0.000387269242648496,0,0.00398552475071961,0,0,0,-0.00994043269026954,0,0,0,0,-0.0429748747074254
VIX.Index,0,-0.0537931674432245,-0.0765598621537222,0,0.0238144505865785,0.052510341147443,-0.134585137445399,0,-0.0681475193994728,0.0402131138477999,0,0,0.71554556064689,0,0,0
