,BTC,ETH,XRP,LTC,ETC,DASH,XEM,MIOTA,XMR,EOS,ZEC,NEO,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.102712074649922,0.103913402917986,0,0,0,0,0.088955093874206,0,0,0.0175642932536171,0,0,0.0688024395345111,0,0,0,0,0
ETH,0,0,0,0,0.156823542452683,0.14655288375049,0,0.0157400067190392,0,0.0424894261893049,0.172652191363712,0,0.10454647234817,0,0,0,0,0,0,0.0228910330477338
XRP,0,0,0,0,-0.179338648990471,0.262914004697812,0.105457918989548,0.0390145199974445,0.0393021560468444,0.0129955751481691,0,0,0,0.38091149666777,-0.0145177050008099,0,0,0,0,0
LTC,0,0,0,0,0,0,0,0,0,0,0,0.170641628560046,0,0,0.00927009768452879,0,0,0,0,0
ETC,0,0.401666251134699,-0.0809227985850839,0.188333083069095,0,0,0,0,0,0,0,0.0210071721948424,0,0,0,0,0,0,0,0
DASH,0,0.0855376437823307,0,0,0.020561548693051,0,0,0,0.146576429506936,0,0,0.0841409151702512,0,0.0236834015487345,0.0470401966801049,0,0,0,0,0
XEM,0,0,0,0,0.0139837869410005,0,0,0,0.0416578287173641,0,0,0.0325593579052853,0.185925345575256,0.209509403667659,0,0,0,0,0,0
MIOTA,0.151959396231584,0.126366384891364,0.131794418601843,0.126807383979521,0,0.144850762829542,0,0,0,0.0100067678372189,0.0392402755204835,0.0607694597075287,0.0495959736428393,0,0.0435518213340567,0,0,0,0,0
XMR,0,0,0.172196428825158,0,0,0.306321628695643,0,0,0,0.0508582234169129,0,0,0,0.0425748564675178,0.0561309388949339,0,0,0,0,0
EOS,0,0.179923091037417,0.0905548102197871,0,0.0272882489933671,0,0,0.230882327453566,0,0,0.0613942248929425,0.0362826891306089,0,0,0.0573811072023937,0,0,0,0,0
ZEC,0,0.263686077946636,0,0,0,0,0,0.00920259061142405,0.0987587675540551,0.0082803982944625,0,0.0538081661380647,0.0559614234808006,0,0,0,0,0,0,0
NEO,0,0.101079766433186,0,0.530160141617174,0.133880603761276,0,0,0.0623222562236024,0,0,0.220429531423086,0,0,0,0,0,0,0,0,0
DOGE,0,0,0,0,0.155566420528025,0,0.442943548476799,0,0,0,0,0.0217506955656162,0,0,0.129253334287648,0,0,0,0,0
XLM,0,0,0.58916295385936,1.73472347597681e-18,0,0,0.0632370471259654,0,0.212332374140557,0,0,0.0708496770699895,0,0,0.0937749533885717,0,0,0,0,0
DGB,0,0,0,0,0,0,0,0.101575771714908,0.17967358898454,0.0757284720133779,0,0,0.274119565970873,0.504165321279277,0,0,0,0,0,0
BV010082.Index,0,0.0137616297179527,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
CVIX.Index,0,0.0154295794655582,0.00366991148632986,-0.0233844536288066,0,0,0,0,0,0.00742455140841276,0,0.0103696394138923,0.00840652343770018,0,-0.00646081839594974,0,0,0,0,0
DXY.Curncy,0.0115664713831821,0.00926173039175395,-0.00178784409333983,0,0,0,0,0,0,0.00123075612373806,0,0.00154779590021389,-0.00259682158070498,-0.00188279049149769,-0.00747853433823203,0,0,0,0,0
SPX.Index,0,0,0,-0.000756807370595391,0,0.00110803008618251,0,0,0,0,0,-0.000367935655171856,0,0,0,0,0,0,0,-0.0385484196862464
VIX.Index,0,0,0.0850632180520122,0,0,0.0511690954025557,0,-0.0457041041432606,0,0.0243427948666062,0,0,0.0502945467933792,0,-0.0640720563837606,0,0,0,0,0
