,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.172237738836447,-0.0326252486112787,0.0272336237787392,-0.011849877362215,0,0,0,0.00278475547771718,0,-0.0068756452853811,0,0,0,0,0.00252788297836231
ETH,0,0,0,0,0.0203608333378357,0.0228105337067356,0,0,0,0.113847497759592,-0.0109228972672641,0,0,0,-0.0124078064346926,0,0,0
XRP,0,0,0,0,0,0.0410373053074168,0,0,0,0.204502814056475,-0.0452782352366898,-0.0291697599198882,0,0,0,0,0,-0.0931288775322079
LTC,0.378937512053684,0,0,0,-0.0247025713657477,0,0,0,0,0,0,-0.000758254098457571,-0.0167448783892747,0,0,0,0,0
XMR,-0.74761314733523,0,0,-0.49327175596303,0,0,0,0.279588340136463,0,0.098457278997571,-0.0689401829564581,-0.0325983863082526,-0.0617706663118264,0,0,0,0,0
ETC,0,0.315439270916426,0.0430256107386817,0,0,0,0,0,0,0,-0.0129806853037983,0,0,0,-0.0160477872647855,0,0,-0.138973768812118
DASH,0,0,0,0,0.0586904670503238,0,0,0.0469934533873356,0,0.0658119052195473,-0.0467469939125206,-0.019556375860003,0,0,0,0,0,0
XEM,0,0,0.109833429069634,0,0.0953224432864107,0.156424602319487,0.059107876892025,0,0,0,0,-0.0308286683038715,0,0,-0.347359116086906,0,0,0
DOGE,0,0,0.0456429387469037,0,-0.0536631373783646,0.0204997404094075,0,0,0,0,0.0211633687444784,-0.0132848892329435,-0.014767762514743,0,0,0,0,0
XLM,0,0,0.198238036422008,0,0.136486318533204,0.183082183428186,0,-0.107899893999733,0,0,0.0218559968455553,-0.010650765718634,0.123887029326643,0,0.036355868699394,0,0,0
NEO,0,0,-0.622835219262741,0,-0.46151618915159,-0.281600160778478,-0.587095190153531,0.10661768432052,0.923051713754835,0,0,0,-0.612317907381456,0,-0.112615858340269,0,0,0
ZEC,0,0,0,0,-0.292112764215487,0,-0.895963730501498,-0.67589461022712,0,0,0,0,0,0,-0.435995553144522,0,0,-6.93889390390723e-18
DGB,0,0,0,0,0,0,0,0,0,0.0497792946241572,-0.0549796419129934,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132079769985038
CVIX.Index,0,0,0,0,0,0,0,-0.0661952375232003,0.124576264671806,0,0.00839256149341851,-0.0076037611911883,0,0,0,0,0,0.117415702457892
DXY.Curncy,0,0,-0.000998481756239701,0,0,0,0,0,0,0,0.00120050840448177,-6.7762635780344e-21,0.00178151699339275,0.0304009396235679,0,0,0,-0.014758702785287
SPX.Index,0,-0.01262308980667,0,0.0475275716211246,0,0,0.0103836324967685,0,0,0.0144339693698187,0,0,-0.018008887711587,0,0,0,0,-0.0483005364741133
VIX.Index,0,0.095673344801798,-0.0215861246269045,0,-0.0520837733786768,-0.0413045246523676,0,0.14206289738781,0,-0.233046175758459,0.0492042477266453,-0.0196098157362578,0,-1.89545098430031,0.774924436227874,0,0,0
