,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0779375874292627,-2.71050543121376e-20,0,0.139298952452456,0.0630241836714352,0.0589857813975805,-0.0225136633571034,0,0,0,0.0464485310804302,0,0,0,0,0
ETH,0,0,0.0683606781331529,0,0,0.267961624727518,0.0334141528274616,0.0626253214484346,0,0,0,0,0.021772025050142,0,0,0,0,0
DASH,0,-0.140077269698839,0,0,-0.0769088578660911,0.159184593158804,-0.134576034675003,0.0677722544257525,0.163621652848429,0,0.139194168050922,0,0,0,0,0,0,0.254740855784841
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0.149179989739139,0,0,0,0,0.0302087900494092,0.0470510844277703,-0.028505870489597,0,0,0,0,0,0,0,0,0,0
XMR,0,0.350095245394865,0,0.042418263406082,0,0,0,0.0512731039799785,0.0769561667793026,0,0.0162206093147357,0,0,0,0,0,0,-0.0953129153793744
ETC,0,0.331757653004515,0.0338425861913703,-0.173905884681903,0.449966920565201,-0.0137989258784075,0,0,0.12549229715455,0,0.19756203025869,0,0.028445800718674,0,0,0,0,0
XEM,0.0355361116982844,0,0.209731197169213,0,0,0.144869790852807,0,0,0.183607060349563,-0.176609336620391,0,0,0.0258831284446687,0,0,0,0,0
ZEC,0,0,0.259477241059648,0,0.105766636099756,0.0333123423739606,0.116421336953278,0,0,0.224725969149298,0,0,0,0,-0.0534689240864944,0,0,0
DOGE,0,0,0,0,0.14296531238169,0,0.162565268329429,0,0.144562974026805,0,0.10992751448862,-0.130973119944075,0.0814710276568646,0,0.145277507053901,0,0,0
XLM,0,0,-0.0408318867036699,0.0956867641513384,0.199957509134731,0,0.113044922040333,0.0469661596114321,0,0,0,0,0.0960066017635126,0,0,0,0,-0.137120705361369
NEO,0,0,0.054948252484976,-0.0219012518941623,0,0,0,0,0.130123690916694,0,0,0,0,0,0,0,0,0
DGB,0.3210113522263,0.0324743548796723,0,-0.0460837614317334,-0.0421383324122102,0,0,0.0989831077620258,0,0.0577016651509931,0,0,0,0,0,0,0,0
BV010082.Index,0.0258938421528403,0.0111748158235487,0,0,-0.0328136433570918,0,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0.113363838669126,0,-0.035145801972983,0.115007818680333,-0.0156996689877057,0,-0.0270862458544601,-0.0262134391291136,0,0,0,-0.0356032544884503,0.0662786527087444,0,0,0,0,0.135302858062279
DXY.Curncy,5.42101086242752e-20,0,0,-0.00537123772578996,0.011016742772533,0,0.00369094873008027,0,-0.0105512093828308,0,0,-0.00799574065541409,0,0.0417094165752069,0.0138234450698111,0,0,0
SPX.Index,0,0.00202479419318344,0,0,0,0.00208839532629014,0,0,0,0,0,-0.00378329612341872,-0.00132751029565767,0,0,0,0,-0.0201467839162883
VIX.Index,0,0,-0.0428097075005014,0,0,-0.197736558088024,0,0,0,0,0,0,0,0,0.111137261823109,0,0,0
