,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,XMR,DASH,XEM,BNB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0567226694795474,0,0,0,0,0.0675357967342397,0,0,0,0.0127904891788302,0.202371175096732,0.0887259176569414,0,0,0,0,0
ETH,0,0,0,0.131742398978236,0.0331427619266021,0,0,0,0.128082238481561,0.0742409539796735,0,0,0,0.0909700802983438,0,0,0,0,0,0
XRP,0,0,0,0,0.0499828263490607,0,0.0481713002426075,0.0694417352238053,0.0783634571788579,0,0.0359772306112153,0.0931628145830139,0,0.338570008451048,0,0,0,0,0,0
BCH,0,0,0.0434887953305772,0,0.0194153146877452,0,0.149335235304227,0,0.168879684306272,0,0.126438624455992,0.0652401538831163,0,0.0897869731664371,0,0,0,0,0,0
EOS,0,0,0,0.218293340226271,0,0,0.100775923569719,0,0,0,0.278325448102543,0.0444262300699354,0,0,0.149866037846884,0,0,0,0,0
LTC,0,0,0,0.239443214886568,0,0,0,0.0509276632878398,0.0876258106781519,0,0.0645152826755054,0,0,0.0583221014548472,0,0,0,0,0,0
ADA,0,0,0,0.097234646342705,0.104365436725483,0,0,0.258960197876347,0.150510033110733,0.0129128127483551,0.0443546061971017,0,0,0,0,0,0,0,0,0
XLM,0,0,0.115032876833335,0.0981644457379703,0.14612497290296,0,0.10728572448052,0,0.0847387009281537,0.0106312955249599,0,0,0,0.11759924442096,0,0,0,0,0,0
MIOTA,0,0,0.266709516967622,0,0,0,0.154967706300771,0.286408886083226,0,0,0.0184673134673151,0,0.151645152255279,0.115779134699529,0,0,0,0,0,0
TRX,0,0,0,0.188453457497383,-3.46944695195361e-18,0,0,0.381152307385036,0,0,0,0,0,0,0,0,0,0,0,0
NEO,0,0,0.11316404319242,0,0.128132414924816,0,0,0.115805072852149,0.0661266506857648,0,0,0,0.0235569881695924,0.309418916459119,0,0,0,0,0,0
XMR,0,0,0.189618819564658,0.0309864648520237,0,0,0.0855220576298916,0,0,0,0,0,0.283965267039328,0.175792019048934,0,0,0,0,0,0
DASH,0,0,0,0.144691135983719,0,0,0,0.181186884602641,0.0446453776265147,0,0.0492614513632979,0,0,0.200344651171187,0,0,0,0,0,0
XEM,0,0.33985206473512,0.0361555415393712,0.0288110501615135,1.73472347597681e-18,0,0.0586900885114909,0.177195339406542,0,0.0559639701607863,0.0869307863959914,0,0,0,0,0,0,0,0,0
BNB,0,0.261054066885688,0,0.0606148662342101,0.0797703637069723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950930273365559
CVIX.Index,0,0.0405001561663938,0,0,-0.00110287088487284,0.0106164965888981,-0.14524955221342,-0.0449260856811248,0.0659402349656739,0.0123107724241116,0.0659661919625164,0,0,0,0,0,0,0,0,0.057288496408813
DXY.Curncy,0,0,0,0,0,0,0,0,0,0.00744434960184141,0,0,0,0,0,0,0.0227552199423628,0,0,0
SPX.Index,0,0,0,0,0,0,-0.00688099258515042,0,0,0,0,0,0,0,0,0,0,0,0,-0.102374003906286
VIX.Index,0,0,0.0229915465316148,0,-0.0660869496167463,0,0,-0.206895933285021,0.109165722062597,0,0.132126279722731,0,0,-0.062362303689139,-0.119874649391309,-1.28819288176499,0,0,-2.31773741420952,0
