,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.210415397604027,0,0.140242912909241,0,0.0355799992660857,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0.0717084198609075,0.0511558389770294,0.0570821842037341,0.171524118636931,0,0.0635153109718658,0,0,0.0163309791314889,0.0568888060003233,0,0,0,0,0
XRP,0.00919610785914937,0.0732752677810131,0,0.100827416068518,0,0,0,0.0570122110939078,0,0.0360029915894224,0.0228033929872251,0,0,0,0,0,0,0
DASH,0.305370893524936,0.348564811987695,0,0,0,0.0996512255764431,0.0101908370387312,0.0353326123464403,0,0,0.281313846832015,0,0,0,0,0,0,0
LTC,0.458093907108889,0,0,0,0,0.0594106514829636,0.0618516814400583,0,0,0,0,0,0,0,0,0,0,0.00592328556965062
XMR,0.598028622759046,0.12843968104157,0,0.0399453140108419,0.215021097093156,0,-0.050955190808494,-0.0329540043759695,0,0,0.0526816507281509,0,-0.124615665185717,0,0,0,0,0
ETC,0.313403889386069,0.319588612888358,0,0,0.0913722889114591,0,0,0,0,0,0.137720197476909,0.1580181265413,0.0121450083009252,0,0,0,0,0
XEM,0,0,0,0.275071093301264,0,-0.0869073554289006,0.0603161952094618,0,0.118780522377685,0,0,0.115749109348005,0,0,0,0,0,0
ZEC,0.0803619593972445,0,0,0.169737536439528,0,0,0.180322065336457,0,0,0,0,0,0.088804323502347,0,0,0,0,0
DOGE,0.120588439130226,0,0.0745288502921413,0,0,0,0.0703850567039464,0,0.165241739143319,0,0.0558149300639472,0,0,0,0,0,0,0
XLM,0,0,0,1.0842021724855e-19,0.127082692769868,0,0.211773306017128,0,0,0,0,0.128896172734372,0.0326063269311827,0,-0.00415784128381891,0,0,-0.0720036240223026
NEO,0.340428269387147,-0.198300053061538,0,-0.0546522676464131,0,-0.0757237343627579,-0.0501395303126568,0,0,0.156902791616556,0.171861201992899,0,0.205910282861167,0,0,0,0,-0.205579034372165
DGB,0.130261906565953,0,0,0,0,0.0479240343571323,0.0631858881447187,0,0.0812049875955606,0,0,0.167255660864162,0,0,0,0,0,0
BV010082.Index,0,0,0,0.0198085006547393,0,0.0614941398050428,-0.0569567121358654,0,0,0.15116835929134,0,0,-0.00663367309459209,0,0,0,0,-0.0310764569955327
CVIX.Index,0,0.0769324034205383,0,0,0,0.0389073120539037,0,-0.0523135394816968,0,0,0,0,0,0,0,0,0,0.0865001725948722
DXY.Curncy,0,0.00983515796261167,0,0.00947627273024349,0.0125030865401637,0,0,-0.0130824589363779,0,0,0,-0.00387862925121112,0,0.114574842669308,0,0,0,0
SPX.Index,0,0,0,0.00336807889831322,0,0.000958373959202271,-0.00630437910486317,0,0,0,0.00215322252342242,0.00343519431797577,0,0.0352918777028697,0,0,0,-0.0492410076481146
VIX.Index,0,0,0,0,0,0,0,-0.0789722506820361,0,0,0,0,0,0,0,0,0,0
