,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.030516185967678,0,0.0396645710483771,0,0.000419262459405266,-0.0122805015937203,0,0,0,0,0,-0.00761029987600827
ETH,0,0,0,0,0.0482007585555365,0,0,0,0,0,0,0,0,0,0,0.080629890530884
XRP,0,0,0,0,0,0,0,0.0259751340937102,0,0.402556055165912,0,-0.141730647253176,0,0,0,0.0250456736954302
LTC,0.119483190134316,0,0,0,0.0486992843519762,0,0.0701731009062236,0,0.0473298161312907,0,-0.0178760041900469,0,0,0,0,0
ETC,0,0,0,0,0,-0.0197250215755982,0.188607677128321,-0.0516169721566135,0.336007094089486,0,-0.0445065854622995,0,0,0,0,0
XMR,1.57204196734015,1.00999141741303,-0.036032086216298,0,0,0,0.100277962572515,0.109934018749481,-0.993499192823536,0.061274779560248,-0.12560729438687,0,-0.348621703045046,0,0,-0.0640565259929881
DASH,0,-0.00304679533441258,-0.0675986119702532,0,-0.0522353694251729,0.0256973197660391,0,0,-0.277487177800875,0.100568230260046,-0.126136625098555,-0.324780069199791,0,0,0,0
XEM,0,-0.0684275839400457,0.206826616008908,0,0.0944401267464391,-0.0101133560227119,0.286641019854079,0,0.0689481018474533,-0.0509754364882875,0,0,-0.911255768023455,0,0,-0.0305245788404306
DOGE,0,0,0.0237608963803151,0,0,-0.0495987659875343,0,0.0437144038861994,0,0.0604908030532797,-0.0398380999041481,0,0,0,0,0
XLM,0,0,0.533977444102315,-0.0464760575132149,0.0239174131146998,0,0,0,0,0,0,0,0.247960540687657,0,0,0
DGB,0,0,0,0,-0.164726993601848,-0.0674606237299696,-0.329250656971172,0,0,0.0384989355387333,0,0,0.325964548493277,0,0,-0.0385016625174535
BV010082.Index,0,0,-0.146344626019133,0,0,-0.00744942181704171,-0.0116249185856813,-0.00414750956297445,0,0.121526553873164,0.0166789369197969,0,0,0,0,0.0377241332499036
CVIX.Index,0,0,0,0,0,-0.0109991044340855,0,-0.0388182024792905,0,0.0906713270688126,0.0307655305307579,0,0,0,0,0.100131566999055
DXY.Curncy,0,0,-0.00895522372098525,0,-0.00436908254122168,-1.11211540395989e-05,0,-0.00205069365819334,0,0,0.00180315051927444,0.0356221290373668,0.0363309781815784,0,0,0.00746440893700935
SPX.Index,0,0,0.00419653403224266,0,0,0,0,0.00507179429985708,0,0,0,0,0,0,0,-0.0704558386291066
VIX.Index,0,0,0.0993138420952872,0,-0.256105098741757,0.019329639242165,-1.38777878078145e-17,0.0793299800124552,0,-0.106559427761815,0.0422765667763608,0,0.52978767800614,0,-4.38952479799672,0
