,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.196043255366624,-0.0279156353900712,0.0266068621005526,-0.0179338671031848,0,0,0,0.000708900372691885,0,0,0,0,0,0,0.0254117752127538
ETH,0,0,0,0.685089001828832,0.109997499811462,0,0,-0.0217687495908248,0,0.307394447486247,-0.0227994128597931,0.0145972725321513,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0.0684310799121733,-0.0419428331219905,-0.0306697700448736,0,0,0,0,0,-0.0958160079660825
LTC,0.546904336325009,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.00213757389342316,-0.00176232962685891,-0.00403395256313548,-0.00233693308952652,0,0,0,0,-0.00777468774566484
XMR,-0.332635135839114,0,0,-0.503371123429922,0,0,0.333036520693744,0.358470621558973,0,-0.0401205850717709,-0.0299491197950125,-0.0489445657707427,-0.0126516545638041,0,0,0,0,0
ETC,0,0,0,0,0,0,0,0,0,-0.104949560678643,0,0,0,0,0,0,0,-0.118260891365564
DASH,0,0,0,0,0.0869676123530811,0,0,0.0547842843343636,0,0.0724644368611165,-0.027616796403786,-0.0473426823713715,0,0,0,0,0,0
XEM,0,0,0.139201657324132,0,0.128601627038966,0.113226659670226,0,0,0,0,0,-0.00510272815133064,0,0,-0.13048694163989,0,0,0
DOGE,0,0,0,0,-0.0615244644410788,0.00207310393938238,0,0.0513474196365152,0,-0.0094457344404657,-0.0113103350011743,0.0144453632543801,0,0,0,0,0,0.00464811108412126
XLM,0,0.302325115001034,0.0320767709980374,-0.306103752856255,0.0437515198879476,0.118150207320655,0,0,0,0,-0.00649875110147096,0.0364422951294586,0.0561127745088577,0,0,0,0,-0.0231449383088786
ZEC,0,0,-0.730933822469528,0,0,0,-1.20732391935016,-0.431175028778273,0,0,0,0,0,0,-0.49134779712062,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0,0,0.0199273346743618,0,0,0,0,-0.0470497143116044,-2.16840434497101e-19,-0.0417846753025313,0,0,0,0,0,0
BV010082.Index,0,0,-0.0654539800528691,0,0,0.0128169441270291,0.0377408664698908,0,0,0,0,0.0150105190315568,0,0,0,0,0,-0.106741250321049
CVIX.Index,0,0,0,0,0,0,0,-0.0806152819689271,0,-0.00871332927126273,-0.011528079290406,0.00455129366837628,0,0,0,0,0,0.20091245219229
DXY.Curncy,0,0,0,0,0,0,0,0,0,-0.00604152427675483,0,0.00122392446122207,0,0,0,0,0,-0.0149478433688333
SPX.Index,0,0,0,0,0,0,0,0.00488320245215332,0,0.00105896498533589,0,0.00479938056258229,0,0,0,0,0,-0.0433419716172184
VIX.Index,0,-0.0586105784055979,0,0,0,0,0,0.0540754523755838,0,-0.210680730304062,-0.0295310118186063,0.0860126367584263,-0.0515244492842614,0,0.148681417441583,0,0,0
