,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0246202995699991,0,0.480502736401778,0.0244964668897384,0,0,0.00153518201333443,0.0892773057384315,0.037075307208602,0.0360972194975193,0,0,0,0,0
ETH,0.144089257315034,0,0,0,0.020634676980632,-0.159737583671075,0.0883158821919269,0,0,0.09239219152593,0.109000334616603,0,-0.230595767534455,0,0,0
XRP,0,-4.33680868994202e-19,0,0,0.0160918743213072,-0.00818351723952145,-0.017462830502435,0.00952711182918835,0,0.0140805117721376,0.0463425640141185,-0.25758035121257,0.193287862858293,0,0,-0.100772496060082
LTC,0.600091287613564,0,0,0,0.00262203612790347,-0.00439383136165042,0,0,0,0,0,0,0,0,0,-0.0104332118891226
XMR,0.741130209392428,0,-0.151846481398679,0,0,0,0,0,0,0,0.154890911547785,0,0,0,0,-0.1578601685788
ETC,0,-0.20926828735536,0,0,0,0,0.0402690919045747,0,0,0,0,0,0,0,0,0
DASH,0,0.0688584589836493,0,0,0.0109047693189523,0.00869153994584734,0,0,0,0.109483336766103,0,0,0,0,0,-0.117353019161642
XEM,0.710939243502784,0.119701826443032,0.227614916781184,0,-0.0197117239284336,0.0235773887889919,0.294820484765939,0,0,0.48736518757755,0.00803709192569675,0,0,0,0,0.115843285411903
DOGE,0.441044021400942,0.0263706424425606,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0141228876497518
XLM,0.248269375641314,0,0,0,0,-0.0556449109080637,0.0322670488275813,0.101823223048911,0,0,0,0,0,0,0,0.206258655347453
DGB,0,0.379415511758669,0,0,-0.0826220434235766,0.0120056974745264,0,0.080434495457684,0,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.0948440295574959,-0.0381715738000528,0.00831055812907984,0.0119548655606202,0,0,0,0.0180991539095615,0,0,-0.0962046935543345,0,0,0.0199528072432782
CVIX.Index,0,-0.16083891881373,0,0,0,-0.0214560999807503,0.0285968630040328,0.0774484468840202,0.0384873396643607,0,0.0518143185832604,0,0,0,0,0.232351294020381
DXY.Curncy,0,-0.00814608968357957,0,0,0,-0.00151894511089177,0,0,0,0,-2.16840434497101e-19,0,0.0109971637047134,0,0,0.00389445738724244
SPX.Index,0,0,0,0,0,-0.000153952546622533,0.00494376348510831,-0.00653563901011148,0,0,-0.00730014113608443,0,-0.0226522374021598,0,0,-0.0380273519758769
VIX.Index,-0.373940130357069,0.14353628541755,-0.0159259399632901,0,0.0690717232590027,0.0963281815628314,0,-0.0516074337305591,-0.251812907148176,0.34445496243959,0.0422696573099726,0.314152555978428,0.583221575317249,0,-1.39413420112315,0
