,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0703696593975161,0.0301874923030425,0,0.0226708390142741,0,0.0770226274653086,0.00548284197624804,0.0607592548324949,0,0,0,0,0
XRP,0,0,0.00640615854965905,-0.052803032065825,0,0,0,-0.00981832223783229,0.0963724816898575,0.095048170305754,0,0,0,0,-0.0299436456242047
LTC,0.215043664828415,0,0,0.0112813717534051,0,0.429021893894924,0,0,0,0.0864670798684527,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0441517075633263,0.0191876977626053,0,0.209050200713835,0.0456431617324236,0.0184799772813798,0,0.0318925387546403,0,0,0,0,-0.0152238890474255
DOGE,0,0,0.152772484444176,0.00696968177531315,0.249905250336786,0,0,0.038323575688859,0,0,0,0,0,0,0
XLM,0.233789034227629,0,-0.0290653537464637,-0.0525209033506479,0,0.300469775920934,0,0,0.0537962857265394,0.147209931575098,0,0,0,0,-0.0242849324854895
XMR,1.05733632504135,0,0,0,0.0232452781509913,0,0,0,0,0,0,0,0,0,0
XEM,0.801282608131661,1.02607082233339,-0.0900451819530113,0.0266556749379518,0,0,-0.163109521263028,0,0,-0.0956879539860915,0,0,0,0,-0.117189340741439
DGB,0.320137773560051,0,0,-0.0123945621983577,0.159088235724884,0,0.184770753560231,0,0.200546163902836,0,0,0,0,0,0
BV010082.Index,0,0.0206172060210837,-0.00291976295276401,-0.0188489525611145,0,0,0,0,0,0.00976975029261415,0,0,0,0,-0.0567231380330922
CVIX.Index,-0.0318564619609982,0,0.0441704725679556,0.0130206068309536,-0.0845109691387661,0,0,0,0,0,0,0,0,0,0.0711565391729546
DXY.Curncy,-0.0200299009133632,0,0.00324593844819089,0.00433638519149658,0.0045391681408656,0,0,1.0842021724855e-19,-0.00603173600421498,0,0.0554902057002058,0,0,0,-0.0332017199403906
SPX.Index,0,0,0,0.0033868154857482,0,0,0.00777945323704589,0,-0.0065621788304045,0,0,0,0,0,-0.0818014774783555
VIX.Index,0,0,0.0127532679590213,0.00731451803116496,0,0,0,0.00412989174041684,-0.0339936904108057,0.0715542944135279,-0.647039008690001,0,0,-6.35546240060855,0
