,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.160877449284825,0,0.119724761672485,0.150121001757718,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0.112802598948431,0,0,0.108466338143154,0.171657228272191,0,0.0608264827102863,0,0,0,0,0,0,0,0,0
DASH,0.438200067606718,0,0,0,0,0.320862715573336,0.141435756867653,0.0353308146106651,0.0477473829001012,0,0,0.130797041624558,0,0,0,0,0,0
XRP,0,0.0365475838156997,0,0,0,0.0626388826405209,-0.0614879093110307,0.0669161551059095,0,0.120043455735079,0.05523037096033,-0.0100178071591163,0.0429669508030542,0,0.15372196319253,0,0,0
LTC,0.321322305553623,0,0,0,0,0.0341378355632753,0.0639784056394366,0,0,0,0.0185421542346879,0,0,0,0,0,0,0
XMR,0.432773421010004,0.0810649863902203,0.0938368535628685,0,0.285117442116281,0,0,0,0,0,0.110003278552216,-0.118483149718762,-0.0831464612899841,0,0,0,0,0
ETC,0.189973574803845,0.271206778845991,0.0961420580185089,0,0.0850192682645028,0,0,0,0,0,0.0910644783590834,0.232519673283058,0,0,0,0,0,0
XEM,0,0,0.252510863482132,0.0551917499923805,0.224866680376137,-0.190927308248562,0.0486287139085363,0,0.0969837493779347,0,0,0.117638315944752,-0.0675360914429748,0.350491486568201,-0.890611729496408,0,0,0
ZEC,0.101461089237859,0,0.381504439737579,0,0.0586336908567102,0,0.151235006355516,0,0,0,0,0.0377280693344141,0.00537546253048948,0,0,0,0,0
DOGE,0.175352568424331,0,0,0.0955682871317896,0,0.0140786887335006,0.0140133725801404,0,0.128031367478973,0,0.0925437297877282,-0.055513822486473,0.0338573831351991,0,0,0,0,-0.0238303718600531
XLM,0,0,0,0.146402126907758,0.12512591823373,0.112052826209501,0.279496714309941,0,-0.104699231000005,0,0,0.00513452337070278,0.0315896645449008,0,0,0,0,-0.059184622317834
NEO,0,-0.314281485005663,-0.0312357645306679,0,0,0,0.299409545217792,0,0.0847507293400431,0,0.155696872147353,0,0.203846862598359,-0.203039804749853,0,0,0,0
DGB,0.378331711498269,0.0362699416975821,-0.0440684527208448,0,0,0,0,0,0,0.172155081977887,0,0.0742631366134408,0,0,0,0,0,0
BV010082.Index,0,0,0.0889272954505561,0,0,0,-0.0655106443435519,0.00673971841724854,0,0.0609435456770834,0,-0.0416163437250735,0,0,0,0,0,0
CVIX.Index,0.0384396926738858,0.0769406756226469,-0.0576575214806977,0,0.0791916813445853,0.0686494372857546,0,-0.0316126366832041,0,0,0,-0.0345817925825719,0.0367814362337873,0,0,0,0,0.0861829470948014
DXY.Curncy,0,0.0179392984171709,0.000411764006796153,0,0.0194868944589473,0,-0.00307624213225187,-0.00925494975678278,0,0,0,-0.00692973375718048,0,0.121050106211803,0.0185912982130219,0,0,-0.0138290888298417
SPX.Index,0,0,0.000710986534921842,0,0,0,3.3881317890172e-21,0,0,0,0.00148081214672439,0,0,0.0327244212736286,0,0,0,-0.0524039304603297
VIX.Index,0,0,0,0,0,0,0,-0.0483688007677219,0,0,0,0,0,0,0,0,0,0
