,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,-0.0392517104253232,0.0401904332419556,0,0,0,0,8.470329472543e-22,0.00217821002097898,0,0,0,0,0,0.0206391016078152
ETH,0,0,0,0,0.0699890984658897,0.133485058389478,0,0,0,0.27314693870066,-0.019368588904855,0.0282339446400019,0,0,0,0,0,-0.0322835528715993
XRP,0,0,0,0,0,0.0560010407942538,0,0,0,0.13763653084491,-0.0339662463305288,-0.0386189779163152,0,0,0,0,0,-0.092427709308641
LTC,0.464293703353251,0,0,0,-0.00948942468839115,0,0,-0.00428089100288949,0,-0.0304419811750249,-0.00331326120964021,-0.00103497001746652,-0.0119272886721668,0,0,0,0,0
XMR,0,0,0,0,0,0,0.0757327241319612,0.320765798443337,0,0.0613517180426253,-0.0122692636649046,-0.0951768152586582,0,0,0,0,0,-0.0306874557095527
ETC,0,0,0,0,0,0,0,0,0,0,-0.000733213334653381,-0.0038567980748258,0,0,0,0,0,-0.126133043409813
DASH,0,0,0,0,0.0947368025521505,0,0,0.033174531321577,0,0,-0.0294006586527469,-0.0339913669520168,0,0,0,0,0,0
XEM,0,0,0.193447510186558,0,0.109623647778107,0.141232890492454,0,0,0,0,0,0.00309912948831183,0,0,-0.140442632028532,0,0,-0.00430744519417437
DOGE,0,0,0,0,-0.040154935684111,0,0,0.0355167147800752,0,0,-0.0107368158986119,0.0187395088665641,0,0,0,0,0,0
XLM,0,0,0,0,0.131458064061067,0.122600350383029,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,-0.773706574245369,0,-0.0779254795510732,0,-1.04138690627033,-0.376480631547545,0,0,0,0,0,0,-0.367816239443035,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.0510272951703645,0,0,0.00340841739872553,0.0576798228647387,0,0,-0.0202130194324389,0.00292849361420206,0.0169996174216825,0.0211201163105176,0,0,0,0,-0.106457908249625
CVIX.Index,0,0.147341936658367,0.0580320422525581,0,0.0209070100514359,0,0,-0.128659447507441,0.0798431803035135,0,-0.00271411145442266,0,0,0,0,0,0,0.112873192128769
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,-0.000139720314544063,0.001896820819339,0,0,0,0,0,-0.0169432913300181
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045539738699003
VIX.Index,0,0,-0.0529808074136142,0,-0.15035214055814,-0.0145394612697119,0.12460593669023,0.145031666629706,0,0,-0.0104762819400606,0.0153140224253246,-0.149044455477169,-1.42892528858385,0.53064334981515,0,0,0
