,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.135461980806126,0.14472790204139,0.226632111197171,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0.00968394968794634,0,0,0,0.0223400638595421,0.0928657890555853,0.0807442399078846,0,0,0,0,0.137402126648745,0.101796870035084,0,0,0,0,0
XRP,0,0,0,0,0,0.13871686492893,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0.398817548191304,0,0,0,0.104396067795776,0,0.0642547277123557,0,0,0.0357124498839313,0,0,0,0,0,0,0,0
XMR,0.428064901345618,0,0,0.21359105169062,0,0.165136267506233,0,0,0,0,0.0825830485520533,-0.00234434925773567,-0.0887443416155517,0,0,0,0,0
DASH,0.225043303968332,0.187326318634906,0,0,0.0781962979718545,0,0.0496366969392396,0.0527232380605278,0,0.0124196719211071,0.121359097748232,0,0,0,0,0,0,0
ETC,0,0.282104568845918,0,0.0199228605988711,0.0179269854610353,0.126666698143836,0,0,0,0.0187960216503348,0.241893234465898,0,0,0,0,0,0,0
XEM,0,0,0,0.130829833286648,-0.142077874987596,0.339166007713569,0.0684810944398475,0,0,0,0.0702697842133138,0,-0.0132952823612383,0,-0.115556745390383,0,0,0
DOGE,0.0774623813920136,0,0,0,0,0.117025331479696,0.0542563924137368,0,0,0,0.00782944050119011,0,0,0,0,0,0,-0.0654281424073192
ZEC,0.187841298459525,0.168467314087244,0,0.430377956063839,0,0.072798307353637,0,0,0,0,0,0,0.163549786488788,0,0,0,0,0
XLM,0,0.118380859211284,0,0.0339843834869192,0,0,0.153357202146693,0,0,0.0791296934294937,0,0.109545031598839,-0.00920340150643796,0,0,0,0,0
NEO,0,0,0.391192948058308,-0.135280133087636,0,0.00772835795086166,0,0,0,-0.03991005933993,0.159455519486837,0,0.117099124168423,-0.596736489106986,0,0,0,-0.0487421896871259
DGB,0.178312877611321,0.0615595137993216,0,0,0,0,0.0791095411830647,0,0,0,0.0495131069474141,0.140360778568942,0,0,0,0,0,0
BV010082.Index,-0.14417665973528,-0.0431012776668551,-0.0476392566850394,0,0.0775834284920273,0.102259601773832,-0.0563319665533862,-0.0127614859688369,0.243840712378411,-0.0186842714910916,0,0,0.00710240984217457,0,-0.0648680216865245,0,0,-0.0337056580576947
CVIX.Index,0,0,0,0.101488530605262,0.0219484375071257,0.0565065969745433,0,-0.0441813834784594,0,-0.071334492328869,0.0492076570391953,-0.000857984874110862,0,0,0,0,0,0.118091911812812
DXY.Curncy,0,0,-0.0430214351220931,0.0105684248411759,0,0.0199125043254339,0,0,0,0,0,0,-0.00606941810694941,0.0741180404452648,0.0474486884464017,0,0,-0.00347747247236062
SPX.Index,0,0,0,0,0,0.0109204608242557,-0.0132316384159603,0,0,0,0,0.00681843431405481,0,0,0,0,0,-0.0487602537331164
VIX.Index,0,0,0,0,0.0218779639624196,0,0.0983913748941316,-0.0942255858609994,0,-0.00569457144670081,0,-0.0476256501867011,0,0,0,0,0,0
