,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,XMR,MIOTA,ETC,ADA,ZEC,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.105757725035424,0,0.0881565420315861,0.0569577877886312,0,0.120003443931001,0,0,0.00588770903539051,0,0,0,0,0,0,0
ETH,0,0,0,0,0.184276875076135,0,0.0584803037974504,0.0205305439763861,0.0379343044860712,0.0946066388516836,0,0,0.0315319233598666,0,0,0,0,0,0,0
XRP,0,0.142498364968839,0,0.0963987618856336,0,0,0.208707728585112,0.0486166397155131,0.0436478338687991,0.00782396947468424,0,0,0,0,0,0,0,0,0,0
BCH,0,0,0,0,0.00744688523989927,0,0,0.150394708564597,0.0721113494699782,0,0.276006962870194,0,0,0.0483421214067657,0,0,0,0,0,0
LTC,0,0,0,0,0,0,0.0519445760628476,0.0622309948208019,0,0,0.716208750546756,0,0,0,0,0,0,0,0,0
DASH,0,0,0,0,0.11661305282186,0,0.125899478333689,0.0634934511656479,0,0.094692563324052,0,0,0.125420137476735,0,0,0,0,0,0,0
XEM,0,0,0,0.0406109593687958,0.0518231361400006,0,0,0.0471136392735636,0,0.132067404729161,0,0,0.0685461447137293,0.0369464739479809,0,0,0,0,0,0
NEO,0,0,0,0.0469755075752103,0.0941838084684399,0,0.170010126880804,0,0,0.060051983613243,0,0,0,0.111024745408368,0,0,0,0,0,0
XMR,0,0,0.121065382688999,0,0.0673396205258716,0,0,0,0,0.04206793759535,0,0,0.208823690878492,0.0522603874457139,0,0,0,0,0,0
MIOTA,0,0,0,0,0,0,0.0597516048422898,0,0,0,0,0,0.313540410094758,0.0842316575311934,0.297488544745374,0,0,0,0,0
ETC,0,0,0,0,0.452190045395797,0,0,0,0.00624615746042633,0.120493998021752,0,0,0.0333933778932668,0.0254354203274118,0.0563890554150447,0,0,0,0,0
ADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,0,0.0421549845634887,0,0.414712464554442,1.38777878078145e-17,0,0.106455110589558,0.0071578217624237,0,0,0,0.0483226392063264,0.183087710042708,0,0,0,0,0
XLM,0,0,0,0.0892403806281752,0,0,0.140888830923916,0.0564338902616315,0.136959663738774,0.134086338777699,0.281828322415318,0,0,0,0,0,0,0,0,0
EOS,0,0,0,0,0.218641734709223,0,0,0.158589823444475,0,0.149255872815355,0,0,0.09309100634374,0.0220224584169949,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,-0.0116178545014617,-0.00999227523654378,0,0,0,0.0260109484801749,0,0,0,0,-0.0513586160254595
CVIX.Index,0,0,0,0.0227094526091421,0,0,0,0,0,0,0,0.0135894302514907,0,0,-0.0315008154072137,0,0,0,0,0
DXY.Curncy,-0.0132197640710521,0,0,0,0,-0.019989667152248,0,0.00236551628241993,0,0,0,-0.00101273276262024,0,0.0013372957029843,0.00680811462109409,0,0,0,0,-0.00345163006410287
SPX.Index,0,0,0,-0.00178209361407513,0,-0.000421472503827165,0,1.0842021724855e-19,-0.00212967094866828,0,0.000775035536977129,0,0,0.000261913379755597,0.000990585447104366,0,0,0,0,-0.0296441974588797
VIX.Index,0,0.257891694084709,0,0,0,-0.252424002158132,0,-0.0305200151989042,-0.0140600658904556,0.0769345812469111,-0.0643461943926057,0.0697959025425516,0,0.0342192007997475,-0.0686921432778633,0,0,0,0,0
