,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0137110548353014,0.128676284395662,-0.0386689199289536,0.0815666727474846,0.138872396468171,0.118923970352748,-0.136251426260936,0.268974643163535,0,3.46944695195361e-18,0.0536273273331226,0,0,0,0,0
ETH,0,0,0,0.073632362913848,0,0.255503924274486,0.00333343931991515,0.0527837002529043,0,0,0.011451100154038,0,0,0,0,0,0,0
XRP,0,0,0,-0.11582969035106,0,0,0,-0.0275489699897282,0,0.160775337225092,0.292792793417535,-0.0266899790100876,-0.126666181275201,0,0,0,0,0
DASH,0,0,-0.103754280549686,0,0,0,0,0.044420660966045,0.141987205920444,-0.126396485678787,0,0,0,0,0,0,0,0
LTC,0.149054730795933,0,0,0,0,0.076379590912283,0.000965045629672513,-0.029281455690072,0,0.00166293897691756,0,0,0,0,0,0,0,0
XMR,0,0.335893110484333,0,0.0531228337510486,0,0,0,0.0276975709516902,0.0595708102722226,-0.037590340293084,0,0,0,0,0,0,0,0
ETC,0,0.363343762857166,-0.0230950154588522,0.0670240702433365,0.220220442551727,0,0,0,0.0776848792792963,0,0,0,0.0446758664410875,0,0,0,0,0
XEM,0,0,-0.0586866488728303,0,0,0,0,0,0.077833209146124,0,0,0.0351250546685293,0.19850804554059,0,0,0,0,0
ZEC,0,0,-0.0171518810139138,0.271168538383961,0,0,0.210656064150303,0,0,0.253209936223999,0,0,0,0,-0.0295027719260814,0,0,0
DOGE,0,0,0.149602928270548,0,0.0454067236594551,0,0.191289499424876,0,0.107704753897116,0,0.138231181352802,-0.114601846554266,0.0449266829034621,0,0,0,0,0
XLM,0,0.126762101152,0.406516557223639,0,0,0,0,0,-0.0278087794474945,0,0,-0.0141820551594865,0,0,0,0,0,0
NEO,0,0,-0.0253172858061593,0,0,0,0,0,0,0.105473023136639,0,0,0,0,0,0,0,0
DGB,0.328778221443288,0.00110837170164245,-0.115073063829905,0,-0.0387530228640586,0,0,0.102465563169139,0,0,0.137168131941459,0,0,0,0,0,0,0
BV010082.Index,0.0258938421528403,0.0111748158235487,0,0,-0.0328136433570919,0,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,0,0.00427068814156757,0,0,0,0,-0.0418657252837311,0,0,0,0,0.0714303536993425,0,0,0,0,0.0842254670984352
DXY.Curncy,0.0177227048196186,0,-0.000347709026281597,0,0.00980797094086661,0,0.00559754275454061,0,-0.0131866042852311,0,0,-0.0098525994646225,-0.00221101563327028,0.0676077208327269,0.0172809237830306,0,0,0
SPX.Index,0,1.46357504546767e-05,0.000804551579534064,0,0.00244213158859865,0.00487895452068973,0,0,-5.42101086242752e-20,0,0,-0.0069526649833328,-0.000327532033495192,0,0,0,0,-0.0251419113156553
VIX.Index,0,0,0,-0.0307196502896099,0,-0.15988782662325,0,0,0,0,0,0,0,0,0.11487949607156,0,0,0
