,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.495571608350551,0.0269400921829117,0,0,0,0,0,0,0,0,0,0
ETH,1.03619654501893,0,0,-0.657350141152814,-0.117077499280211,0.378551200230275,0,-0.192586433094,0.12328400810361,0.179012147585214,0,-0.37085329908019,0,0,0.0632360397308328
XRP,0,0.00194188875458877,0,0.0366859387850837,0,0,0.114572815512129,0,0.0419130621809907,-0.0329357244449194,0,0.175391066078616,0,0,0.0190444347631503
LTC,0.699581938664029,0,0,0,-0.0115419593516487,0,0,0,0,0,0,0,0,0,-0.0037635623020241
XEM,0.789837049268887,0,0.160611271920262,0,0,0,0,0,0.401946646896045,0.153634383348518,0,0.182863798258437,0,0,0.0445590323886966
DASH,0,0.0427016222723361,0,0.128937200255026,-0.0203500520492376,0,0,0.0492565873778166,0.10636938052769,0.034908213413933,0,0.165574364502016,0,0,-0.0357058444185966
DOGE,0.284447054176998,0.0683479325480825,0,0.164510823091665,0,0,0,0,0.0385216865759704,0,0,0,0,0,0
XMR,0.629762039900593,0,0,-0.0668221986554931,-0.0180822255628019,0,0,0,0,0,0,0,0,0,-0.0270355699943536
XLM,0,0,0,0.13174059593516,0.117925451178221,0,0,0,0,0,0,0,0,0,0.0574068926941009
DGB,-0.465661710844791,0.24248975325843,0,0.352117115541842,0.112469993908465,0,0.0327703150092813,0,-0.104811414862942,0,0,0,0,0,0.0377120314382648
BV010082.Index,-0.0346979735277857,0.0329109689138929,0,0,0,0,-0.0249357126952346,0,0.0232942399136281,0,0,0,0,0,-0.0723431984311867
CVIX.Index,0,-0.056224879496538,0,0,0,0,0,-0.0870359242446207,0,-0.056857241729399,0,0,0,0,0.218997696297029
DXY.Curncy,0,0,0,0.0119185732934437,0,0.00442868379678337,-0.0146489768081508,-0.0126113282706909,0,0,0,0.0446696865180596,0,0,-0.00385421215324533
SPX.Index,0,0.00461350204676236,0,-0.0138364985814458,0,0,0,-0.00515801299054913,0,0,0,0,0,0,-0.0765735306216959
VIX.Index,0,0.0664071196660529,0,-0.0876213835825271,-0.0277865558498592,0,0,0,0.126951586244522,0,0,0.854664436029043,0,0,0
