,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.151998947210904,0.146081340045876,0,0.214465483113555,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0.0690432116501388,0,0.167079512051942,0.0141105711365201,0,0,0.0369994387416509,0.160403076259295,0.191918051016797,0,0,0,0,0
XRP,0.09154614219914,0,0,0,0,0,0.0625096465340946,0.0210934161753983,0,0,0.0348505239201254,0.0199141355094692,0,0,0,0,0,0.0020738230765504
LTC,0.46080871172397,0,0,0,0.0395971313128781,0.028144950677859,0,0,0,0.0388092005280286,0.0310340957667379,0,0,0,0,0,0,0
XMR,0.416051501224738,0,0,0.140908980924021,0,0.00683153661686942,0.255804012705779,0,0,0,0,0,0,0,0,0,0,0
ETC,0,0.131490622492814,0,0,0.225325067279972,0,0.074658672008006,0.195739068852804,0,-0.0118810680460695,-2.71050543121376e-20,0.128169077825755,0.13841525317343,0,0,0,0,0.226972642371226
DASH,0.592740034927619,0.0623903911877579,0,0,0.0646176145948775,0.185116704981879,0,0.130632094329617,0,0,0.100512719425552,0,0,0,0,0,0,0
XEM,0,0,0,0.0138245986458416,-0.127949700228686,0,0.27688227848824,0,0,0.214391162925897,0,0,-0.070547540092471,0,0,0,0,0.0777462302527961
DOGE,0.266242254458175,0,0,0,-0.0337594373947524,0.0349497938789276,0,0.0522674917466446,0,0,0,0.125993183398643,0,0,0,0,0,-0.0330055524610266
ZEC,0.17045530257446,0.228125265495269,0,0.462559814496537,0,0,0,0.0463593892432929,0,0,-0.0695299557609478,0,0.134170887036929,0,0,0,0,0
XLM,0,0.067882884808759,0,0,0,0.15308467624835,5.42101086242752e-20,0,0,0.0736560592697453,0,0.0532484498000192,0,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0,0,0.112551635237282,0.175233175463785,0,0,0,0,0,0.112442919598335,0,0,0,0,0,0
BV010082.Index,0,-0.0920270521266446,0,0,0.0720399341808754,-0.0185524694475042,0,-8.67361737988404e-19,0.112217300808625,-0.0290842633711657,0.050245487078541,0,0.00817430894241758,0,-0.0937184934429649,0,0,0
CVIX.Index,0,0.0617169740427048,0,0,0.0722767327626529,0.0390455154880584,0.00955271061139003,0,0,-0.0448768999865193,-0.0414696630393204,0.00803287790907379,0,0,0,0,0,0.0686223917828041
DXY.Curncy,0,0,-0.02891314376997,0.00614802264550557,0.00329099541374667,0,0.0160798475143708,0,0.00617021588792159,0.00182446999992973,-0.00827319475670236,0,0,0.0188674882831596,0.0694248869075842,0,0,-0.022637298247656
SPX.Index,0,0,0,0,0.0028896235278186,-0.00398590129265786,0.00392535971342623,0,0,0,0,0.00631880177034035,0,0,0,0,0,-0.0436483532500658
VIX.Index,0,1.38777878078145e-17,0.247839466811746,0.0996711112004702,0,0.224800159240905,0,-0.10691603873033,0,0,-0.225528982097687,-0.0378992197093475,0,0,0.28894314338575,0,0,0
