,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,MIOTA,TRX,XMR,NEO,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.171742427699983,0,0,0,0,0.0949626017128271,0.0580505668237272,0.116560147885488,0,0,0.0102195805838627,0,0,0,0,0,0
ETH,0,0,0,0.14962432997628,0.0693912629763199,0,0,0,0.167870524816903,0.152729664120615,0,0.0149131557171732,0,0.0322628407823337,0.0397474342729091,0,0,0,0,0
XRP,0,0,0,0.0681848767984204,0.176970175851528,0,0,0,0.154433999271982,0.0739554144388311,0,0,0,0.0121678186055958,0.0827965197383429,0,0,0,0,0
BCH,0,0,0,0,0.308154034684607,0,0,0,0.0447350919003711,0.304402593153583,0.0809460337840019,0,0,0.0153981302975936,0,0,0,0,0,0
EOS,0,0,0,0.170078054961689,0,0.0101944557496712,0,0.152779324617362,0.234765153517381,0.107174865888149,0.0726188371890854,0,0,0,0,0,0,0,0,-0.0149231495630108
XLM,0,0,0,0,0.170738464553886,0,0,0.359669269569652,8.67361737988404e-19,0,0,0.118200311604856,0,0,0.00782167416631397,0,0,0,0,0
LTC,0,0,0,0.435308117186022,0.0306564080969227,0,0,0,0.100266943127858,0.0140058790022029,0,0,0,0.0364142057358962,0,0,0,0,0,0
ADA,0,0,0,0.0447757322172154,0.128478116548852,0.230236177108721,0,0,0.0765192504818442,0.0862071705013284,0.0273528112729504,0,0,0,0.154036743199007,0,0,0,0,0
MIOTA,0,0,0,0,0.255338580552494,-8.67361737988404e-19,0,0.0103865891210094,0,0.144331273272205,0,0.480093822062233,0,0,0,0,0,0,0,0
TRX,0,0.0555652495361597,0,0.335867457580269,0.127528179978398,0.0830978193855646,0,0.212723271008761,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0,0,0.279551386761386,0.133427641939512,0.0164794447296433,0,0,0.000933069379112106,0,0,0.131349742259919,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0.0328796024873997,0,0,0,0.357146962006,0,0.0619316122315663,0,0,0,0.193027528139861,0,0,0,0,0
DASH,0,0,0,0.150272992475894,0.102903840007263,0,0,0.0599821867765369,0,0,0,0.0769613107810542,0,0.0577668771016564,0,0,0,0,0,0
ETC,0,0.323029446936506,0,0.264025463832678,0,0,0,0,0.0418866322308076,0,0,0,0,0,0.145871448631372,0,0,0,0,0
XEM,0,0,0,0,0.212357957443665,0.209358573908199,0,0.0635797506166556,0.0420825832668051,0,0,0.0959933397458601,0,0.0652055271164873,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260929929669698
CVIX.Index,0,0.0843739111096738,0,0,0,0.00340904877546725,0,0.0131818231574271,0,0,0,0.0293918130784482,-0.157368758752198,-0.0181322819982849,0,-0.265065669966633,0,0,0,0.01811209867303
DXY.Curncy,0,-0.0140447749506113,0,0,0,0.00535875472317647,0,0.00244246339343405,-0.0291791599703898,0.0107921895528952,0.0067453365467896,0.00456821198073009,0,0.00699995164716842,0,0,0.0350423626651027,0,0,-0.00693742181022969
SPX.Index,0,0,0,0,0,0,0,0,-0.00455028369291563,0,0,0,0,0,0,0,0,0,0,-0.0582123978580468
VIX.Index,0,0,0,0,-0.22582614762139,-0.34382895366989,0,0,0,0.202872003304165,-0.0792930790754201,0,0,0.108197391898463,0.0878445440679817,-0.999315243055878,0.419787549855021,0,-2.07095225228342,0
