,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0279877587602499,0,0.0779080181506029,0,0.0771191808903488,0,0.0601549244552989,-0.0197622130416336,0.0716837703358545,0,0,0.0219217319832134,0,0,0,0,0
ETH,0,0,0,0.0601062105508059,0,0.273473782179974,0.0266406332530273,0.0506107271339323,0,0,0,0,0.0583282821899928,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,-0.102454340283609,0,0,0,0,0.0359210410547012,0.170121175305111,-0.132979043085161,0,0,0,0,0,0,0,0
LTC,0.023066110297538,0,0,0,0,0.102964494629957,0.0404873917494739,-0.0517969692905131,0.0241832598913866,0.0248637971833085,0.102677610947152,0,-0.0293328922166464,0,0,0,0,0
XMR,0,0.361389129457751,0,0.0211851934353284,0,0,0,0.0157812277574696,0.091634037569755,-0.0570657894698302,0,0,0,0,0,0,0,0
ETC,0,0.346333179172454,-0.0430017801243608,0.0733165341808087,0.413130689621106,0,0,0,0.0789392058920971,0,0,0,0.0283316388956743,0,0,0,0,0
XEM,0.0967331932794791,0,3.46944695195361e-18,0,-0.00897994886865846,0.0950858352970568,0,0,0.123570388457511,-0.15027489962096,0,0.0758769720258415,0.161220582840512,0,0,0,0,0
ZEC,0,-8.67361737988404e-19,0,0.340779369483916,0,0,0.183876876635232,0,0,0.240961889002977,0,0,-0.0432810456734845,0,-0.0348191738060653,0,0,0
DOGE,0,0,0.0455790558377118,0,0.127171253203723,0,0.132307797729329,0,0.119797808959051,0,0.128933083444875,-0.105545696013213,0.0970667251565449,0,0.0405636027288045,0,0,0
XLM,0,0.0607099897436633,0.124882607127926,-0.026958944574514,0.139177673155793,0,0,0.0329075791877352,0,0,0,0,0.0758584323142052,0,0,0,0,-0.0856946278635418
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.334752053724043,0,-0.122489096621329,0,-0.0577485051963792,0,0,0.0991666731648887,0,0,0.204585660832739,0.0149327097674913,0,0,0,0,0,0.0172112877069945
BV010082.Index,0.0608675757645671,0.00646720402988503,0,4.33680868994202e-19,-0.0396669899823925,0,0,-0.0262835745409254,0,0.0177216378222995,-0.00331339148017055,0,0,0,0,0,0,0
CVIX.Index,0,0,0.0035966384271031,0,0,0,0,-0.0608015317611123,0,0,0,0,0.022914224979211,0,0,0,0,0.111452250373111
DXY.Curncy,0,0,-4.88518609852017e-05,2.16840434497101e-19,0.00715335181066666,-0.000579146927241196,0.00565210384357379,0,-0.00861444689853203,0,0,-0.00656224595758243,-0.00201328209467184,0.0457259518432715,0.00989659641033398,0,0,0
SPX.Index,0,0.000279772160071765,0.000742292994515682,5.42101086242752e-20,0,0.00567985307056719,0,0,0,0,0.00078788099429311,-0.00563415636992009,-0.0029124295617579,0,0,0,0,-0.0293302723530802
VIX.Index,0,0,0,-0.030721752809025,0,-0.159851666255576,0,0,0,0,0,0,0,0,0.114867225312955,0,0,0
