,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,XMR,DASH,XEM,BNB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0425805926069322,0,0,0,0.0118230538745281,0.0814923837159982,0.0223243956745787,0,0,0,0.214152502496147,0.0820120018565627,0,0,0,0,0
ETH,0,0,0.04167244037006,0.095991603811104,0.00494874265426963,0,0,0,0.139664658735449,0.0724712033371013,0,0,0,0.135872917115962,0,0,0,0,0,0
XRP,0,0,0,0,0.0314631956605436,0,0.0525176839437032,0,0.0989998911510973,0.000845057649515093,0.0712138445035668,0.0553861123576895,0,0.370604197878654,0,0,0,0,0,0
BCH,0,0,0.0626297138621114,0,0.0121274775502624,0,0.149618202866483,0,0.179301845967992,0,0.146140586374353,0.0366224687110705,0,0.0995915197786032,0,0,0,0,0,0
EOS,0,0,0,0.275940106454266,0,0,0.071624255314949,0,0,0.0376876364889236,0.250691836001142,0,0,0,0.0662000356623647,0,0,0,0,0
LTC,0,0,0.316106829825465,0.0680073952289813,0,0,0.00767706668743198,0.151666143498415,0.0195671712120026,0,0.0364687434599709,0,0,0.000166994556420955,0,0,0,0,0,0
ADA,0,0,0,0.101322855950853,0.109995218416009,0,0,0.325179915179716,0.152737674702129,0,0.0162121284143323,0,0,0,0,0,0,0,0,0
XLM,0,0,0,0,0.0923583551878734,0,0.120480753204658,0,0.113515966301909,0,0,0,0,0.272286898925608,0,0,0,0,0,0
MIOTA,0,0,0.30903503223632,0.249426529936015,0,0,0.080576582088994,0,0,0,0.0527845659502206,0,0,0.173980764964247,0,0,0,0,0,0
TRX,0,0,0,0.173165540944763,0.0768319357174121,0,0,0.406897696778029,0,0,0,0.0684405987185372,0,0,0,0,0,0,0,0
NEO,0,0,0,-3.46944695195361e-18,0.133739585308382,0,0,0.102790100494159,0.0846666696818957,0,0,0,0.042531036237466,0.357277227908162,0,0,0,0,0,0
XMR,0,0,0.259870096515201,0.0213915474526281,0,0,0.0888216675896598,0,0,0,0,0,0.299688941584614,0.0568156944271549,0,0,0,0,0,0
DASH,0,0,0,0.0765063530102628,0,0,0,0.204316214417698,0.100853574423085,0.0411070013638203,0.0233073952025522,0,0,0.206092162502548,0,0,0,0,0,0
XEM,0,0.265445796995463,0.0794597152817215,0,0,0,0.0633151864880749,0.221197339571423,0.0117179499307166,0.0705146460965287,0.0768822280746264,0,0,0,0,0,0,0,0,0
BNB,0,0.291620454518775,0,3.46944695195361e-18,0.0681982163205808,0,0,0.035579283822859,0.0253113535372693,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0.0108665229947668,0,0,0,0,0,0,-0.0954324152461921
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0.00355155882889647,0,0,0.00445600201567987,0,-0.00524771123839655,0.00226439460942305,0,0.00881996953660678,-0.0108341368422796,0.00345009707869457,0.00391832536225826,-0.0333013445776186,0.0434991478902363,0,0,0
SPX.Index,0,0,0,0,0,0,-0.00826306986692217,0,0,0,0,0,0,0,0,0,0,0,0,-0.108432667975476
VIX.Index,0,0,0,-0.260026496364048,-0.207330971296512,0.315645273343144,0,-0.108025886122644,0,0,0.318359476253278,0,0,0,0,-0.974929888484806,0,0,0,0
