,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,XMR,DASH,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0358045140038656,0,0.00246058419395852,0,0,0,0.0792665291951854,0.128892570817041,0.0253079642699131,0,0,0.0164146842960281,0.111095693897531,0.0673935501627759,0,0,0,0,0
ETH,0,0,0.0843944266716858,0.0626949892792126,8.67361737988404e-19,0.075880028944684,0,0,0,0,0.0716423171214266,0,0,0.276158357422964,0,0,0,0,0,0
XRP,0,0,0,2.71050543121376e-20,0.0780849053576326,0,0.0627060336224903,0.166293512781359,0.103055644302533,0,0.00591942824019744,0,0,0.259379554535298,0,0,0,0,0,0
BCH,0,0,0,0,0,0,0.144110815724779,0.105275713790109,0.216197213331559,0,0,0,0,0.0485341501697884,0,0,0,0,0,0
EOS,0,0,0,0.189215645334546,0,0,0.0438647610793369,0,0,0,0.234158108290965,0.106923557284884,0,0,0,0,0,0,0,0
LTC,0,0.0225631430961568,0.0751488683314118,0.116706451959578,0,0,0.0778850863302817,0,0.0508097677535611,0,0.12950726714178,0.0563214088039165,0,0.104794348994129,0,0,0,0,0,0
ADA,0,0,0,0,0,0,0,0.387873933981864,0.0751221477884162,0,0.0874398019122295,0,0,0.125839282183941,0,0,0,0,0,0
XLM,0,0,0,0.0409336253946965,0.136531959758187,0,0.12267663854024,0,0.10681030308337,0,0,0,0,0.329350131772444,0,0,0,0,0,0
MIOTA,0,0,0.0433906481373336,0.262021358122782,0,0,0.0937282936224577,0.0117327131089443,0,0.0360985243221592,0.0503632556191129,0,0,0.290283151843884,0,0,0,0,0,0
TRX,0,0,0,0.164614532308578,0.0540771918871676,0,0,0.394625648173335,0,0,0,0,0,0,0.113174654404909,0,0,0,0,0
NEO,0,0,0,0,0.0449630672004002,0,0.0321786526168165,0.215324124866148,0.130729212997388,0,0,0,0.0884785980996729,0.102503997997565,0.196932410053731,0,0,0,0,0
XMR,0,0,0,0.0785524777115926,0.0142815229768009,0.0256110284171395,0.024161507845708,0.22288774893245,0,0,0,0,0,0.16923907794796,3.46944695195361e-18,0,0,0,0,0
DASH,0,0,0,0.0307908153564094,0,0,0,0.243186371678975,0.0597930523633892,0.0626355385094461,0.0500044240847207,0,0,0.0982605698937991,0,0,0,0,0,0
XEM,0,0.142254553592034,0.0826279819157903,0.0302395379269505,0,0,0.0523663293699362,0.29649016851707,0,0.030324336066298,0.0732229557355287,0,0,0,0.0874551987607618,0,0,0,0,0
ETC,0,0,0.147181566245672,0,0.121904015819733,0.0639365730489721,0.0378657649250172,0.0683450818787158,0.0958535360689669,0.0174416223284137,0.0411791641659833,0,0.0346989421198845,0.113173621128191,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238290035459677
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235010789031369
DXY.Curncy,0,0,0,0,0,0,0,0,0.00393318010908774,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,-0.00728257813763452,0,0,0,0,0,0,0,0,0,0,0,0,-0.110022454089355
VIX.Index,0,0,0,0,-0.0906405573475377,0,0,-0.110736000100878,0,0,0.230783806115843,0,0.111607121619667,0,0,0,0,0,-4.23440637674995,0
