,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0359582989320514,0,0.584171941401891,0.0257102828196307,0,0,0.031371640651969,0,0,0,0,0,0,0.0162779916589215
ETH,0.944974746696346,0,0,-0.308064649724818,0,0,0,-0.660616280805847,0.00209323115214268,0.238442283449904,0,-0.243780504727242,0,0,0.00752406557913297
XRP,0,0.00844418562471749,0,0,0,0,0,0,0,0,0,0.107161663707673,0,0,0.0175716322310869
LTC,0.681277221386561,0,0,0,-0.00985337817988562,0,0,0,0,0,0,0,0,0,-0.00344278557899031
XEM,0.698968106890267,0,0,0.0961846890661201,0,0.0675544604580842,0,0,0.812309160840458,0.176125511884849,0,0.266153565837979,0,0,0.0592362076327607
DASH,0,0.0528383705442522,0,0.0497781853244079,-0.00842415578909539,0,0,0.0702567326568798,0,0,0,0,0,0,0
DOGE,0.303793213752409,0.0464994016208359,0,0.128150444286892,0,0,0,0,0,0,0,0,0,0,0
XMR,0.526615846992772,0,0,0,-0.0108499278525069,0,0,0,-0.0306616520152255,0,0,0,0,0,-0.0280839694925978
XLM,0.255726634756037,0,0,0,0.160367847826567,0,0,0.0784881544580431,0,-0.11814701301885,0,-0.0608222655805647,0,0,0.0750834687906034
DGB,0,0.138461191427266,0,0,0.0811464436769672,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0.0336407555616627,-0.0762692811479034,-0.0703371882947439,0,0,-0.0228250231854129,0,0.0297933833425755,0,0,0,0,0,-0.0740709897804298
CVIX.Index,0,-0.0681883755897468,0,0,0,0,0,-0.102667812976652,-0.0249555930855111,0,0,0,0,0,0.263519417878599
DXY.Curncy,0,0,0,0,0.00244903315014881,0,-0.0114578685925899,-0.00588916298621794,0,0,0,0.0170458846195115,0,0,0
SPX.Index,0,0,0,-0.00489305509217216,-1.00569600618094e-05,0,0,-0.0153023839912805,0,-0.00246357696587435,0.0115848659358221,0,0,0,-0.0715535069988204
VIX.Index,0,0.165693305624841,0,-0.139039576542909,-0.0530324727489981,0,0,0,0.207985608350262,-0.0359292416201818,0,0.760786648299295,0,0,0
