,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0183702433606357,0,0.00880967303606853,0.0235174157924734,0,0.0410559906139011,0,0,-0.00852451428475667,0,0,0,0,0,-0.00799187055547352
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746354550638972
XRP,0,0,0,0,0,0.0217861882606603,0,0,0,0.379628339581786,-0.0277997942593218,0,0,0,0,0
LTC,0.358237083181817,0,0.00753882235556391,0,0.057148629596961,0.00572664637337173,0,0,0.0318398456347133,0,0,0,0,0,0,0
ETC,0,0,0,0,0,-0.0159281619505448,0.146795013346479,0,0,0,0,0,0,0,0,0
XMR,1.21274727465727,1.0671573411256,-0.0689151230635483,0,0,0,0.18021456233316,0.0359874348766473,-1.00060321075672,0.193807887768045,-0.171598036104779,0,-0.556593515269237,0,0,-0.0790143093461533
DASH,0,-0.326221592176489,-0.0969258942956559,0,4.33680868994202e-19,0.0237807295604208,0,0,0,0.108562597796149,0,0,0,0,0,-0.00756390843660923
XEM,0.502297764797411,0,0.15973665207406,0,0.0974061053955703,0,0,0,0.0206623623661492,0,0,0,-0.703811053851636,0,0,-0.0137747821067242
DOGE,0,0,0.0370891410050337,0,0,-0.0520666060436165,0,0.0454215241345857,0,0.0365795482290011,0,-0.0114582848010428,0,0,0,0
XLM,0,0,0.51627110465576,-2.16840434497101e-19,0.0745035003952485,0.00365645803198768,0,0,0,0,0.114142705179949,0,0.366580676197973,0,0,0.0473109933050855
DGB,0,0,0,0.121638339654073,-0.14695011605348,-0.0376003106205523,-0.0551152431321264,0,0,0.0162834475937038,0,0,0.374935092788707,0,0,-0.0633777825799401
BV010082.Index,0,-0.00616553320421757,-0.0753371645416134,0,0,-0.00240236931835721,0,0,-0.254323976564478,0.0272890357426708,0.0266746476706628,0,0.0513277619625229,0,0,0
CVIX.Index,0,0.0794297172517416,0.029667135405731,0,0,-0.0266430278417545,0,-0.0476768737393072,0,0.0466466796154366,0,0,0,0,0,0.103895201612854
DXY.Curncy,0,0,-0.00908714276415987,0,0,0,0,0,0,0,0,0,0,0,0,0.00979583541545627
SPX.Index,0,0,0.00497500277639399,0,0,0,0,0.00482156250226265,0,0,0,0,0,0,0,-0.0699121092659945
VIX.Index,-0.470374087972511,0,0.0620542480281409,0,-0.1695421160939,0.0245753561033689,-0.344132544019454,0.13407516306638,0,-0.0997009166901834,0,0,0.684645894652031,0,-4.11455801232009,0
