,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.0199601363092442,0,0,0,0,0,0,0,0,0,0,0
ETH,0.399240213537408,0,0.0314463596993988,0,0,-0.0809685587362942,0,0.167400857135178,0.0683441837915683,0,0.0816061508980436,0,0,0,0,0.103496678052254
XRP,0,0,0,0,0.0134587784833981,-0.0124155823644144,0,0.0229877237452595,0,0.0749965140225897,0.0479511082677045,0,0,0,0,0
LTC,0.485950834937331,0,0,0,0.00113370354556612,-0.00250470036777684,0,0,0,0.0221681041838363,0,0,0,0,0,-0.0270892836801952
XMR,0.254428882164126,0,-0.393999758460744,0,0,-0.078413410087974,0.240705027209289,0,0,0.350677190036692,0.115868116618198,0,0,0,0,0
ETC,0,-0.304606824500719,0,0,0,0,0.101149513836612,0,0,0,0,0,0,0,0,0
DASH,0,0,-0.0483746287445336,0,0.0051156618562943,0,0,0.162952584760538,0,0,0,0,0,0,0,-0.0806245374509945
XEM,0.426960130784995,0.190376362955457,0.051062776935927,0,0.00122847837979484,4.33680868994202e-19,0.21944442388719,0,0,0.0825421366945756,0.0873786317403302,0,0,0,0,-0.112710706187952
DOGE,0.14426900077545,0.0628844777849173,0,0.0958134558760809,0,0.0110079649237309,0,0.142937422495536,0,0.0190642069764714,-0.0116607766386268,0,0,0,0,0
XLM,0,0,0.552230796707404,0,0.0170264041461472,-0.036798958524149,0,0.100469172473317,0,0,0.0339823493328389,0,0,0,0,0
DGB,0,0.348302996035115,0.0853689439349922,0,-0.0568960282163868,-4.33680868994202e-19,0,0.136356920584085,0.104665519995746,0,0,0,0,0,0,0
BV010082.Index,0,-0.0709404842104428,-0.0524040851348129,0,0.0122721639125293,0.00454682482421122,-0.0176305315292918,0,-0.0729716163592146,-0.0524921155700781,0.016216983042201,0,0.181794142066758,0.170989770585668,0,0.0427811356443459
CVIX.Index,0,-0.0605301399061355,0,0,-0.00650375956270707,-0.00770675807257632,0,0,0,0.0437887548690364,0.0368205938790108,0,0,0,0,0.119617055719338
DXY.Curncy,0,0,0,0,0,-0.00196711145526005,0,-0.0102064837537386,-5.42101086242752e-20,3.11263484274831e-05,0.00249517285597942,0.0809075442778192,0,0,0,0
SPX.Index,0,-0.00184395401903065,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713096659574402
VIX.Index,0,-0.0698780230291264,0.0508384142372017,0,0.0441717948705412,0.0255885620429423,-0.0691934947837726,-0.131506744550689,-0.208723355986305,0,0.00681622037535776,0.0236570830664759,0.767013973199829,0,-4.12881290112934,0
