,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0787859918658464,0,0.0856026501399433,0,0.0788455642280442,-0.00696677856675,0.0974864069121616,0,0,0.0534593495514927,0,0,0,0,0
ETH,0,0,0,0.0875254983829816,0,0.327862995271164,0.0207292304684455,0.0427474516570648,0,0,0.0238582763681499,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,-0.103754280549686,0,0,0,0,0.044420660966045,0.141987205920444,-0.126396485678787,0,0,0,0,0,0,0,0
LTC,0.147640418043652,0,0,0,0,0.0747540211891948,0.00205248798193063,-0.0284252479501114,0,0,0,0,0,0,0,0,0,0
XMR,0,0.357498331598932,-0.00367586915656626,0.0131139666150768,0,0,0,0.0433500716075801,0.0905247899243218,-0.0448637857519818,0,0,0,0,0,0,0,0
ETC,0,0.361602011932712,-0.0301810495099497,0.0778209655065538,0.320782415899642,0,0,0,0.0804266982620554,0,0,0,0.0125404637596603,0,0,0,0,0
XEM,0,0,0,0,-0.00334107383412117,0.0876387407291888,0,0,0.132663687217323,-0.146501037030951,0,0.00118776496203241,0.226319597880112,0,0,0,0,0
ZEC,0,0,0,0.354491852195291,0,0,0.155209483722537,0,0,0.243655048704848,0,0,0,0,-0.0354089577179655,0,0,0
DOGE,0,0,0.134993533873502,0,0.0510988628551804,0,0.177246767885556,0,0.0913043120656693,0,0.156523625333891,-0.0918016391025119,0.0261487116242946,0,0,0,0,0
XLM,0,0.1176467101102,0.406379383926537,0,0,0,0,0,-0.0412040733382659,0,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.328762748705356,0.00110768950316503,-0.115094555015664,0,-0.0387426270082768,0,0,0.102473989042303,0,0,0.137176681423842,0,0,0,0,0,0,0
BV010082.Index,0.023184048630738,0,0,0,-0.0372163809935721,0,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,0,0.00427197619535826,0,0,0,0,-0.0418666905477631,0,0,0,0,0.0714440253014849,0,0,0,0,0.08423596256251
DXY.Curncy,0.0163939253280892,0,-0.000518891687164222,0,0.00850280759420245,-0.00895324569649978,0.00771831715528873,0,-0.0112619444806951,0,0,-0.0120588153909016,-0.00145254343743714,0.0552900914729476,0.00698463330243229,0,0,0
SPX.Index,0,0,0.000824056871502231,0,0.00231044978420457,0.00500590847568698,0,0,0,0,0,-0.00688330412296568,-0.000521779153242001,0,0,0,0,-0.0257154375756147
VIX.Index,0,0,0,-0.0307201515555801,0,-0.159832319712769,0,0,0,0,0,0,0,0,0.114883363115987,0,0,0
