,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0736905265281908,0,0.12835499005394,0.0576414137114642,0.0620771167375279,-0.0187250257715241,0,0,0,0.0453652016547574,0,0,0,0,0
ETH,0,0,-0.058471588022694,0.0666837560847321,0,0.319672878778226,0.0723442605726471,0.0425234960483373,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,-0.0790554572625674,0,0,0,-0.0500308400636783,0.0296891241000729,0.141286435367023,-0.0825733827507061,0,0,0,0,0.223795227527924,0,0,0
LTC,0.130037361068411,0,0,0,0,0.0735617880818979,0.0724561317716376,-0.0308585672658888,0,0,0,0,0,0,0,0,0,0
XMR,0,0.360141456055367,0.0339263482742737,0,0,0,0,0.038207504570363,0.0513650181051778,0,0.043231931061308,0,0,0,0,0,0,0
ETC,0,0.339475049631571,0,0.0543396612684626,0.441644964852237,0,0,0,0.0799302658479449,0,0,0,0.0880699905917856,0,0,0,0,0
XEM,0.172163147492456,0,0,0.0773493509568678,0,0.142715823999459,0,0,0.123960545303818,-0.139948116908557,0,0.0928456133727016,0.134683020902861,0,0,0,0,0
ZEC,0,0,0,0.334488430725944,0,0,0.189181916724807,0,0,0.248330311021399,0,0,-0.0385091113206733,0,-0.0386153539908225,0,0,0
DOGE,0,0,-2.16840434497101e-19,0,0.144771023130358,0,0.144031897247189,0,0.144053503321132,0,0.127509286231612,-0.125999365011698,0.0773546896257624,0,0.0849898801002028,0,0,0
XLM,0,0,0.0948809039433129,-0.0233299878865534,0,0,0.0954620631975954,0.0547692139660986,0,0,0,-0.0776667686956648,0.0717497322264786,0,0,0,0,-0.0610123273840848
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.316152606390509,0.00425985892687816,-0.12023373351637,0,-0.0369446468958453,0,0,0.103621145360306,2.16840434497101e-19,0,0.139668749026702,0,0,0,0,0,0,0
BV010082.Index,0.0483744672851995,0.0133384537019331,0,0,-0.0356120047549084,0,0,-0.00990113423185444,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,0,0.0218334129950151,0,0.0263834145455692,0,0,-0.0546568848798262,0,0,0,0,0.0806642933747022,0,0,0,0,0.0947422747382135
DXY.Curncy,0.0191192264883035,0,0,-0.0027431812229613,0.00895565466752206,-0.0055377987057165,0.00798993372862913,0.000459839991317971,-0.00874245266678046,0,0,-0.011100002078083,2.71050543121376e-20,0.0794505507935767,0.0075463711717064,0,0,0
SPX.Index,0,0.00168692001448778,0.00398473245381208,0,0,0.00108962759342931,0,0,0,0,0,-0.00524446825994367,-0.00410854701379322,0,0,0,0,-0.0343211594979502
VIX.Index,0,0,0,-0.044016293942186,0,-0.17142754299169,0,0,0,0,0,0,0,0,0.105246926461559,0,0,0
