,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,0,0,0,0,0,-0.00749773728724579,0,0,0,0,0
ETH,0,0,0.0406185087324085,0,0,0,0,0,0,0,0,0,0,0,0,0.0562759113866403
XRP,0,0,0,0,0,0.00697066843011537,0,0,0,0.247819458466045,0.0365815415365738,0,0,0,0,0.0321893009658534
LTC,0.505804593046727,0,0,0,0.0647427575522811,0.00496635404619104,0,-0.0194852080164661,0.00870202674998213,0,-0.00369766751411966,0,0.0782861299192046,0,0,0
ETC,0,0,0,0,0,0,0.115674379087927,0,0,0,0,0,0,0,0,0
XMR,0,0.626759902348207,-0.201597004743366,0,0,0,0.341612474697527,0,-0.264287638311497,0.191851463468586,0,0,0,0,0,0
DASH,0,-0.0523080426257956,-0.147035405371983,0,-0.0472603448737303,0.0215915871216764,0,0.116782556311743,-0.249639072021684,0.178604300966849,-0.154940812643656,-0.557736414623475,0.151491560776334,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596009738691736
DOGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0,0.555975400263661,0,-0.0184827611918903,0,0,0,-0.0751804993383871,0,0,0,0,0,0,0
DGB,0,0,0.0630691422405353,0,-0.0506814767432051,-0.0550279814595592,-0.158161243152878,0.0836032630635696,0,0,0,0,0,0,0,0
BV010082.Index,0,-0.0288984295073252,-0.0346640363129745,-0.130532227050234,0.0331494916430096,0.00927122240413199,0,-0.0574041667505376,-0.0349275168551912,-0.0445961719840299,0.00496777318835337,0,0,1.59601359547168,0,0.0162257306150804
CVIX.Index,0,0,0.0364996008875309,0,-0.0472442657167208,-0.0230032037944461,0.0285001830497271,0,0,0.0349672041501431,0.0355743150757788,0,0,0,0,0.127363955051261
DXY.Curncy,0,0.0141722386140276,0,0,-0.00297185502889604,0.0026635334855174,0,-0.00823342310583589,0,0,0.00227190166369491,0.0666145473623412,0,0,0,0.00285052591003228
SPX.Index,0,0,0,0,2.16840434497101e-19,0,0,0.0013720036040003,0.00648429173657943,0,0.00261871158776605,0,0,0,0,-0.0709733410244439
VIX.Index,0,-0.121762534083918,0.0769096471020458,0,-0.0716894398311831,0.0209397146400934,0,0,0,-0.122093117193121,0.0486861339422383,0.0229075811854451,0.674553158160776,0,-5.92804970463941,0
