,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.152660811545671,0.146135509131218,0.213978534237576,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0.201362121485937,0,0,0,0.0297609925585454,0.091424024704161,0.114046858247168,0,0,0,0,0
XRP,4.33680868994202e-19,8.67361737988404e-19,0,0,0,0.11798803671036,0.0244047341361092,0.0372825057194532,0.108443462229494,0.00373495921241651,0,0,0,0,0,0,0,0
LTC,0.465295911239523,0,0,0,0.0705298224381229,0,0.055432456665615,0,0,0.0360315241637672,0,0,0,0,0,0,0,0.0147554243884113
XMR,0.360283814168437,0,0,0.360958253446129,0,0.134096752941527,0,0,0,0,0,0,-0.101853496840671,0,0,0,0,0
DASH,0.185707811305868,0.363901696523664,0,0,0.0796063722789743,0,0.046419288317606,0.0598059368396577,0,0.0410754560588673,0,0,0,0,0,0,0,0
ETC,0,0.257457013980989,0,0.030374285412846,0,0.194403262722484,0,0,0,0.0158199163838622,0.166876510936888,0.0681499983345204,0,0,0,0,0,0
XEM,0,0,0,0.0765749820020199,-0.109401511675189,0.158773586545297,0.0771174555540275,0,0,0.223556732585821,0.130349276364052,0,-0.121408357379509,0,0,0,0,0
DOGE,0.053789169709921,0,0.229573885638493,0.187933001014322,0,0.0189345520533205,0.0775742701970901,0,0,0,0.0789664481227592,0,0.0224539087059034,0,0,0,0,0
ZEC,0,0.12191877977583,0,0.455053304600466,0,0,0,0,0,0,0,-0.0285690732751683,0.130957294395886,0,0,0,0,0
XLM,0,0.173950190292159,0,0,0.0165402824095949,0,0.141899690456656,0,0.120771381131441,0.0334473484450789,0,0.0436493956288372,-0.0025180498737057,0,0,0,0,-0.0964901235589679
NEO,0.478295445359743,-0.124363659817313,0.371683358569478,-0.255076144771184,0,-0.18061928553894,1.0842021724855e-19,0,0,-0.157222260565855,0.447818742853305,0,0.0901339277207873,0,0.00961486462937264,0,0,-0.115621059373514
DGB,0.346436671773595,0.0684210383697873,0,0,0,0,0,0,0.119538961120927,0,0,0.142018449397246,0,0,0,0,0,0.0603667864902112
BV010082.Index,0,0,-0.0209055202830368,0,0.0469896422078226,0.0614556483074233,-0.05539602450988,0,0.117582095767258,-0.0309129306465132,-0.00957750217713368,-0.0132732917108621,0,0,0,0,0,-0.0887932692986911
CVIX.Index,0,0.0797094151921972,0,0.0701063207769354,0.02918406149754,0.0048922418759747,0,-0.0776337922194334,0,-0.0511230573502488,0,0,0,0,0,0,0,0.123848482969019
DXY.Curncy,0,0,-0.00696172172207915,0.00978862376950409,0,0.0180120874551478,0,-0.0158384926570623,0,0,0,0,0,0.0934072731524656,0,0,0,-0.00195391477024671
SPX.Index,0,0,0,0,0,0.00645105429791803,-0.00452790079725632,0,0,-0.00372069126127445,0,0.00390667572807507,0,0.0302499409333407,0,0,0,-0.0486570618643629
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
