,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0822431502867496,0,0.129395091986088,0.0413495092334989,0.0543702355177496,-0.00424230204922251,0,0,0,0.0247398800533572,0,0,0,0,0
ETH,0,0,-0.0516042174465693,0.0750369324903784,0,0.318631417912859,0.0789483162722762,0.0529633149132008,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,-0.0426538805617827,0,0,0,-0.0888558263938928,0.0621268737288728,0.123677423004809,-0.0849332227844182,0,0,0,0,0,0,0,0.158177370223653
LTC,0.0559725019242298,0,-0.0167029317176588,0,0,0.0355682875222198,0.0971118222132033,-0.0247428516464032,0.00045315705958867,0,0,0,0,0,0,0,0,0
XMR,0,0.344755885495375,0.0328412501974368,0.017280272742303,0,0,0,0.0389432053691209,0.0559935355304741,0,0.0474958285445645,0,0,0,0,0,0,0
ETC,0.0694703987138903,0.346773922168466,0,0,0.424853899769316,-0.00630881722261241,0,0,0.131362359509579,0,0,0,0.126737151628229,0,-0.0802838418083007,0,0,0
XEM,0,0,0,0.0762886437516492,-0.0494867427038403,0.11662147540032,0,0,0.151365740824639,0,0,0,0,0,0,0,0,0
ZEC,0,0,0,0.272359921775641,0,0.011780051647113,0.135884540803075,0,0,0.238767317025498,0,0,0,0,0,0,0,0
DOGE,0,0,0.0260667882303437,0,0.153553499614301,0,0.129216161736983,0,0.142227130669337,0,0.0708882901778886,-0.148976334036015,0.0751175632708384,0,0,0,0,0
XLM,0,0,0.0964710804797819,-0.0513876671489403,0,0,0.103984015629821,0.0531302618557253,0,0,0,-0.0412988546904095,0.0809871026556988,0,0,0,0,-0.100156049367755
NEO,0,0,-0.02281031180932,0.0549891499446755,0,0,0,0,0.13019460441623,0,0,0,0,0,0,0,0,0
DGB,0.31663617532174,0,-0.142402025193356,0.00640486590030212,-0.030925927775795,0,0,0.0825690336534032,0,0,0.147125667931106,0,0,0,0,0,0,0
BV010082.Index,0.0252420153369832,0,0,0,-0.037594784216866,0,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,0,0,-0.0259550806539638,0,0,0,-0.0299752893730526,0,0,0,0,0.0382980319353798,0,0,0,0,0.0983859126466402
DXY.Curncy,0.0135981943360438,0,0,-0.00106229342088312,0.0073346870485186,-0.00848380747013934,0.00875740081090637,0,-0.00816849566965076,0.000349254464737885,0,-0.00961035158997156,-0.00231178583945754,0.0642967324475714,0.00544197784377966,0,0,0
SPX.Index,0,0.00170681794478881,0.00409695875661065,0,0,0,0,0,0,0,0,-0.00503287357638569,-0.00391356603208955,0,0,0,0,-0.0330168884878442
VIX.Index,0,0,0,-0.0440166157894058,0,-0.171461601624287,0,0,0,0,0,0,0,0,0.105250465030284,0,0,0
