,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,XMR,DASH,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0283504254499241,0,0,0.0101744869333258,0.104701434866666,0.114444464391502,0.0248104935849094,0.00950523169622067,0.120791494681129,0.0140137217393552,0.0440840384683599,0,0,0,0,0,0
ETH,0,0,0.120013378731642,0,0,0.106290309572472,0,0,0.0936943031692911,0,0.138399534819673,0.0797411146729774,0.058935944288483,0.000106081615956829,0,0,0,0,0,0
XRP,0,0,0,0.0573382425899813,0,0,0.0541525130005758,0.241124556581499,0,0,0.164614467546892,0.00262073814230962,0,0,0.0810183626604752,0,0,0,0,0
BCH,0,0,0,0,0,0,0,0,0.260679402264144,0,0,0,0.377857880669072,0,0,0,0,0,0,0
EOS,0,0,0.143069388968986,0.201694961395803,0,0,0,0,0,0,0.151220298317389,0,0,0.0275514629682138,0.0273592070223976,0,0,0,0,0
LTC,0,0,0.0667294897900312,0.0888916310929141,0,0,0.0675396681978611,0.101187646489676,0.0568367597167283,0,0.0784651249370591,0,0.158309111542199,0,0,0,0,0,0,0
ADA,0,0,0,0,0,0,0,0.4754700876807,0,0,0.0539715572391179,0,0,0.0349313928790869,0,0,0,0,0,0
XLM,0,0,0.183399073469815,0.0236253021133913,0,0,0.169283840768827,0,0.141324128396558,0.0107123156394137,0.155612742238287,-1.73472347597681e-18,-1.73472347597681e-18,0.158750879496871,0.0692762376111762,0,0,0,0,0
MIOTA,0,0,0,0.303178175223722,0,0,0.0950717914081502,0,0,0.0610980823173798,0.158748916771404,0.118056449860718,0,0.0378116687630168,0.067044745966707,0,0,0,0,0
TRX,0,0,0,0.47588165885677,0,0,0,0,0.0713482858968504,0,0,0,0.0808286114861477,0.00504870862890236,0,0,0,0,0,0
NEO,0,0,0,0,0,0,0.163191079138688,0.130480721755906,0.155314189831508,0,0,0.158011225693524,0,0,0.163992410781093,0,0,0,0,0
XMR,0,0.141228726656198,0.0643274590480886,0.0755603450679578,0,0.103430498868542,0,0,0.192364965062634,0.0860524102417424,0.0458120423372808,0,0.10059469801469,0,0,0,0,0,0,0
DASH,0,0,0,0.149875862921178,0,0,0,0.203041351602024,0.0638428351124024,0.10959672382126,0.0350538089162696,0.083975983887562,0,0.00556710128796235,0,0,0,0,0,0
XEM,0,0.0442856378490292,0,0.078618575555827,0,0,0.111499770855525,0.330587644294571,0,0.124648792609336,0.149895033439567,0,0,0,0,0,0,0,0,0
ETC,0,0,0.0213178199748531,0,0.182521947342639,0,0.076385424254194,0.0564405745584863,0.308589505962956,0.0458639943887573,0.0168824015417921,0,0,0.038170135872532,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,-0.0102233760084772,0,0,0,0,0,0,0,0,0,-0.0236937343710815
CVIX.Index,0,0,0,0,-0.0162740742317095,0,0.031377734533863,0,0.000916038731643522,-8.67361737988404e-19,0,-0.0374303883056066,0.0281799607007706,0,0,0,0,0,0,0.0174489003424608
DXY.Curncy,0,0.0148621001448666,0,0,0.00293528072650162,0,0.00812919756965082,-0.0353553859425658,0,-0.00670670267992971,0,0,0,0.000395051219861256,0.0206465877245448,0,0,0,0,-0.00587481701676902
SPX.Index,0,0,0,0,0,0,0,0.011040939014533,-0.00727971295755376,-0.00719954512632718,0,0,0,0,0,0,0,0,0,-0.108944176528418
VIX.Index,0,0,0,0,-0.040329170131658,0,0,0,0,0.070367748960586,0.13976123350651,0,0,0.0230554797640816,0,0,0,0,-3.61510433571724,0
