,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0666344680784104,0.119546625980894,0.243318980364063,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0.109435318650382,0,0,0,0,0.0180241789137296,0.171015036965874,0,0,-0.0652468661610978,0.0710606068450921,0.0588364347736596,0.0919088083780501,0,0,0,0,0
XRP,0.0257804447610971,0,0,0,0,0.125785537874128,0.0292062521536091,0.040410475662778,0,0.00367786118307119,0,0.0156494086926064,0,0,0,0,0,0
LTC,0.486372061832927,0,0,0,0.0654581596188077,0,0.0474010599806171,0,0,0.0339852237024298,0.0495663935217559,0,0,0,0,0,0,0.0138033389811413
XMR,0.275037277619264,0,0,0.276826480158435,0,0.219935507790728,0,0,0,0.0538149491442072,0,0,0,0,0,0,0,0
DASH,0.179483388456012,0.342062680830266,0,0,0.0950090058425745,0,0.0273891934760114,0.097855833018808,0,0,0.0764469115329371,0,0,0,0,0,0,0
ETC,0,0.301573701269331,0,0.036018377201584,0.0308543349407991,0.105186098849616,0,0,0,0.0251917472998355,0.213946742164627,0.0634331295125583,0,0,0,0,0,0
XEM,0,0,0,0.0514938896850605,-0.163189616972731,0.333671762135169,0,0,0,0.21044348197171,0,0,-0.0774046100930827,0,-0.104723321555554,0,0,0
DOGE,0.171619394389983,0,0,0,-0.0326561447991856,0.0475012598916256,0.0415891778020988,0,0,0,0.0910299738960249,0,0.021510428012485,0.116020932129425,0,0,0,-0.039468473237676
ZEC,0,0.0360733688112436,0,0.434180369787436,0,0.0530856521213499,0,0,0,0,0.142245658525341,0,0.162152742567996,0,0,0,0,0
XLM,0,0.175142810518124,0,0.0468269166686242,0,0.0110858313456977,0.134778719536424,0,0,0.0882708832897487,0,0.122428029244717,0,0,0,0,0,-0.0351022863883007
NEO,0,-0.0956890129746318,0.0708078082808468,0,-8.67361737988404e-19,0,0,0,0,-0.124134273264496,0.482980796691425,0,0.0581992669550926,0,0,0,0,0
DGB,0.190691103628456,0.0759245761065807,0,0,0,0.0624371182051248,0,0,0,0,0,0.176898211648388,0,0,0,0,0,0
BV010082.Index,-0.0876812765811032,0,-0.0335913610375958,0,0.0747022586571516,0.0748329897019941,-0.0792449831370286,0,0.193257425457221,-0.0148164484254594,0,0,0.00416824243559139,0,0,0,0,0
CVIX.Index,0,0.0628075835618552,0,0,0.0469846057425003,0.0381529471753525,0,-0.0366547704815981,0,-0.0549458840080068,0,0,0,0,0,0,0,0.108258362365357
DXY.Curncy,0,0,-0.0627943784551435,0.0140838939712552,-0.0045828936150713,0.0289515836533298,0,-0.00350651740871457,0,-0.000543141728952868,0,0,-0.0092486818183408,0.0315332318961322,0.0517188587582528,0,0,-0.00311740335822093
SPX.Index,0,0,0,-0.00149781284946615,0,0.00737787099703738,-0.00775853927015304,0,0,0,0.00151069472983941,0.00453236361932851,0,0.0176564008863543,0,0,0,-0.0465558974693203
VIX.Index,0,0,0,0,0.0430357335171498,0,0,-0.0814934410927027,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
