,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.265903128893181,0.0712424871245018,0.051681132476181,0.0480890516659204,0.104947510106287,0,0.0119463411834402,0,0,0,0,0
XRP,0.212630725050211,0,0,0.0719724150649511,0,0,-0.080232045810486,0,0.101148831605624,0,0,0,0,-0.101957449367555
LTC,0.496233037266971,0,0,0,0,0,0.000732934059212921,0,0,0,0,0,0,0
DASH,0.0588789178882713,0,0,0,0,0.779762217955229,-0.157773449594631,0.0606837002696869,-0.0670739631907349,0.642180865273923,0.26867521290512,0,0,0
XLM,0.356139837330405,0.207717820380449,0.281543692735587,0.0355215201256156,0,0,0.0506548910147428,-0.037025276732574,0,0,0,0,0,0
DOGE,0.405051965233235,0,0.134589351252406,0.0183440071888941,0,0,0,0.00419812333658321,0.0225049401469216,0,0,0,0,0
XMR,0.745144788100373,0,0.0681745562341669,0,0,0.552330153960014,0,-0.2419096443698,0,0,0,0,0,-0.0726330570411819
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.765494456486575,0,0,0,0,0,0.0401530048375897,-0.0269760688388563,0,0,0,0,0,0
BV010082.Index,0,-0.0206145394210171,0,-0.00619846385217903,0,0,-0.0314181256125688,-0.0297082063009611,0.0153118780398754,0,0,0,0,0.0431021146184408
CVIX.Index,0,0,0,-0.0509941659892357,0,0,0,0,0,0,0,0,0,0.0914274119112308
DXY.Curncy,0,0,0,-0.00287570848427748,0.00198768255730913,0,0.00194208957365601,0,-0.00142896183778771,0,0.04362655288975,0,0,0.0229415732017457
SPX.Index,0,0,0,0,0,-0.00101169962376102,0,0,0.00654743128859329,0,-0.0124573237155188,0,0,-0.109627829035431
VIX.Index,0,-0.00280990000123844,0,-0.101821625106786,0,0,0,0.0676529956584296,-0.0193291860892376,0.155955419218925,0.225868466807574,0,-2.77786537671003,0
