,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.137242700974811,0,0.0293477328252715,0.135272610949987,0.0298061878309984,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0.0779310577446774,0,0.000704888065744699,0.108006017206957,0.210801833265966,0,0.0706916043617427,0,0,0,0.0261980947033003,0,0,0,0,0
DASH,0.406352127804548,0.144794558481241,0,0,0,0.354994059503421,0,0.0402742109771728,0.00939110592700047,0,0,0.146821430219609,0,0,0,0,0,0
XRP,0,0.0402031518125432,0,0,0,0.0646197790457123,-0.0636519737626802,0.0664634625665271,0,0.119308037258175,0.0535530206701556,-0.00920004309190854,0.0424191966275075,0,0.153345795201629,0,0,0
LTC,0.176356453947383,0,0,0,0,0.00855269828469322,0.0856937326071059,0,0,0,0,0,0,0,0,0,0,0
XMR,0.432773421010004,0.0810649863902203,0.0938368535628685,0,0.285117442116281,0,0,0,0,0,0.110003278552216,-0.118483149718762,-0.0831464612899841,0,0,0,0,0
ETC,0.137561788102007,0.334785121695093,0.0943138839410768,0,0.117301372981638,0,0,0,0,0,0.110051576247398,0.211896079560068,0,0,0,0,0,0
XEM,0,0,0.271008430157768,0,0,0,0,0,0.126328733208817,0,0,0.0888740435904939,0,0,0,0,0,0
ZEC,0.0764890316882648,0,0.38887971887739,0,0.0438729339709397,0,0.182560663911495,0,0,0,0,0.0412666633314069,0,0,0,0,0,0
DOGE,0.181217304680222,0,0,0,-2.16840434497101e-19,0,0.0456234188886342,0,0.00376527213683973,0,0.0503869221898118,0,0,0,0,0,0,-0.0294383561695729
XLM,0,0,-0.0344767422085491,0,0.280773497663323,0.0990366954196656,0.13082195055106,0,0,0,0,0,0.0737809756022302,0,-0.0956706531573955,0,0,-0.0717284545968863
NEO,0,-0.328161079027289,-0.0189947885771615,0,0,0,0.352776484717048,0,0.0636317544763297,0,0.127047625174819,0,0.198090079580951,0,0,0,0,0
DGB,0.468283062324314,0.12948720344836,-0.108932179133377,0,0,0,-0.0405049564898169,0,0,0.071933017924628,1.73472347597681e-18,0.160287776922607,0,0,0,0,0,0
BV010082.Index,0,0,0.0813619366016483,0,0,0,0,0,0,0.0557180292676123,0,0,0,0,0,0,0,0
CVIX.Index,0,0.0751491082146257,-0.0270111447968509,0,0.0760619328888692,0.0670703194687347,0,-0.0572269231601134,0,0,0,-0.0451019559630661,0.0385045426160203,0,0,0,0,0.0576574945095961
DXY.Curncy,0,0,0.011292324829977,0,0.0215218714121986,0,0,-0.012802447412633,0,0,0,-0.0122905280624999,0,0.0941415327934768,0.0132085903432419,0,0,-0.0109559970181725
SPX.Index,0,0,0.00204013396228199,0,0,0,-0.00326317669916842,0.00111259801868166,0,0,0.00356414355929242,0,0,0.0348480563309616,0,0,0,-0.0505291657120959
VIX.Index,0,0,0,0,0,0,0,-0.0447747522029588,0,0,0,0,0,0,0,0,0,0
